action_max,action_min,actor_direction_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,head_critic_cholesky_info_max,head_critic_curvature_coef,head_critic_direction_l2,head_critic_ggn_quadratic,head_critic_jacobi_scale_max,head_critic_jacobi_scale_min,head_critic_kernel_mode,head_critic_linear_solve_dtype,head_critic_objective_coef,head_critic_relative_solve_residual,head_critic_solve_residual,head_critic_solver_mode,head_critic_system_rows,head_history_projection_l2,head_parameter_delta_l2,head_to_actor_update_ratio,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,paper_clip_scale,paper_critic_relative_solve_residual,paper_shared_critic_direction_l2,policy_parameter_delta_l2,post_shared_to_post_head_policy_kl,post_shared_to_post_head_policy_logit_max_abs,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,shared_parameter_delta_l2,shared_to_actor_update_ratio
14,0,0.3882361948490143,paper_sampled_policy_value_score,2.268566504426417e-06,512,-1.2965269088745117,0.0054243821650743484,-1.288499116897583,-3.407395601272583,0.07210618257522583,0.0,0.06568408355712889,1.5696979761123657,271.18,5.42,1602,0.45703980326652527,0,0.1,0.09374981373548508,0.03469616174697876,1.4106755516942997,1.3247304032035412,deterministic_value_head_jacobian_b,torch.float64,1.0,5.366380662261972e-16,5.642364041966562e-15,symmetric_jacobi_cholesky_fp64,512,2.536663055419922,0.00615787273272872,0.0158611498773098,0.03770875930786133,-0.025223754346370697,0.009844343177974224,0.06568408355712889,109,450560,283.7762126601301,450560,1.0,1e-06,1.0,2.054657898042933e-06,0.21690711379051208,0.007487722206860781,0.0,0.0,4.593067646026611,0.3372592031955719,1.1131415367126465,3.4765281677246094,1.3259180784225464,-1.3575671911239624,1.1064784526824951,0.02719816379249096,0.07005571573972702
14,0,0.3932138979434967,paper_sampled_policy_value_score,1.3015248896408593e-06,512,-1.3208365440368652,-0.07472631335258484,-1.3191581964492798,-2.885815143585205,0.07133916765451431,0.0,0.04378938903808593,1.6857808828353882,412.12,6.69,1605,0.4709778428077698,0,0.1,0.10676740109920502,0.0225062258541584,1.4093413625108642,1.2857896421967954,deterministic_value_head_jacobian_b,torch.float64,1.0,5.046697838164021e-16,5.244377785628402e-15,symmetric_jacobi_cholesky_fp64,512,1.8730920553207397,0.004675278905779123,0.011889913119375706,0.041981734335422516,-0.052738793194293976,0.007339912466704845,0.029192926025390618,119,491520,309.4633896201849,491520,1.0,1e-06,1.0,1.819342855924333e-06,0.18672889471054077,0.004599473439157009,0.0,0.0,2.03594970703125,0.12686516344547272,0.5597367286682129,2.965235948562622,0.3921516537666321,-1.3934905529022217,1.1461033821105957,0.018317170441150665,0.04658322408795357
14,0,0.3884367048740387,paper_sampled_policy_value_score,2.4864466467988677e-06,512,-1.366420030593872,-0.0015452697407454252,-1.3610386848449707,-2.8372209072113037,0.0707678571343422,0.0,0.0005062499999999999,1.8981213569641113,359.87,6.85,1604,0.42161059379577637,0,0.1,0.10980645567178726,0.023855391889810562,1.4109025324926414,1.3308948120196011,deterministic_value_head_jacobian_b,torch.float64,1.0,5.378578207937724e-16,6.429037327836044e-15,symmetric_jacobi_cholesky_fp64,512,1.4846333265304565,5.55915612494573e-05,0.00014311613631434739,0.06427358835935593,-0.04624031484127045,0.00792854093015194,0.0003374999999999999,129,532480,335.1430223300122,532480,1.0,1e-06,1.0,1.3757884289589128e-06,0.15063691139221191,5.0262504373677075e-05,0.0,0.0,4.333678245544434,0.1757338047027588,0.22348341345787048,2.9226295948028564,-0.01770157553255558,-1.5012599229812622,1.0914908647537231,0.000204697425942868,0.0005269775283522904
14,0,0.4460991621017456,paper_sampled_policy_value_score,2.1604196263069753e-06,512,-1.367102861404419,0.07612235844135284,-1.3791261911392212,-2.6803176403045654,0.05194224417209625,0.0,0.002562890625,1.85309636592865,432.98,6.96,1602,0.48319628834724426,0,0.1,0.10745834559202194,0.12011133134365082,1.410907737635787,1.3164306529795724,deterministic_value_head_jacobian_b,torch.float64,1.0,6.121011605130256e-16,6.424703842014735e-15,symmetric_jacobi_cholesky_fp64,512,2.2663230895996094,0.000275400816462934,0.000617353362031281,0.06040019541978836,-0.04384258762001991,0.008869207464158535,0.00170859375,139,573440,360.90007226122543,573440,1.0,1e-06,1.0,1.1595741398195969e-06,0.18144728243350983,0.0002588756033219397,0.0,0.0,4.379579544067383,0.17051054537296295,0.21579159796237946,4.241731643676758,-0.029880551621317863,-1.4169858694076538,0.8655118942260742,0.0011953865177929401,0.002679642988368869
14,0,0.41695520281791687,paper_sampled_policy_value_score,1.515010922048532e-06,512,-1.3739303350448608,0.1452760249376297,-1.3739267587661743,-2.941680908203125,0.058198265731334686,0.0,0.012974633789062497,1.745029091835022,484.99,7.65,1599,0.45447078347206116,0,0.1,0.10723918676376343,0.10003335773944855,1.409241916388096,1.3238945763693997,deterministic_value_head_jacobian_b,torch.float64,1.0,5.495059932213893e-16,6.134931918260409e-15,symmetric_jacobi_cholesky_fp64,512,1.6512824296951294,0.0013913906877860427,0.003337026806548238,0.05051279813051224,-0.031857170164585114,0.007497517857700586,0.008649755859374999,149,614400,386.60402877582237,614400,1.0,1e-06,1.0,1.1448046279838309e-06,0.17374074459075928,0.0013780619483441114,0.0,0.0,3.059283494949341,0.15434299409389496,0.4864134192466736,4.216814994812012,0.293499618768692,-1.4248384237289429,1.376835823059082,0.005658756010234356,0.013571616262197495
14,0,0.3571622669696808,paper_sampled_policy_value_score,1.889059262794035e-06,512,-1.3745014667510986,-0.01974930800497532,-1.3718407154083252,-2.9617347717285156,0.04910372570157051,0.0,0.00015000000000000004,1.4095845222473145,387.54,7.41,1597,0.3974114954471588,0,0.1,0.08500523120164871,0.021878648549318314,1.4069209324434298,1.2971120675131333,deterministic_value_head_jacobian_b,torch.float64,1.0,5.430169184237854e-16,5.5134863903587584e-15,symmetric_jacobi_cholesky_fp64,512,1.192618727684021,1.2748411791108083e-05,3.569361433619633e-05,0.053299449384212494,-0.04266233742237091,0.006938755512237549,0.00010000000000000003,159,655360,412.45885520614684,655360,1.0,1e-06,1.0,1.496587628935231e-06,0.1345660239458084,1.3770036275673192e-05,0.0,0.0,2.719754934310913,0.14743418991565704,0.3765374720096588,3.296516180038452,0.18912926316261292,-1.3749803304672241,1.1487656831741333,5.572182635660283e-05,0.00015601264021825045
14,0,0.398951917886734,paper_sampled_policy_value_score,2.485976438038051e-06,512,-1.3907753229141235,-0.5483520030975342,-1.3789165019989014,-3.4462947845458984,0.051484860479831696,0.0,0.0001,1.338810682296753,395.35,6.99,1606,0.4228880703449249,0,0.1,0.08061270415782928,0.012384209781885147,1.4079660629118547,1.2927692820949193,deterministic_value_head_jacobian_b,torch.float64,1.0,6.348558381233428e-16,5.435769782897788e-15,symmetric_jacobi_cholesky_fp64,512,0.9104128479957581,8.063065251917578e-06,2.0210618458804674e-05,0.04630085080862045,-0.09362718462944031,0.006050401832908392,0.0001,169,696320,438.22334866411984,696320,1.0,1e-06,1.0,1.909666934807319e-06,0.12348800152540207,1.1122905561933294e-05,0.0,0.0,2.719759941101074,0.10000000149011612,0.4457533061504364,2.7466838359832764,0.34210440516471863,-1.4605698585510254,0.7533869743347168,4.016554885311052e-05,0.00010067766561405733
14,0,0.3550047278404236,paper_sampled_policy_value_score,1.1981209127043257e-06,512,-1.4003841876983643,2.8507776260375977,-1.409363865852356,-2.8464715480804443,0.08430303633213043,0.0,0.005766503906249999,1.6132452487945557,437.42,7.37,1602,0.3907582759857178,0,0.1,0.12705931067466736,0.1566430777311325,1.406307557482891,1.2557686597566198,deterministic_value_head_jacobian_b,torch.float64,1.0,6.124730336493762e-16,7.254493281465905e-15,symmetric_jacobi_cholesky_fp64,512,2.6473662853240967,0.0007326861959882081,0.0020638771820813417,0.05712605267763138,0.0035750698298215866,0.006252259947359562,0.003844335937499999,179,737280,463.8994894209318,737280,1.0,1e-06,1.0,1.7079310055123642e-06,0.14599932730197906,0.0004925391403958201,0.0,0.0,3.792480230331421,0.10000000149011612,0.30005598068237305,3.9273414611816406,0.17025816440582275,-1.4440405368804932,0.91990727186203,0.0021682395599782467,0.006107635796070099
14,0,0.38156795501708984,paper_sampled_policy_value_score,3.382439899723977e-06,512,-1.415184736251831,-0.4172031581401825,-1.4014091491699219,-3.500840663909912,0.062037210911512375,0.0,0.00033750000000000007,1.0256729125976562,476.3,7.75,1604,0.46431609988212585,0,0.1,0.12465335428714752,0.30275774002075195,1.4068179736415876,1.2123020016219201,deterministic_value_head_jacobian_b,torch.float64,1.0,6.966355990871912e-16,7.61566603535113e-15,symmetric_jacobi_cholesky_fp64,512,3.5234081745147705,4.206989615340717e-05,0.00011025531421182677,0.059568487107753754,-0.08010388910770416,0.007800315506756306,0.00022500000000000005,189,778240,489.5748601881787,778240,1.0,1e-06,1.0,1.893039780043182e-06,0.2209392786026001,4.3155621824553236e-05,0.0,0.0,3.0073840618133545,0.10000000149011612,0.39889463782310486,2.5572643280029297,0.3916630744934082,-1.4504626989364624,0.5897665619850159,0.00014340918278321624,0.0003758418024517596
14,0,0.37302958965301514,paper_sampled_policy_value_score,3.5678506264957832e-06,512,-1.5309247970581055,-0.28139743208885193,-1.494568109512329,-3.1143312454223633,0.07118218392133713,0.0,0.0001,0.9184327125549316,443.2,7.42,1604,0.501031219959259,0,0.1,0.11068136245012283,0.09367099404335022,1.3985969734892862,1.194292433889127,deterministic_value_head_jacobian_b,torch.float64,1.0,8.447918601612134e-16,8.92823194039358e-15,symmetric_jacobi_cholesky_fp64,512,2.871342897415161,1.1043209269701038e-05,2.9604110750369728e-05,0.05890468880534172,-0.08022169768810272,0.008126296103000641,0.0001,199,819200,515.2538898722269,819200,1.0,1e-06,0.9979397654533386,3.327947069919901e-06,0.21654441952705383,1.098691973311361e-05,0.0,0.0,6.37811803817749,0.1038704589009285,0.609443187713623,2.5467193126678467,0.6302303671836853,-1.4880743026733398,0.6863033771514893,4.128094224142842e-05,0.00011066399019910023
14,0,0.2826223075389862,paper_sampled_policy_value_score,2.7089154173154384e-06,512,-1.4702097177505493,-0.23538483679294586,-1.476758599281311,-4.067113876342773,0.0748973861336708,0.0,0.09852612533569331,0.7738282084465027,441.4,7.3,1601,1.1145591735839844,0,0.1,0.09602588415145874,0.13699348270893097,1.393925842718798,1.1582851334801825,deterministic_value_head_jacobian_b,torch.float64,1.0,8.881149544764313e-16,9.034066796372502e-15,symmetric_jacobi_cholesky_fp64,512,1.4626291990280151,0.004244302865117788,0.015017579309642315,0.03888220712542534,-0.011071622371673584,0.007451313082128763,0.09852612533569331,209,860160,540.9162049982697,860160,1.0,1e-06,0.448607474565506,4.43819590145722e-06,0.4687730371952057,0.0032902623061090708,0.0,0.0,3.5630786418914795,0.10000000149011612,0.5486969947814941,2.6748363971710205,0.5812900066375732,-1.4908849000930786,0.5107092261314392,0.02377571351826191,0.08412539958953857
14,0,0.3547106683254242,paper_sampled_policy_value_score,3.2673679015715607e-06,512,-1.5034914016723633,-0.6112155914306641,-1.4940940141677856,-3.152988910675049,0.04752850532531738,0.0,0.00022499999999999994,0.9380570650100708,512.97,7.43,1605,0.410424143075943,0,0.1,0.1496419906616211,0.23711296916007996,1.3887116228536518,1.151879996713956,deterministic_value_head_jacobian_b,torch.float64,1.0,1.0077132430703064e-15,1.2104136198068971e-14,symmetric_jacobi_cholesky_fp64,512,3.0709755420684814,3.36702105414588e-05,9.49230307014659e-05,0.13029411435127258,-0.096842460334301,0.004662255756556988,0.00014999999999999996,219,901120,566.589865101967,901120,1.0,1e-06,1.0,4.767967766383663e-06,0.1725122183561325,2.0016426788060926e-05,0.0,0.0,10.0,0.10000000149011612,0.43200284242630005,3.0150890350341797,0.3427867293357849,-1.5137858390808105,0.9744171500205994,8.594363316660747e-05,0.00024229221162386239
14,0,0.4011024534702301,paper_sampled_policy_value_score,5.363200216379482e-06,512,-1.5205663442611694,0.10703964531421661,-1.508405327796936,-3.2054545879364014,0.07347721606492996,0.0,0.003844335937499997,1.0969889163970947,452.87,7.47,1604,0.49137789011001587,0,0.1,0.1446957141160965,0.16093480587005615,1.4049189875361898,1.1623499043998182,deterministic_value_head_jacobian_b,torch.float64,1.0,6.698214595380288e-16,8.179240136877631e-15,symmetric_jacobi_cholesky_fp64,512,2.708439826965332,0.0005562570877373219,0.0013868204550817609,0.057325512170791626,-0.04875212907791138,0.009015040472149849,0.002562890624999998,229,942080,592.2408407409675,942080,1.0,1e-06,1.0,1.9922749743273016e-06,0.23604893684387207,0.00037307554157450795,0.0,0.0,4.13776969909668,0.11207970976829529,0.3832526206970215,3.002784252166748,0.39498305320739746,-1.5343528985977173,1.1223704814910889,0.0017585426103323698,0.0043842727318406105
14,0,0.3062780499458313,paper_sampled_policy_value_score,5.956312179478118e-06,512,-1.5460660457611084,0.4036785960197449,-1.5499390363693237,-2.9210212230682373,0.06570443511009216,0.0,0.029192926025390618,0.7313234210014343,398.58,7.2,1604,0.4322902262210846,0,0.1,0.10618451237678528,0.02845141664147377,1.3814921969711311,1.0975686927340276,deterministic_value_head_jacobian_b,torch.float64,1.0,1.15319035360865e-15,1.1183805166927195e-14,symmetric_jacobi_cholesky_fp64,512,1.8836350440979004,0.0030998371075838804,0.010120989754796028,0.04219695180654526,-0.060726266354322433,0.005583526566624641,0.019461950683593746,239,983040,617.8918724148534,983040,1.0,1e-06,1.0,4.70832628707285e-06,0.18150044977664948,0.00219250307418406,0.0,0.0,2.505136013031006,0.10000000149011612,-0.040487129241228104,2.8064467906951904,-0.07114836573600769,-1.548245906829834,0.5687832832336426,0.010051978752017021,0.032819781452417374
14,0,0.32931867241859436,paper_sampled_policy_value_score,5.232039256952703e-06,512,-1.5626592636108398,-0.2852354347705841,-1.5613446235656738,-3.2063305377960205,0.04731428995728493,0.0,0.002562890624999999,0.6398266553878784,470.16,7.42,1599,0.3583608865737915,0,0.1,0.09229390323162079,0.08009476214647293,1.3875487007049216,1.1364381047548509,deterministic_value_head_jacobian_b,torch.float64,1.0,1.0517782293128564e-15,8.506679242083454e-15,symmetric_jacobi_cholesky_fp64,512,2.2574281692504883,0.00023653876269236207,0.0007182671106420457,0.05317537486553192,-0.07107475399971008,0.003777707228437066,0.0017085937499999994,249,1024000,643.563371675089,1024000,1.0,1e-06,1.0,2.9040024855930824e-06,0.12771134078502655,0.00022963795345276594,0.0,0.0,2.874035596847534,0.1775536835193634,0.4657825529575348,3.7212717533111572,0.2890290915966034,-1.5599250793457031,0.922122061252594,0.0008708377717994153,0.0026443619281053543
14,0,0.331229567527771,paper_sampled_policy_value_score,3.660331458377186e-06,512,-1.5837301015853882,-0.2735240161418915,-1.577393889427185,-3.635066509246826,0.0470418818295002,0.0,0.00022500000000000005,0.6639831066131592,562.6,7.93,1604,0.4801742434501648,0,0.1,0.1249784603714943,0.4259307384490967,1.387515661218346,1.1473196547941158,deterministic_value_head_jacobian_b,torch.float64,1.0,9.567399128997384e-16,1.1249485797837201e-14,symmetric_jacobi_cholesky_fp64,512,5.435060024261475,2.8121932700742036e-05,8.490163600072265e-05,0.05012998729944229,-0.04926246404647827,0.006219206377863884,0.00015000000000000004,259,1064960,669.2365426789038,1064960,1.0,1e-06,1.0,3.2053339964477345e-06,0.231803759932518,2.210115962952841e-05,0.0,0.0,2.6461100578308105,0.10000000149011612,0.2338079810142517,2.8536436557769775,0.12896060943603516,-1.6168391704559326,0.6970967054367065,8.565862663090229e-05,0.0002586080227047205
14,0,0.36637043952941895,paper_sampled_policy_value_score,7.2926213761093095e-06,512,-1.5598114728927612,-0.374699205160141,-1.5592105388641357,-3.79168438911438,0.07221788167953491,0.0,0.003844335937499999,0.8699458837509155,484.67,7.65,1606,0.5689128637313843,0,0.1,0.14862288534641266,0.11635535955429077,1.3740130338669214,1.1187244801301224,deterministic_value_head_jacobian_b,torch.float64,1.0,1.3289830822855578e-15,1.3981676650500424e-14,symmetric_jacobi_cholesky_fp64,512,2.4063897132873535,0.0005021466058678925,0.0013705980964004993,0.0609978586435318,-0.10727514326572418,0.0056391265243291855,0.002562890624999999,269,1105920,695.0001095212065,1105920,1.0,1e-06,0.8788676261901855,5.8677251217886806e-06,0.25175076723098755,0.00034674405469559133,0.0,0.0,3.5190234184265137,0.14030244946479797,0.6518306136131287,3.0150859355926514,0.4293210804462433,-1.6670902967453003,0.9917080402374268,0.0014615972759202123,0.003989397548139095
14,0,0.32367950677871704,paper_sampled_policy_value_score,3.6006263144372497e-06,512,-1.5596179962158203,-0.6140035390853882,-1.5776199102401733,-3.1374013423919678,0.047731924802064896,0.0,0.0001,1.0873427391052246,392.14,7.52,1604,0.37850338220596313,0,0.1,0.09289531409740448,0.02517584338784218,1.389550582426115,1.2149658102562608,deterministic_value_head_jacobian_b,torch.float64,1.0,9.506000735916014e-16,8.2261135960583e-15,symmetric_jacobi_cholesky_fp64,512,1.2470086812973022,9.289428817282896e-06,2.8699465474346653e-05,0.061611562967300415,-0.04845834895968437,0.004789358004927635,0.0001,279,1146880,720.6348964362405,1146880,1.0,1e-06,1.0,3.434053041928564e-06,0.1551128476858139,8.55995313031599e-06,0.0,0.0,8.013578414916992,0.10000000149011612,-0.014004819095134735,2.8925986289978027,-0.1036212295293808,-1.5958012342453003,0.8066563010215759,3.489826121949591e-05,0.00010781732999021187
