action_max,action_min,actor_direction_l2,actor_history_projection_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,combined_clip_scale,critic_cholesky_info_max,critic_cross_blocks,critic_curvature_coef,critic_direction_l2,critic_ggn_quadratic,critic_history_projection_l2,critic_jacobi_scale_max,critic_jacobi_scale_min,critic_kernel_mode,critic_linear_solve_dtype,critic_objective_coef,critic_relative_solve_residual,critic_solve_residual,critic_solver_mode,critic_system_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
13,0,0.2864114046096802,326.74884033203125,paper_sampled_score_separate_b,0.0003689408767968416,512,-1.3088784217834473,0.826244592666626,-1.3088200092315674,-3.5058162212371826,0.16170059144496918,0.0,0.8518856167793274,0,0,0.1,0.49751725792884827,52.94417190551758,48.90841293334961,0.8398870886927947,0.18866918844092742,deterministic_value_jacobian_separate_b,torch.float64,1.0,4.2484475468144116e-14,2.31358749306129e-12,symmetric_jacobi_cholesky_fp64,512,0.00022500000000000005,0.6139360666275024,269.19,3.18,1566,0.5869332551956177,0.05352478474378586,-0.03762082755565643,0.06301084160804749,0.00015000000000000004,159,655360,434.01233488088474,655360,1.0,1e-06,3.2207374572753906,0.14394867420196533,0.052906520664691925,3.495711088180542,-0.04217349365353584,-1.5169847011566162,0.7728370428085327
13,0,0.2744516134262085,264.7416687011719,paper_sampled_score_separate_b,0.0005518167745321989,512,-1.33769690990448,1.103865146636963,-1.3980658054351807,-3.5517990589141846,0.2551059126853943,0.0,0.8290021419525146,0,0,0.1,0.519942045211792,37.980255126953125,41.088741302490234,0.8378299851917932,0.1708534933299326,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.832397297622855e-14,2.7790011313271962e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.6623092293739319,154.63,2.48,1369,0.6031347513198853,0.059393711388111115,-0.03507250174880028,0.09293697029352188,0.0001,169,696320,461.6497001647949,696320,1.0,1e-06,4.263704776763916,0.16643178462982178,0.22292454540729523,3.8237459659576416,0.10306788980960846,-1.3668818473815918,0.9682464599609375
13,0,0.4007207155227661,380.6463928222656,paper_sampled_score_separate_b,0.00037195440381765366,512,-1.2588927745819092,0.8839945793151855,-1.2928589582443237,-3.417327880859375,0.22916321456432343,0.0,0.712086021900177,0,0,0.1,0.5594297051429749,30.696672439575195,36.47342300415039,0.801376366786689,0.16316888970343268,deterministic_value_jacobian_separate_b,torch.float64,1.0,7.219644720435764e-14,3.1333202550529083e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.678596019744873,174.04,2.73,1192,0.7021623849868774,0.15708854794502258,-0.007020583376288414,0.0916065126657486,0.0001,179,737280,488.93055752199143,737280,1.0,1e-06,4.0162482261657715,0.10000000149011612,0.06704497337341309,3.5390143394470215,0.08882620185613632,-1.6019889116287231,0.8925006985664368
14,0,0.35168761014938354,233.9324493408203,paper_sampled_score_separate_b,0.00014550171908922493,512,-1.2993768453598022,1.6747475862503052,-1.3015599250793457,-3.8232038021087646,0.2686599791049957,0.0,0.7387569546699524,0,0,0.1,0.5912729501724243,57.57400131225586,35.04804992675781,0.5999019613901257,0.16647409929939477,deterministic_value_jacobian_separate_b,torch.float64,1.0,7.206122162862548e-14,4.1504333317057775e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.6479661464691162,217.59,3.31,1562,0.6768125891685486,0.05195511132478714,-0.06052859127521515,0.15562719106674194,0.0001,189,778240,515.7186834947206,778240,1.0,1e-06,3.3729779720306396,0.1900855153799057,0.5717580318450928,4.360922813415527,0.5216925740242004,-1.6014959812164307,1.2844277620315552
13,0,0.30807650089263916,302.4880065917969,paper_sampled_score_separate_b,0.0015598444733768702,512,-1.3310167789459229,0.9549002647399902,-1.3727364540100098,-3.634082078933716,0.20975297689437866,0.0,0.8452361822128296,0,0,0.1,0.49175354838371277,42.29397964477539,41.633602142333984,0.5944013968951469,0.14694283809179154,deterministic_value_jacobian_separate_b,torch.float64,1.0,9.042804600094589e-14,4.436791795082881e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.64132159948349,157.63,2.31,1564,0.5915506482124329,0.07546117156744003,-0.08939221501350403,0.08866871893405914,0.0001,199,819200,543.2194120017812,819200,1.0,1e-06,3.5562829971313477,0.1049114391207695,0.27930229902267456,4.306164741516113,0.23418687283992767,-1.5505887269973755,1.3811217546463013
14,0,0.36834126710891724,209.85671997070312,paper_sampled_score_separate_b,0.000517809297889471,512,-1.276076316833496,1.685909390449524,-1.32368803024292,-3.7332370281219482,0.2405785471200943,0.0,0.7134503722190857,0,0,0.1,0.5751814842224121,27.116594314575195,30.829933166503906,0.7786992958567758,0.14413958841689622,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.3928031328308426e-13,5.830439912991431e-12,symmetric_jacobi_cholesky_fp64,512,0.0011390625,0.7525538206100464,182.72,2.47,1566,0.7008196115493774,0.05324334651231766,-0.028762372210621834,0.10838010907173157,0.0007593750000000001,209,860160,570.542982137762,860160,1.0,1e-06,4.444092750549316,0.16011330485343933,0.38410893082618713,4.264411449432373,0.17286184430122375,-1.7812366485595703,1.3648412227630615
13,0,0.3854195177555084,941.8697509765625,paper_sampled_score_separate_b,0.001800533733330667,512,-1.3881202936172485,0.91534823179245,-1.38715660572052,-3.111630439758301,0.20499975979328156,0.0,0.7448383569717407,0,0,0.1,0.5263927578926086,420.67999267578125,136.3427734375,0.600706393302397,0.13512076235572165,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.913752905216981e-14,4.301306595606078e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7471787929534912,164.47,2.6,1564,0.6712865829467773,0.11029322445392609,-0.0559033527970314,0.11115259677171707,0.0001,219,901120,597.6932345577516,901120,1.0,1e-06,5.808928489685059,0.12896957993507385,0.13084757328033447,4.242096900939941,-0.2902228832244873,-2.001598596572876,1.967557430267334
13,0,0.5391834378242493,275.8954772949219,paper_sampled_score_separate_b,0.0018833125941455364,512,-1.379868984222412,1.16798996925354,-1.3826345205307007,-3.5618324279785156,0.2527850568294525,0.0,0.6434871554374695,0,0,0.1,0.5091776847839355,36.85443115234375,43.951446533203125,0.698090845228916,0.12188676298555082,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.9687352076964564e-13,9.651291641827279e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.6960930824279785,152.15,2.61,1565,0.777016282081604,0.05162196606397629,-0.05498023331165314,0.2624723017215729,0.0001,229,942080,624.802636035718,942080,1.0,1e-06,5.297946453094482,0.25850385427474976,0.26006823778152466,4.662764549255371,-0.11486820876598358,-1.3423672914505005,1.8598421812057495
13,0,0.3641454577445984,236.3206329345703,paper_sampled_score_separate_b,0.0010529154678806663,512,-1.2469658851623535,0.8393114805221558,-1.2554994821548462,-3.324112892150879,0.22469817101955414,0.0,0.7292537689208984,0,0,0.1,0.5525407195091248,30.30792236328125,35.73574447631836,0.6987607933749332,0.12423317929553916,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.5800762735593117e-13,6.865057299391429e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.510297417640686,140.62,2.46,1566,0.6856324076652527,0.07431160658597946,0.038461003452539444,0.0984107106924057,0.0001,239,983040,652.0999726108275,983040,1.0,1e-06,7.666434288024902,0.1709822416305542,-0.2600889503955841,3.6561708450317383,-0.5533704161643982,-2.051381826400757,1.313144564628601
13,0,0.21885080635547638,288.9734802246094,paper_sampled_score_separate_b,0.000596268568187952,512,-1.176166296005249,1.1533081531524658,-1.183011531829834,-3.776805877685547,0.19816352427005768,0.0,0.7915078997612,0,0,0.1,0.5927625894546509,85.8347396850586,45.79826736450195,0.4671868661910566,0.11859316860817483,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.5165837219724377e-13,1.0567251669789269e-11,symmetric_jacobi_cholesky_fp64,512,0.0001,0.4137173295021057,167.28,3.17,1563,0.631705641746521,0.06156717985868454,0.0019179768860340118,0.20501670241355896,0.0001,249,1024000,679.4362284978852,1024000,1.0,1e-06,5.466275215148926,0.12589463591575623,0.4540031850337982,4.464942932128906,-0.012239458970725536,-1.3468464612960815,2.1275572776794434
13,0,0.40054839849472046,550.4367065429688,paper_sampled_score_separate_b,0.003282018471509218,512,-1.4055347442626953,0.7721354365348816,-1.3876363039016724,-4.492109775543213,0.21297724545001984,0.0,0.6675261855125427,0,0,0.1,0.6404814720153809,186.8155517578125,80.48664855957031,0.5420766926438704,0.0983035335973165,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.2406497086589655e-13,1.2384635548887039e-11,symmetric_jacobi_cholesky_fp64,512,0.0001,0.5119248628616333,164.26,2.57,1404,0.7490342855453491,0.09454333782196045,-0.05104726552963257,0.15680639445781708,0.0001,259,1064960,706.7616932797246,1064960,1.0,1e-06,7.501311302185059,0.10000000149011612,1.2571221590042114,3.9782400131225586,1.4713655710220337,-1.3072117567062378,1.7246474027633667
13,0,0.46612897515296936,1451.0888671875,paper_sampled_score_separate_b,0.0005012531182728708,512,-1.250084638595581,0.5076760649681091,-1.2072927951812744,-3.506134271621704,0.22010666131973267,0.0,0.7238810062408447,0,0,0.1,0.5051358342170715,279.45465087890625,127.36519622802734,0.5956166302094731,0.10253069100404318,deterministic_value_jacobian_separate_b,torch.float64,1.0,6.417247413784937e-14,7.74855568115438e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.41036224365234375,151.68,3.06,1553,0.6907212734222412,0.2298056036233902,-0.06654012203216553,0.13222137093544006,0.0001,269,1105920,733.8661194876768,1105920,1.0,1e-06,10.0,0.10000000149011612,0.9839829206466675,4.0795207023620605,1.0249066352844238,-1.5141487121582031,1.4717230796813965
14,0,0.3930649161338806,1187.063720703125,paper_sampled_score_separate_b,0.0018456499092280865,512,-1.2163240909576416,0.5204455256462097,-1.2048627138137817,-3.0156960487365723,0.1746263951063156,0.0,0.7402795553207397,0,0,0.1,0.5042898058891296,626.0130615234375,160.9986572265625,0.5337775250600343,0.10780639664699578,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.7000074219786524e-14,6.643829153962291e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.3663039803504944,155.51,3.01,1408,0.6754205226898193,0.11513727158308029,0.016087669879198074,0.12306912243366241,0.0001,279,1146880,760.8269332186319,1146880,1.0,1e-06,10.0,0.10000000149011612,0.4953015148639679,5.387903690338135,0.23155884444713593,-1.5718345642089844,1.8474559783935547
13,0,0.2802145481109619,265.4231262207031,paper_sampled_score_separate_b,0.0029784960206598043,512,-1.2946827411651611,1.5536061525344849,-1.3090767860412598,-3.904499053955078,0.2845958471298218,0.0,0.7396352291107178,0,0,0.1,0.6079123020172119,29.69588851928711,32.83371353149414,0.45357927048516256,0.10328633097315029,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.1290374107490615e-13,9.115986388840485e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.41428524255752563,166.41,3.08,1404,0.6760088801383972,0.0951705053448677,-0.010222157463431358,0.11367621272802353,0.0001,289,1187840,787.8731577219442,1187840,1.0,1e-06,6.396116733551025,0.10000000149011612,1.3613022565841675,5.894150257110596,1.4272874593734741,-1.3873451948165894,3.091439962387085
14,0,0.3876679539680481,473.2096252441406,paper_sampled_score_separate_b,0.0013050244888290763,512,-1.201039433479309,1.3233838081359863,-1.183732509613037,-3.1021318435668945,0.18028463423252106,0.0,0.7234659194946289,0,0,0.1,0.5651077032089233,53.199649810791016,53.787410736083984,0.5217379070505789,0.11207535353844038,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.263730067168941e-13,6.914912501909652e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.5172373652458191,124.55,2.4,1563,0.6911175847053528,0.054563574492931366,-0.01024853065609932,0.16641564667224884,0.0001,299,1228800,814.5383278876543,1228800,1.0,1e-06,2.7619290351867676,0.10000000149011612,-0.08918183296918869,3.467250347137451,-0.4200036823749542,-1.6330115795135498,1.3341432809829712
13,0,0.3120425343513489,332.58746337890625,paper_sampled_score_separate_b,0.00034913659328594804,512,-1.1760838031768799,0.839457631111145,-1.2017935514450073,-3.360750198364258,0.15547022223472595,0.0,0.8292431831359863,0,0,0.1,0.4836212992668152,68.25144958496094,53.283851623535156,0.5697158173774157,0.11442216823835792,deterministic_value_jacobian_separate_b,torch.float64,1.0,9.032925043916398e-14,5.502354127167406e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.47438085079193115,156.19,2.53,1569,0.6029594540596008,0.04377758875489235,-0.0005386951379477978,0.05859826132655144,0.0001,309,1269760,841.0371746136807,1269760,1.0,1e-06,2.8269312381744385,0.15975497663021088,-0.20985469222068787,2.7288360595703125,-0.4043436348438263,-1.5944228172302246,0.6526806354522705
14,0,0.3606523871421814,500.7993469238281,paper_sampled_score_separate_b,0.0005480270483531058,512,-1.059524416923523,1.1122212409973145,-1.1027553081512451,-2.6577165126800537,0.15463830530643463,0.0,0.8053118586540222,0,0,0.1,0.4906153976917267,32.476802825927734,34.859683990478516,0.6224470638985149,0.11576886115870987,deterministic_value_jacobian_separate_b,torch.float64,1.0,9.817312262491079e-14,4.2463296581737504e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.4885767698287964,241.06,3.06,1568,0.6208775043487549,0.09178778529167175,-0.00773007795214653,0.0602228082716465,0.0001,319,1310720,867.8680528886616,1310720,1.0,1e-06,9.135650634765625,0.10000000149011612,-0.9131156206130981,1.893984317779541,-1.0316509008407593,-2.7481303215026855,0.32419875264167786
13,0,0.3876608610153198,488.4738464355469,paper_sampled_score_separate_b,0.0007109208963811398,512,-1.0677745342254639,0.31929507851600647,-1.0678939819335938,-2.4893839359283447,0.10504934936761856,0.0,0.6953611373901367,0,0,0.1,0.5480070114135742,80.67847442626953,58.237693786621094,0.5750038251774648,0.12799180479573222,deterministic_value_jacobian_separate_b,torch.float64,1.0,6.579542052451988e-14,4.344793078130717e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.3787875771522522,243.66,2.92,1569,0.7190508246421814,0.0668976679444313,-0.07227526605129242,0.05134166032075882,0.0001,329,1351680,894.7460877909325,1351680,1.0,1e-06,3.7314226627349854,0.10000000149011612,-0.33505141735076904,3.820352792739868,-0.6679946780204773,-2.045133113861084,1.262833833694458
14,0,0.3751644492149353,324.10107421875,paper_sampled_score_separate_b,0.0008787536644376814,512,-1.0866628885269165,5.878637313842773,-1.1351226568222046,-2.6895315647125244,0.2611475884914398,0.0,0.660978376865387,0,0,0.1,0.6669175028800964,40.07488250732422,47.1156005859375,0.5927241617598357,0.1241329047996265,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.7289600500792938e-13,8.621343280633786e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6057790517807007,275.6,3.03,1569,0.7564544081687927,0.05533498525619507,-0.03210043907165527,0.12348690629005432,0.0001,339,1392640,921.7567183817737,1392640,1.0,1e-06,3.4877352714538574,0.24516819417476654,0.22613102197647095,6.919961929321289,0.0634782612323761,-1.394945502281189,1.1634734869003296
13,0,0.39066943526268005,276.0726623535156,paper_sampled_score_separate_b,0.000694379152264446,512,-1.1658117771148682,0.1704501360654831,-1.1693882942199707,-2.793715238571167,0.15021464228630066,0.0,0.6825869679450989,0,0,0.1,0.6130789518356323,35.78992462158203,39.66023635864258,0.5278277058673282,0.11925731278148738,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.5300865817959634e-13,7.11211663324486e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6391120553016663,173.76,2.86,1569,0.7325074076652527,0.06804537773132324,-0.029143670573830605,0.11411601305007935,0.0001,349,1433600,948.7200145237148,1433600,1.0,1e-06,3.8624560832977295,0.15838399529457092,-0.03747319430112839,2.558152914047241,-0.10887112468481064,-1.3522135019302368,0.6626972556114197
14,0,0.4799034595489502,673.3704223632812,paper_sampled_score_separate_b,0.0005514456424862146,512,-1.1889383792877197,0.3884032666683197,-1.190765619277954,-3.3494372367858887,0.11231538653373718,0.0,0.7787975668907166,0,0,0.1,0.40430018305778503,79.91546630859375,56.340389251708984,0.5402404215962864,0.12301229875203062,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.519402008806341e-14,3.5920026096942126e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7567880749702454,150.19,2.88,1567,0.6420153379440308,0.06825721263885498,-0.05744810402393341,0.06895874440670013,0.0001,359,1474560,975.125171429012,1474560,1.0,1e-06,5.648722171783447,0.10000000149011612,-0.17710208892822266,3.2057454586029053,-0.2946571409702301,-1.6527870893478394,0.5315122604370117
14,0,0.33804798126220703,458.37188720703125,paper_sampled_score_separate_b,0.00042288884287700057,512,-1.197820782661438,0.8890823125839233,-1.1736024618148804,-2.761171579360962,0.14385674893856049,0.0,0.7786874771118164,0,0,0.1,0.5204474329948425,38.76085662841797,34.465538024902344,0.46180483914697695,0.11714446448389984,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.2849760774895622e-13,6.0749534029407285e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6055279970169067,165.92,2.59,1520,0.6421061158180237,0.06263693422079086,-0.06049816682934761,0.09088999032974243,0.0001,369,1515520,1001.8446741458029,1515520,1.0,1e-06,2.4696483612060547,0.1382661610841751,0.1385979950428009,3.3048558235168457,0.04600996896624565,-1.865488052368164,0.9493056535720825
13,0,0.3403189778327942,760.5645751953125,paper_sampled_score_separate_b,0.0013897586613893509,512,-1.0865265130996704,0.905937910079956,-1.108626365661621,-2.6117982864379883,0.10404467582702637,0.0,0.7451607584953308,0,0,0.1,0.5638047456741333,269.5089111328125,119.66239929199219,0.4157273214654201,0.10631309122420855,deterministic_value_jacobian_separate_b,torch.float64,1.0,6.993137170582994e-14,8.299479817860834e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.49987801909446716,156.68,3.21,1415,0.6709961295127869,0.05046839639544487,-0.07819807529449463,0.1178027018904686,0.0001,379,1556480,1028.482763033826,1556480,1.0,1e-06,4.660244941711426,0.11689893156290054,0.2504445016384125,3.1866090297698975,0.3522694706916809,-1.4048222303390503,0.763973593711853
