action_max,action_min,actor_direction_l2,actor_history_projection_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,combined_clip_scale,critic_cholesky_info_max,critic_cross_blocks,critic_curvature_coef,critic_direction_l2,critic_ggn_quadratic,critic_history_projection_l2,critic_jacobi_scale_max,critic_jacobi_scale_min,critic_kernel_mode,critic_linear_solve_dtype,critic_objective_coef,critic_relative_solve_residual,critic_solve_residual,critic_solver_mode,critic_system_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
13,2,0.5054713487625122,476.1501159667969,paper_sampled_score_separate_b,0.0012567697558552027,512,-1.1615207195281982,-0.28925544023513794,-1.1264253854751587,-3.138279676437378,0.05401637777686119,0.0,0.6643383502960205,0,0,0.1,0.4144795835018158,117.9759292602539,66.16483306884766,0.7120604890484965,0.3543278677190914,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.1240237184275178e-14,8.874391475896948e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6905494928359985,935.63,0.5,1546,0.75262850522995,0.06220196187496185,-0.03636030852794647,0.07060223817825317,0.0001,1079,4423680,2903.579922684934,4423680,1.0,1e-06,2.4709296226501465,0.23767875134944916,0.6000421643257141,1.4167413711547852,0.7255831956863403,-1.101949691772461,0.1346501260995865
13,2,0.5679900050163269,255.8806610107422,paper_sampled_score_separate_b,0.0014635854167863727,512,-1.1255793571472168,-0.04811738058924675,-1.124489665031433,-3.03838849067688,0.030105384066700935,0.0,0.7276240587234497,0,0,0.1,0.3618091344833374,19.877958297729492,28.63048553466797,0.7826623619888129,0.36319064123971184,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.6177161586520626e-14,5.47233962996893e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.5210249423980713,630.26,2.3,1549,0.6871680617332458,0.06449666619300842,0.010740667581558228,0.02474796399474144,0.0001,1089,4464640,2930.7766956640407,4464640,1.0,1e-06,3.085691452026367,0.115029476583004,-0.3339797854423523,1.6295548677444458,-0.39881426095962524,-1.1078674793243408,0.09586567431688309
13,2,0.5426499843597412,203.31256103515625,paper_sampled_score_separate_b,0.0005521848215721548,512,-1.1731221675872803,-0.19464050233364105,-1.135335087776184,-2.707329034805298,0.05533482879400253,0.0,0.7530068159103394,0,0,0.1,0.37597179412841797,14.801984786987305,26.742752075195312,0.6960936238478979,0.3032707941679889,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.258988476613592e-14,1.6374965694105729e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.741699755191803,312.49,2.8,1553,0.6640046238899231,0.057651929557323456,-0.1296263039112091,0.05309569090604782,0.0001,1099,4505600,2957.8562395269983,4505600,1.0,1e-06,3.8385350704193115,0.30882444977760315,0.21279461681842804,1.6326959133148193,0.31174376606941223,-1.1126679182052612,0.1611563116312027
14,2,0.5058419108390808,290.0476379394531,paper_sampled_score_separate_b,0.0012818555114790797,512,-1.207226037979126,-0.03022577427327633,-1.1944323778152466,-3.3482959270477295,0.08530247956514359,0.0,0.773952305316925,0,0,0.1,0.40179088711738586,23.743465423583984,27.378732681274414,0.5972211235290629,0.274793346596039,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.2135280473560724e-14,1.2221296326302197e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.47940731048583984,392.55,2.6,1553,0.6460346579551697,0.11722268164157867,-0.09724903851747513,0.06585130095481873,0.0001,1109,4546560,2985.0769124268554,4546560,1.0,1e-06,3.284540891647339,0.10000000149011612,0.9071722030639648,2.5726592540740967,0.9880300760269165,-1.1173160076141357,0.5822085738182068
10,1,0.5238106846809387,248.17581176757812,paper_sampled_score_separate_b,0.0012310425518080592,512,-1.1722676753997803,-0.05806919187307358,-1.1547030210494995,-2.5330333709716797,0.04093214496970177,0.0,0.6934034824371338,0,0,0.1,0.3827701210975647,24.10793685913086,37.78512191772461,0.6313140120314834,0.28226906132452323,deterministic_value_jacobian_separate_b,torch.float64,1.0,4.088309972791827e-14,1.5335053096336278e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6074615716934204,561.04,2.3,1555,0.7210808992385864,0.06181972473859787,0.03797787427902222,0.03735386207699776,0.0001,1119,4587520,3012.181110232137,4587520,1.0,1e-06,3.761613130569458,0.2660812437534332,0.23096925020217896,1.6335340738296509,0.22529354691505432,-1.1245908737182617,0.13857261836528778
10,2,0.37838876247406006,932.7254028320312,paper_sampled_score_separate_b,0.0006146651576273143,512,-1.1263362169265747,0.05341796204447746,-1.137958288192749,-1.7858165502548218,0.01950276643037796,0.0,0.8068914413452148,0,0,0.1,0.45097020268440247,542.0498046875,146.57186889648438,0.6470256704512972,0.2712194350469944,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.1896812395507535e-15,5.325651785054844e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.26759082078933716,254.29,2.7,1551,0.6196620464324951,0.06122571974992752,0.11724049597978592,0.09012486040592194,0.0001,1129,4628480,3038.8916874220595,4628480,1.0,1e-06,7.900882244110107,0.14118386805057526,-0.6194601655006409,1.6780167818069458,-0.717577338218689,-1.2316371202468872,0.1667485386133194
14,2,0.4296557903289795,359.49102783203125,paper_sampled_score_separate_b,0.0010857739252969623,512,-1.1791167259216309,0.009115971624851227,-1.134863257408142,-2.652517557144165,0.048300500959157944,0.0,0.7994492053985596,0,0,0.1,0.42010191082954407,46.856143951416016,50.898555755615234,0.5616382905729703,0.23445950464024268,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.2140933185758244e-14,1.6364248108376297e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.49103033542633057,373.58,2.6,1546,0.6254305839538574,0.0515521839261055,-0.20613916218280792,0.043550170958042145,0.0001,1139,4669440,3065.362116987817,4669440,1.0,1e-06,4.731710433959961,0.21871064603328705,-0.05316345766186714,1.8159146308898926,-0.21238550543785095,-1.1243846416473389,0.37980762124061584
10,2,0.5880414843559265,384.8256530761719,paper_sampled_score_separate_b,0.0018055564723908901,512,-1.119265079498291,-0.06785409897565842,-1.1211601495742798,-1.9197008609771729,0.029433658346533775,0.0,0.7818426489830017,0,0,0.1,0.3660898506641388,44.127403259277344,48.458152770996094,0.6374855217351151,0.27045003547026725,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.553046275079635e-14,1.2455764251571302e-12,symmetric_jacobi_cholesky_fp64,512,0.00170859375,0.8190505504608154,540.08,2.3,1386,0.6395148634910583,0.04690548777580261,-0.1372784674167633,0.02422051876783371,0.0011390625,1149,4710400,3092.2064808798023,4710400,1.0,1e-06,2.665231466293335,0.2962489426136017,-1.0868852138519287,1.6477537155151367,-1.13292396068573,-2.1250219345092773,0.07415767759084702
14,2,0.5921278595924377,195.5605010986328,paper_sampled_score_separate_b,0.0011381240328773856,512,-1.1622323989868164,-0.556571364402771,-1.1541329622268677,-2.3029489517211914,0.041529539972543716,0.0,0.7187414169311523,0,0,0.1,0.3436797857284546,7.839248180389404,26.78951644897461,0.6396278630185546,0.27431173579212353,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.506856613798351e-14,1.3100785239166506e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.8809168338775635,654.08,1.4,1546,0.6956604719161987,0.05457596853375435,-0.024251529946923256,0.10519015789031982,0.0001,1159,4751360,3118.8650590861216,4751360,1.0,1e-06,2.5707197189331055,0.33394479751586914,-0.210365429520607,0.6724494099617004,-0.131700336933136,-1.109412670135498,0.08796000480651855
14,0,0.7286514043807983,394.32470703125,paper_sampled_score_separate_b,0.0002778814814519137,512,-1.1340386867523193,-0.4907776117324829,-1.127906084060669,-1.8159788846969604,0.018494093790650368,0.0,0.48649534583091736,0,0,0.1,0.41857585310935974,89.91867065429688,59.54304504394531,0.674435348551313,0.31691144832331486,deterministic_value_jacobian_separate_b,torch.float64,1.0,9.87440506549906e-15,6.795098957787494e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.8632763624191284,735.18,1.5,1530,1.027759075164795,0.05163382738828659,-0.05634491518139839,0.035190220922231674,0.0001,1169,4792320,3145.9896764880978,4792320,1.0,1e-06,2.894880771636963,0.23287233710289001,-0.5961942076683044,1.6636078357696533,-0.6308699250221252,-1.1103395223617554,0.07326564937829971
