action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,critic_trust_reason,critic_trust_update_count_this_rollout,critic_trust_update_count_total,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_critic_cross_frobenius,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_actor_rhs_norm,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_actor_cross_frobenius,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_critic_rhs_norm,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_normalized_value_prediction_change_rms,joint_optimizer_state_entries,joint_parameter_columns,joint_policy_delta_l2,joint_popart_std,joint_predicted_critic_divergence,joint_predicted_step_kl,joint_raw_value_prediction_change_rms,joint_relative_solve_residual,joint_shared_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_delta_l2,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-1.2218589782714844,8.601203918457031,-1.2420040369033813,-3.5279078483581543,0.30878421664237976,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,200,0.004,2.234558582305908,604.3,2.37,637,4.722823143005371,874.1336671707576,646.99267578125,21611.26953125,22.627418518066406,8.705963906180085e-13,0,0.10591055452823639,874.1336671707576,86.77889251708984,1.0,12203.552734375,10.06635856628418,874.1336671707576,4.7209649085998535,1.0,1.4113972305461937,0.6332099530452023,exact_deterministic_ggn_2b,torch.float64,0.0039112018421292305,26,938976,0.000554411206394434,0.6812413930892944,7.787222784827463e-06,5.805877299280837e-05,0.0026644726749509573,4.326465143196846e-15,0.0019005963113158941,8.705754541354124e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00028348740306682885,0.00583644537255168,-0.005249066278338432,0.19791322946548462,0.004,199,819200,1283.1352354418486,819200,1.0,1e-06,paper_sgd_momentum_1e-6,1.535029649734497,0.6770734190940857,0.27005159854888916,13.460412979125977,-0.20744620263576508,-1.2186716794967651,1.621321201324463
14,0,-1.153167724609375,5.399343013763428,-1.207867980003357,-3.858602523803711,0.3682374060153961,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,210,0.004,2.2182703018188477,586.03,2.32,640,3.8512282371520996,1306.6372697876031,344.09783935546875,31600.912109375,22.627416610717773,1.4050662092440035e-12,0,0.12972411513328552,1306.6372697876031,146.7096710205078,1.0,17771.591796875,12.047056198120117,1306.6372697876031,3.8543334007263184,1.0,1.413202816892386,0.5092411982178373,exact_deterministic_ggn_2b,torch.float64,0.0061594583094120026,26,938976,0.00042966660112142563,0.7095333933830261,1.9751052604988217e-05,4.632478521671146e-05,0.004370341543108225,6.834172495042083e-15,0.0019262053538113832,1.3901675794590025e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00032421943615190685,0.006716176867485046,-0.02328329347074032,0.2834600806236267,0.004,209,860160,1347.2353584561497,860160,1.0,1e-06,paper_sgd_momentum_1e-6,1.6883445978164673,0.6744159460067749,0.544004499912262,12.902844429016113,-0.15256550908088684,-1.5544958114624023,3.519516944885254
14,0,-1.098918080329895,5.057535648345947,-1.1713517904281616,-4.309075355529785,0.6835939288139343,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,220,0.004,2.136173725128174,529.5,2.33,639,4.293724060058594,1542.1057846135066,228.74363708496094,40206.10546875,22.627416610717773,1.6872519601237658e-12,0,0.11640410870313644,1542.1057846135066,197.9989776611328,1.0,23053.291015625,15.588181495666504,1542.1057846135066,4.29538106918335,1.0,1.3321092376676296,0.5319953304855528,exact_deterministic_ggn_2b,torch.float64,0.006450760643929243,26,938976,0.0003943323972634971,0.7382189035415649,2.1462959921336733e-05,2.4795661374810152e-05,0.004762073513120413,7.638510003270721e-15,0.0019158408977091312,1.6651596066826376e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00041719755972735584,0.007186333183199167,-0.006035730242729187,0.47459256649017334,0.004,219,901120,1411.3909468380734,901120,1.0,1e-06,paper_sgd_momentum_1e-6,1.8760722875595093,0.5406197309494019,0.6482957005500793,12.382237434387207,0.2559104561805725,-1.9463591575622559,4.452417850494385
14,0,-1.130018949508667,3.3845102787017822,-1.1487808227539062,-3.98775577545166,0.15215958654880524,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,230,0.004,2.1549134254455566,547.25,3.06,639,4.041200160980225,1728.914850857661,603.9052124023438,49616.7421875,22.62741470336914,1.1193005199951685e-12,0,0.12382535636425018,1728.914850857661,52.987396240234375,1.0,26510.796875,6.935337543487549,1728.914850857661,4.03794527053833,1.0,1.4069848777521472,0.42140772586675246,exact_deterministic_ggn_2b,torch.float64,0.0034923835191875696,26,938976,0.0004692555812653154,0.78785240650177,6.499527444248088e-06,7.407607336062938e-05,0.0027514826506376266,5.981730669667395e-15,0.0019370497902855277,1.1355652824138957e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00016624145791865885,0.007202117703855038,-0.02132689580321312,0.09394317865371704,0.004,229,942080,1475.4871200132184,942080,1.0,1e-06,paper_sgd_momentum_1e-6,1.5662750005722046,0.6198738813400269,0.7571322917938232,11.57055950164795,0.751142144203186,-1.1221731901168823,1.8413782119750977
14,0,-1.1392490863800049,5.447668075561523,-1.1295785903930664,-4.03897762298584,0.28386929631233215,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,240,0.004,2.1259026527404785,480.27,1.95,640,3.748819351196289,2252.0528389415017,373.2843017578125,57457.890625,22.627416610717773,1.5156935883840212e-12,0,0.13322384655475616,2252.0528389415017,248.78387451171875,1.0,32042.59765625,10.252615928649902,2252.0528389415017,3.753082036972046,1.0,1.40940099857694,0.34931371038894926,exact_deterministic_ggn_2b,torch.float64,0.008256085216999054,26,938976,0.0004365817585494369,0.8207120299339294,3.532451228238642e-05,5.300217162584886e-05,0.0067758685909211636,7.58614730144131e-15,0.0019314856035634875,1.5182168774278082e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0002806418342515826,0.027806997299194336,-0.04758240282535553,0.20530495047569275,0.004,239,983040,1539.6132369232364,983040,1.0,1e-06,paper_sgd_momentum_1e-6,2.2154579162597656,0.45475488901138306,0.8611718416213989,11.085671424865723,0.6181886196136475,-1.0988702774047852,2.7304296493530273
14,0,-0.9900180101394653,8.317975044250488,-1.0749428272247314,-2.432222366333008,0.42250025272369385,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,250,0.004,2.1818509101867676,498.92,2.25,639,3.9513330459594727,2226.0834480414624,446.0375061035156,59146.8984375,22.627418518066406,2.1926939826041735e-12,0,0.1265460103750229,2226.0834480414624,55.296875,1.0,30123.470703125,9.894442558288574,2226.0834480414624,3.951132297515869,1.0,1.2832393185323698,0.3270679287687322,exact_deterministic_ggn_2b,torch.float64,0.0037207449786365032,26,938976,0.0004550517478492111,0.8540406227111816,7.084146545821568e-06,5.71423806832172e-05,0.0031776672694832087,1.3007391119899528e-14,0.0019284079317003489,1.9823546121985667e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00027234249864704907,0.010143689811229706,-0.03088567778468132,0.19121094048023224,0.004,249,1024000,1603.7291154759005,1024000,1.0,1e-06,paper_sgd_momentum_1e-6,1.6960771083831787,0.518123209476471,0.2730890214443207,10.632718086242676,-0.09582575410604477,-1.7058842182159424,2.2008261680603027
14,0,-1.0607337951660156,2.3658313751220703,-1.072405457496643,-3.0945470333099365,0.09382990002632141,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,260,0.004,2.1857967376708984,541.33,2.23,640,3.4513449668884277,2679.4970454162226,374.3171081542969,65745.3515625,22.62741470336914,1.5639134365638471e-12,0,0.14477203786373138,2679.4970454162226,36.15354537963867,1.0,33862.53125,5.307405948638916,2679.4970454162226,3.4537055492401123,1.0,1.410970887034625,0.29862597475935465,exact_deterministic_ggn_2b,torch.float64,0.0032681722659617662,26,938976,0.0005178613355383277,0.8768364787101746,6.061921340005938e-06,6.276233034441248e-05,0.0028656525537371635,1.007335863862466e-14,0.0019217220833525062,1.5579343636727247e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00019699227414093912,0.009654618799686432,-0.02365480363368988,0.05501671880483627,0.004,259,1064960,1667.838989303913,1064960,1.0,1e-06,paper_sgd_momentum_1e-6,1.8452670574188232,0.629197895526886,-0.24382483959197998,10.350085258483887,-0.3075399100780487,-2.1090009212493896,0.8993485569953918
14,0,-1.039912223815918,4.229681015014648,-1.051203727722168,-3.5426900386810303,0.23925818502902985,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,270,0.004,2.1221275329589844,606.57,1.31,635,2.9483792781829834,3003.930832055925,244.16200256347656,76970.09375,22.627416610717773,2.8091059181035174e-12,0,0.16936646401882172,3003.930832055925,116.67942810058594,1.0,38992.3984375,10.5656156539917,3003.930832055925,2.9521782398223877,1.0,1.4135552079347347,0.26538774713378227,exact_deterministic_ggn_2b,torch.float64,0.0070768725126981735,26,938976,0.0004686355241574347,0.8826262950897217,2.677559677977115e-05,5.603029785561375e-05,0.0062462338246405125,1.6478914623297432e-14,0.0019237458473071456,2.8055831653727143e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0002820926019921899,0.016629185527563095,-0.04289204627275467,0.21803170442581177,0.004,269,1105920,1731.980162406806,1105920,1.0,1e-06,paper_sgd_momentum_1e-6,1.5985878705978394,0.36473315954208374,0.15132175385951996,10.287749290466309,-0.14391270279884338,-1.849739670753479,2.840125322341919
14,0,-1.0412683486938477,2.4448955059051514,-1.0318645238876343,-4.489800930023193,0.12593550980091095,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,280,0.004,2.1113038063049316,633.88,1.45,640,3.8998653888702393,4099.794244145682,381.9134216308594,91314.234375,22.627418518066406,2.0896038926432856e-12,0,0.128172367811203,4099.794244145682,51.46921920776367,1.0,45657.55859375,5.6641364097595215,4099.794244145682,3.900996685028076,1.0,1.4140150119644448,0.23435132617891563,exact_deterministic_ggn_2b,torch.float64,0.0036016330122947693,26,938976,0.0004747313214465976,0.8972893953323364,6.76435456625768e-06,5.019306263420731e-05,0.003231707029044628,1.3537870513780592e-14,0.0019353862153366208,2.117979932815984e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.00017002639651764184,0.019454754889011383,-0.00030656903982162476,0.06266102194786072,0.004,279,1146880,1796.05688912794,1146880,1.0,1e-06,paper_sgd_momentum_1e-6,2.712803840637207,0.5422206521034241,-0.09067167341709137,7.793981552124023,-0.4486365020275116,-1.7972344160079956,2.0088748931884766
14,0,-0.9705700278282166,1.5650269985198975,-0.9890807271003723,-2.8012313842773438,0.11727824807167053,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,290,0.004,2.1196789741516113,578.31,1.68,641,1.9560033082962036,4521.589896634052,91.86286926269531,108984.203125,22.62741470336914,4.554807751650299e-12,0,0.25549307465553284,4521.589896634052,25.517854690551758,1.0,54018.0390625,6.207337379455566,4521.589896634052,1.9570002555847168,1.0,1.2190097273873481,0.10821929851152418,exact_deterministic_ggn_2b,torch.float64,0.0051160589791834354,26,938976,0.00047039141645655036,0.9260927438735962,1.332577539869817e-05,4.7972054744604975e-05,0.004737945273518562,4.776064364614707e-14,0.0019281678833067417,4.3329962154943914e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0002467739104758948,0.030291734263300896,-0.054455406963825226,0.07525593787431717,0.004,289,1187840,1860.2169250291772,1187840,1.0,1e-06,paper_sgd_momentum_1e-6,2.382028579711914,0.35633358359336853,-0.017476558685302734,6.674236297607422,-0.609856903553009,-1.7165584564208984,2.4270145893096924
14,0,-0.9580671191215515,2.497748374938965,-0.9688811302185059,-4.155460357666016,0.11557155102491379,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,300,0.004,2.2073283195495605,584.91,2.09,639,1.1573832035064697,7022.248438015976,9.12015151977539,139270.90625,22.627416610717773,4.168595061668197e-12,0,0.43261754512786865,7022.248438015976,14.260137557983398,1.0,68498.6875,5.375856399536133,7022.248438015976,1.1557552814483643,1.0,1.3578383965512728,0.05020071323126622,exact_deterministic_ggn_2b,torch.float64,0.0064248861744999886,26,938976,0.0004076434124726802,0.9493362307548523,2.1351184841478243e-05,1.3655270777235273e-05,0.006099377293139696,6.990493979503e-14,0.0019276024540886283,4.2520700887466e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0003437671111896634,0.04130294919013977,-0.013449769467115402,0.05644498020410538,0.004,299,1228800,1924.4333850289695,1228800,1.0,1e-06,paper_sgd_momentum_1e-6,3.19777774810791,0.41193392872810364,-0.2490357905626297,9.56166934967041,-0.4167977571487427,-1.1417661905288696,0.8690916895866394
14,0,-0.9361342787742615,4.605315208435059,-0.9489390850067139,-2.445485830307007,0.1707451492547989,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,310,0.004,2.2408366203308105,556.33,2.21,640,0.6211883425712585,4977.17743471348,2.1646814346313477,126475.7890625,22.627416610717773,6.361282188686574e-12,0,0.8052804470062256,4977.17743471348,6.035417556762695,1.0,60133.15625,5.7040791511535645,4977.17743471348,0.6209017038345337,1.0,1.294439241830767,0.01873621155010671,exact_deterministic_ggn_2b,torch.float64,0.00791263673454523,26,938976,0.0002850644232239574,0.9894178509712219,3.1310617487179115e-05,1.1229962183278985e-05,0.007828904315829277,9.992050252760578e-14,0.0018802882404997945,6.2479979952438776e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0006190690328367054,0.02804512530565262,-0.012585488148033619,0.06354788690805435,0.004,309,1269760,1988.5311980042607,1269760,1.0,1e-06,paper_sgd_momentum_1e-6,2.39866304397583,0.4673559069633484,-0.12380070239305496,9.169325828552246,-0.43926113843917847,-2.157975435256958,2.3485045433044434
14,0,-0.9455153942108154,0.699396014213562,-0.9412320256233215,-2.2172248363494873,0.05295265093445778,0.0,1.0,1.0,512,ABOVE_0P04_MULTIPLY_1P5,1,320,0.004,2.2911648750305176,502.02,1.81,640,0.2841426730155945,7314.601320279265,9.5293607711792,170267.0625,22.62741470336914,1.2396118437607072e-11,0,1.0,7314.601320279265,6.366482734680176,1.0,84612.46875,6.490819454193115,7314.601320279265,0.28867337107658386,1.0,0.1587584773229827,0.01196905606673291,exact_deterministic_ggn_2b,torch.float64,0.008907105773687363,26,938976,0.00017932371702045202,1.0044093132019043,5.09318670083303e-05,7.623489364050329e-05,0.008946379646658897,6.372665668644162e-14,0.0010870617115870118,1.2185682763967014e-11,symmetrized_jacobi_fullfp64_chunked,1024,0.0002791684528347105,0.03700024634599686,0.015157435089349747,0.08228659629821777,0.004,319,1310720,2053.274025395047,1310720,1.0,1e-06,paper_sgd_momentum_1e-6,2.566983222961426,0.4346347153186798,-0.09278534352779388,3.0458056926727295,-0.33888065814971924,-1.7829763889312744,0.867219090461731
