action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_optimizer_state_entries,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,critic_ratio_max,critic_ratio_min,critic_rows,critic_trust_reason,critic_trust_update_count_this_rollout,critic_trust_update_count_total,joint_actor_critic_cross_frobenius,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_actor_rhs_norm,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_actor_cross_frobenius,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_critic_rhs_norm,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_normalized_value_prediction_change_rms,joint_parameter_columns,joint_policy_delta_l2,joint_popart_std,joint_predicted_critic_divergence,joint_predicted_step_kl,joint_raw_value_prediction_change_rms,joint_relative_solve_residual,joint_shared_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_delta_l2,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics
14,0,-0.32910633087158203,3.2700016498565674,-0.3473333418369293,-3.9602441787719727,0.2429915815591812,0.11328125,0.001,2.6474766731262207,477.71830985915494,2.3943663,1581,0.9947189092636108,0,0.01225389912724495,-0.018678797408938408,0.03800562769174576,0.001,9,40960,27.131266334094107,40960,2.342859983444214,0.459981769323349,0.21109338104724884,10.693255424499512,-0.10219595581293106,-0.34937044978141785,1.2438052892684937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.409692645072937,10.494573593139648,-0.44437435269355774,-2.1490273475646973,0.31689074635505676,0.19921875,0.001,2.5751752853393555,511.54,1.73,1666,2.2916922569274902,0,0.017526568844914436,-0.004422333091497421,0.1244300901889801,0.001,19,81920,52.628014139365405,81920,1.5222359895706177,0.19156180322170258,-0.00023735128343105316,11.025158882141113,-0.05573295056819916,-0.44132643938064575,0.34940457344055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.5096798539161682,8.968498229980469,-0.5384225845336914,-4.453052520751953,0.5744409561157227,0.2265625,0.001,2.4494106769561768,507.13,2.6,1694,3.5811667442321777,0,0.020374126732349396,-0.005168234929442406,0.16629429161548615,0.001,29,122880,77.88594950828701,122880,1.7013282775878906,0.36083170771598816,0.5617795586585999,9.438139915466309,0.26643332839012146,-0.5340147614479065,1.1852662563323975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.5795003771781921,3.133591890335083,-0.6159272789955139,-5.26102352142334,0.34223225712776184,0.177734375,0.001,2.3479361534118652,467.52,3.12,1710,1.7213865518569946,0,0.027375876903533936,-0.013822115957736969,0.13134628534317017,0.001,39,163840,103.58423991594464,163840,2.7088310718536377,0.2522340714931488,1.0462138652801514,7.484148025512695,0.3326417803764343,-0.6041013598442078,2.542720317840576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.5720331072807312,4.5074591636657715,-0.6582636833190918,-1.8691965341567993,0.24674110114574432,0.11328125,0.001,2.4850358963012695,485.82,2.68,1712,1.3965282440185547,0,0.009579324163496494,-0.01642940193414688,0.068110391497612,0.001,49,204800,128.85201877215877,204800,1.6517201662063599,0.36103352904319763,0.4652118980884552,6.99681282043457,0.019725458696484566,-0.6515896320343018,1.5483489036560059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.630677342414856,3.5087778568267822,-0.6818798780441284,-1.866660237312317,0.15386323630809784,0.177734375,0.001,2.480980396270752,397.11,2.91,1735,2.339817762374878,0,0.012825226411223412,-0.024480674415826797,0.039317935705184937,0.001,59,245760,153.96927528595552,245760,2.053088665008545,0.4864512085914612,0.2549118399620056,6.543939590454102,-0.1446482241153717,-0.6785553693771362,1.2299338579177856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.7011048793792725,2.1169543266296387,-0.7112557888031006,-1.915369987487793,0.0723891630768776,0.138671875,0.001,2.455159902572632,473.25,2.46,1734,1.2310454845428467,0,0.012634427286684513,-0.008500704541802406,0.016487449407577515,0.001,69,286720,179.52129802433774,286720,2.297783374786377,0.3108498752117157,0.07606451958417892,6.086234092712402,-0.35828447341918945,-0.7030494809150696,1.0667595863342285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.7353030443191528,3.6758151054382324,-0.7295277118682861,-3.8433167934417725,0.1351708471775055,0.154296875,0.001,2.470639944076538,566.5,2.2,1573,0.487914115190506,0,0.013442999683320522,-0.023839890956878662,0.015566350892186165,0.001,79,327680,205.36618914827704,327680,1.759067416191101,0.3862473666667938,-0.12588374316692352,5.917970180511475,-0.32686787843704224,-0.7263782620429993,0.3745498061180115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.7178558111190796,1.4317249059677124,-0.7258346676826477,-1.6503270864486694,0.028220215812325478,0.166015625,0.001,2.474179744720459,592.71,2.35,1592,1.1317561864852905,0,0.011356720700860023,-0.01219012588262558,0.006147163920104504,0.001,89,368640,230.85726482700557,368640,1.6994342803955078,0.5869880318641663,-0.29328590631484985,5.942499160766602,-0.41206493973731995,-0.7259871959686279,0.38979288935661316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.6676462888717651,3.503333330154419,-0.7340264916419983,-2.4915103912353516,0.1816902458667755,0.205078125,0.001,2.3793959617614746,515.52,3.06,1686,0.5615036487579346,0,0.01656101457774639,-0.008142288774251938,0.028245802968740463,0.001,99,409600,256.259384104982,409600,2.7937166690826416,0.18441660702228546,0.09283105283975601,5.8284759521484375,-0.2912599444389343,-0.7314043045043945,1.4032697677612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.6969155073165894,2.7876577377319336,-0.731144368648529,-1.9349251985549927,0.089579738676548,0.154296875,0.001,2.4084930419921875,489.66,2.7,1738,0.7936267256736755,0,0.012270167469978333,-0.0290854349732399,0.02899089641869068,0.001,109,450560,281.9566579153761,450560,2.6403791904449463,0.31018564105033875,0.09534595906734467,5.732193470001221,-0.3856508731842041,-0.7285532355308533,1.3556119203567505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.73267662525177,3.2622361183166504,-0.7343431115150452,-2.1278975009918213,0.06630600243806839,0.142578125,0.001,2.5867438316345215,498.14,2.63,1575,0.6183182001113892,0,0.012867603451013565,-0.024736788123846054,0.007629297208040953,0.001,119,491520,307.7548159463331,491520,1.646198034286499,0.5709968209266663,-0.13119888305664062,5.7904767990112305,-0.2947951555252075,-0.7314411997795105,0.509293258190155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.6771541833877563,4.521386623382568,-0.7372952103614807,-4.5194854736328125,0.24356310069561005,0.0,0.004,2.4496092796325684,477.4,2.89,172,1.1373703479766846,26,0.00036541506415233016,-0.005253220908343792,0.16040869057178497,0.004,129,532480,459.5120527911931,532480,1.122917890548706,0.8912469744682312,0.15951354801654816,5.831963539123535,-0.2583003640174866,-0.7375587224960327,1.6641805171966553,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,7,12.522827489065198,0.9000020027160645,106.44462585449219,22.627416610717773,3.5697438709704194e-14,0,0.4396105408668518,12.522827489065198,1.4172803163528442,1.0,139.1625518798828,9.062519073486328,12.522827489065198,1.1373703479766846,1.0,1.413892280854451,1.1983099348822521,exact_deterministic_ggn_2b,torch.float64,0.002096912357956171,938976,0.001606860663741827,1.5227731466293335,2.191199882872752e-06,1.391456748933706e-06,0.0031931218691170216,4.2936362132284803e-16,0.0010050595737993717,3.7586436609924266e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.0006386333261616528,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7463328838348389,3.5886149406433105,-0.7465800046920776,-3.4322221279144287,0.11818817257881165,0.0,0.004,2.444375991821289,473.71,3.73,171,1.4123246669769287,26,0.0014475325588136911,-0.0030088908970355988,0.07043610513210297,0.004,139,573440,697.6028675250709,573440,1.3883088827133179,0.8393312096595764,0.22816869616508484,5.902301788330078,-0.2990003526210785,-0.7424719333648682,1.8823447227478027,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,17,21.521209057164466,3.338075876235962,135.59515380859375,22.627418518066406,1.0326873451946406e-13,0,0.35402625799179077,21.521209057164466,3.501107692718506,1.0,181.15310668945312,6.0052714347839355,21.521209057164466,1.4123246669769287,1.0,1.4141741166831865,1.3593495731599587,exact_deterministic_ggn_2b,torch.float64,0.002646353328600526,938976,0.0016482516657561064,1.5427366495132446,3.510479245960596e-06,3.3470109883637633e-06,0.004082626197487116,5.510591473395809e-16,0.001071934588253498,8.977346281467613e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.00036635634023696184,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.738591194152832,3.249079465866089,-0.7450690865516663,-7.787940979003906,0.16917836666107178,0.0,0.004,2.4505019187927246,511.8,2.96,172,1.3832470178604126,26,0.0010097722988575697,-0.004104625433683395,0.14051422476768494,0.004,149,614400,936.3303418429568,614400,1.128697395324707,0.8569871187210083,0.18604427576065063,5.78129768371582,-0.27455636858940125,-0.7423979043960571,1.469880223274231,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,27,18.95222305168344,2.327227830886841,127.67173767089844,22.627416610717773,2.0968789574972598e-13,0,0.3614683449268341,18.95222305168344,3.8996403217315674,1.0,170.84652709960938,8.481938362121582,18.95222305168344,1.3832470178604126,1.0,1.4141617397457458,1.3436648192318905,exact_deterministic_ggn_2b,torch.float64,0.002856757491827011,938976,0.0014081987319514155,1.5524020195007324,4.076196546520805e-06,2.4325929643964628e-06,0.004434836097061634,1.083329556007232e-15,0.001092369551770389,2.0540080717886425e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0009075794368982315,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7243101000785828,1.2672851085662842,-0.7465606331825256,-1.777282476425171,0.06781625002622604,0.0,0.004,2.488670825958252,477.5,3.66,171,1.4447933435440063,26,0.000291261327220127,-0.004280432127416134,0.06275663524866104,0.004,159,655360,1175.7724377303384,655360,1.1019989252090454,0.8893145322799683,-0.1562488079071045,5.598333358764648,-0.3147672712802887,-0.7413399815559387,0.41114649176597595,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,37,12.738736883412603,4.764634132385254,108.68603515625,22.62741470336914,1.240376864579419e-13,0,0.3460702896118164,12.738736883412603,0.5112025141716003,1.0,97.9769287109375,5.668456554412842,12.738736883412603,1.4447932243347168,1.0,1.4138994185345684,1.3597483309902103,exact_deterministic_ggn_2b,torch.float64,0.0009901161538437009,938976,0.0017874377081170678,1.5773683786392212,4.897919438917597e-07,4.565077688312158e-06,0.0015617778990417719,6.640975595864336e-16,0.0008083829889073968,1.2625677474885914e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0003893293906003237,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7111989259719849,3.3304829597473145,-0.7378326654434204,-5.173392295837402,0.1989569067955017,0.0,0.004,2.41139817237854,454.63,3.35,170,1.3611030578613281,26,0.0002610152878332883,-0.0014293063431978226,0.13724040985107422,0.004,169,696320,1415.9206626233645,696320,1.1820110082626343,0.9085968732833862,0.35580819845199585,5.7097930908203125,-0.2739490568637848,-0.7374709248542786,2.166910171508789,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,47,29.477089213324906,3.3555376529693604,140.3167266845703,22.627418518066406,1.1961235897550673e-13,0,0.36734914779663086,29.477089213324906,1.5773882865905762,1.0,226.0591278076172,8.382546424865723,29.477089213324906,1.3611029386520386,1.0,1.414173854705941,1.3271186971434341,exact_deterministic_ggn_2b,torch.float64,0.0018457333790138364,938976,0.0016825154889374971,1.5934988260269165,1.702890472188301e-06,3.6225151234248187e-06,0.00294117396697402,6.19625869025985e-16,0.0008857990615069866,1.160607649987371e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0006200704374350607,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7465788722038269,2.106933355331421,-0.7432814836502075,-2.1584649085998535,0.03652021661400795,0.0,0.004,2.3957881927490234,474.71,2.89,172,1.4991285800933838,26,0.0013454912696033716,-0.007899902760982513,0.020987115800380707,0.004,179,737280,1655.3967911759391,737280,1.3512517213821411,0.8676157593727112,-0.13604876399040222,5.511622905731201,-0.3117527961730957,-0.7359523773193359,0.6965283155441284,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,57,15.554277929454843,10.002721786499023,129.18386840820312,22.62741470336914,8.233322293725558e-14,0,0.3335270583629608,15.554277929454843,1.8979125022888184,1.0,122.15484619140625,3.2780182361602783,15.554277929454843,1.4991286993026733,1.0,1.4141727047804278,1.3566312050976184,exact_deterministic_ggn_2b,torch.float64,0.0018226869869977236,938976,0.0016659903340041637,1.600620985031128,1.6889949847609387e-06,8.901646651793271e-06,0.0029174310620874166,4.499013072662609e-16,0.0010693168733268976,9.333125482815396e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.0002846612478606403,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7290975451469421,2.3034608364105225,-0.7437143921852112,-1.357593297958374,0.05017470568418503,0.0,0.004,2.368529796600342,484.57,2.09,170,1.5042537450790405,26,0.0003118171589449048,-0.0033667683601379395,0.023287801072001457,0.004,189,778240,1895.422527704388,778240,1.137838363647461,0.8712393641471863,-0.045695431530475616,5.5583624839782715,-0.2520630955696106,-0.7345807552337646,0.4065658450126648,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,67,20.452236248640723,6.243991851806641,136.25750732421875,22.62741470336914,9.12870912955568e-14,0,0.3323907256126404,20.452236248640723,1.6164439916610718,1.0,142.55105590820312,3.4530210494995117,20.452236248640723,1.5042537450790405,1.0,1.4141160722395367,1.375102395376705,exact_deterministic_ggn_2b,torch.float64,0.001702450797893107,938976,0.0018567622173577547,1.5890815258026123,1.428724431207229e-06,5.518869784282288e-06,0.0027053330559283495,4.988379019557685e-16,0.0007100569782778621,9.548681812245613e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.0002196694113081321,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.720613420009613,1.0213885307312012,-0.7358579039573669,-1.8347649574279785,0.0442722924053669,0.0,0.004,2.232503890991211,445.89,3.32,171,1.2465863227844238,26,0.00040459874435327947,-0.0028365254402160645,0.03800448402762413,0.004,199,819200,2135.8245412241668,819200,1.1182011365890503,0.8584818243980408,0.18660154938697815,5.569125652313232,-0.18730515241622925,-0.7334752678871155,1.3234912157058716,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,77,22.653918808238373,4.023042678833008,165.2490997314453,22.62741470336914,1.2103602365901127e-13,0,0.40109536051750183,22.653918808238373,1.1730551719665527,1.0,225.47088623046875,4.411155700683594,22.653918808238373,1.2465863227844238,1.0,1.4139406671770662,1.311932139072296,exact_deterministic_ggn_2b,torch.float64,0.001735464669764042,938976,0.0017751461127772927,1.608133316040039,1.5097454024726176e-06,5.177736056793947e-06,0.0027908585034310818,6.55280362660517e-16,0.0008341790526174009,1.2925911538899833e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00039113001548685133,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7580119371414185,1.0449892282485962,-0.7401176691055298,-2.553464412689209,0.04537634551525116,0.0,0.004,2.367708921432495,425.77,2.82,170,1.1479151248931885,26,0.0003611466090660542,-0.004925732966512442,0.04641810059547424,0.004,209,860160,2375.879194248002,860160,1.1578381061553955,0.8781196475028992,0.0011666174978017807,5.379877090454102,-0.17703254520893097,-0.7304134964942932,0.7795466184616089,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,87,43.634742296876205,1.7304751873016357,146.33067321777344,22.62741470336914,1.0932226049105036e-13,0,0.4355723261833191,43.634742296876205,0.8541651964187622,1.0,259.5694274902344,4.875045299530029,43.634742296876205,1.147915005683899,1.0,1.41416195545228,1.3135618556971111,exact_deterministic_ggn_2b,torch.float64,0.0016087711555883288,938976,0.00171269488055259,1.6365833282470703,1.2964401321369223e-06,2.6264913230988896e-06,0.0026328880339860916,5.904224321817345e-16,0.0009470162913203239,1.2657397109899503e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00041209658957086504,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.736558735370636,2.7707388401031494,-0.7420133948326111,-3.6951348781585693,0.09242857247591019,0.0,0.004,2.3299646377563477,409.08,3.02,170,1.4427698850631714,26,0.0005095776868984103,-0.0014635063707828522,0.11214572191238403,0.004,219,901120,2615.2146401270293,901120,1.1499929428100586,0.8506636023521423,0.23071521520614624,5.73036527633667,-0.026961086317896843,-0.7347543835639954,0.7069534063339233,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,97,42.972505295984305,6.843927383422852,172.26931762695312,22.627416610717773,8.19395767709024e-14,0,0.34655559062957764,42.972505295984305,6.968247413635254,1.0,255.33248901367188,7.577507019042969,42.972505295984305,1.442770004272461,1.0,1.4132929933003902,1.3094695335569546,exact_deterministic_ggn_2b,torch.float64,0.003635695204138756,938976,0.0014903743285685778,1.6545591354370117,6.695136562484549e-06,6.575688985321904e-06,0.006015472579747438,4.284307030479182e-16,0.0009876795811578631,7.843385602514269e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.0008962475112639368,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7687251567840576,0.7580580115318298,-0.7421976327896118,-2.8991734981536865,0.05790237709879875,0.0,0.004,2.3463902473449707,365.59,3.62,172,1.3043797016143799,26,0.0004128473228774965,-0.0014176759868860245,0.04581670090556145,0.004,229,942080,2854.3920581592247,942080,1.3094710111618042,0.7513849139213562,0.08516032993793488,4.698378562927246,-0.3241846263408661,-0.7336401343345642,1.458113193511963,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,107,37.28995810785666,4.373682498931885,138.2567596435547,22.62741470336914,1.0357376602893737e-13,0,0.3833239674568176,37.28995810785666,3.174387216567993,1.0,229.8004150390625,4.8433613777160645,37.28995810785666,1.3043797016143799,1.0,1.4141734641765935,1.314866343222839,exact_deterministic_ggn_2b,torch.float64,0.0027175885625183582,938976,0.001345320139080286,1.6941200494766235,3.731486685865093e-06,5.141256224305835e-06,0.004603921435773373,5.612758872686251e-16,0.0013956398470327258,9.254258628975845e-14,symmetrized_jacobi_fullfp64_chunked,1024,0.000492229126393795,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7468351125717163,0.9755281805992126,-0.7447155714035034,-4.411236763000488,0.09410829097032547,0.0,0.004,2.3233585357666016,446.41,2.78,171,1.4442986249923706,26,0.0006530482787638903,-0.0029019899666309357,0.11488810181617737,0.004,239,983040,3093.8967077680863,983040,1.1689629554748535,0.8723898530006409,0.12476832419633865,5.4752044677734375,-0.27441397309303284,-0.7350761294364929,1.142776608467102,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,117,41.8623353134986,3.6947357654571533,165.40286254882812,22.627416610717773,1.1703401858767288e-13,0,0.3461887836456299,41.8623353134986,5.479601860046387,1.0,219.025146484375,7.669596195220947,41.8623353134986,1.4442986249923706,1.0,1.414158463817045,1.2785812092680966,exact_deterministic_ggn_2b,torch.float64,0.0032440205104649067,938976,0.001534176291897893,1.7064614295959473,5.253697054286022e-06,3.5424147881712997e-06,0.005535795819014311,6.136182250240735e-16,0.0010228342143818736,1.179914436903922e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0007746702758595347,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7473791241645813,2.1970837116241455,-0.7516904473304749,-2.887160301208496,0.0955309346318245,0.0,0.004,2.334245443344116,411.43,3.68,170,1.3617674112319946,26,0.0004906243411824107,-0.004305711016058922,0.06446394324302673,0.004,249,1024000,3333.3848527809605,1024000,1.2102106809616089,0.9123753905296326,0.21984665095806122,5.325024604797363,-0.2118210345506668,-0.7387127876281738,1.6235898733139038,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,127,64.26369936193802,3.813161849975586,161.8653564453125,22.627416610717773,1.455448563517793e-13,0,0.36716988682746887,64.26369936193802,1.6632928848266602,1.0,305.48870849609375,5.745044708251953,64.26369936193802,1.3617674112319946,1.0,1.4141811193808507,1.267832397899528,exact_deterministic_ggn_2b,torch.float64,0.0019028871320188046,938976,0.0017300694016739726,1.7282294034957886,1.7938779137693928e-06,4.112533133593388e-06,0.003288625506684184,7.792098591797525e-16,0.0008866502903401852,1.29122689685169e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0004697934491559863,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7324987053871155,2.624784231185913,-0.7485398650169373,-2.3384687900543213,0.1004859134554863,0.0,0.004,2.4280924797058105,348.99,3.06,171,1.2638376951217651,26,0.00093332480173558,-0.005137749947607517,0.10213293880224228,0.004,259,1064960,3573.0316276312806,1064960,1.158814787864685,0.8731162548065186,0.03808313608169556,5.161830902099609,-0.19300591945648193,-0.7400707006454468,0.7681983113288879,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,137,48.11031730557898,2.259769916534424,144.9243927001953,22.627416610717773,9.790322885532231e-14,0,0.3956204652786255,48.11031730557898,3.0092785358428955,1.0,210.56671142578125,7.231325149536133,48.11031730557898,1.2638375759124756,1.0,1.4141727870216092,1.255833440363063,exact_deterministic_ggn_2b,torch.float64,0.002738705137744546,938976,0.0014454193878918886,1.7471877336502075,3.767991074710153e-06,2.829513050528476e-06,0.004785032011568546,5.145874483997176e-16,0.0012326191645115614,1.1868073465008592e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0006256317719817162,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7701448202133179,2.4181618690490723,-0.7509322762489319,-5.482471942901611,0.1974111944437027,0.0,0.004,2.3810343742370605,389.44,3.94,170,1.9218239784240723,26,0.00048332661390304565,-0.006121572107076645,0.11077797412872314,0.004,269,1105920,3813.1513569732197,1105920,1.1318227052688599,0.8739813566207886,0.6241588592529297,7.004812717437744,-0.150084987282753,-0.7402803301811218,2.6099791526794434,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,147,33.97874822178679,10.794784545898438,186.5411376953125,22.627416610717773,1.0339352486473577e-13,0,0.26016950607299805,33.97874822178679,2.3405513763427734,1.0,282.2806091308594,7.53115701675415,33.97874822178679,1.9218239784240723,1.0,1.4141234606385253,1.3364617430296637,exact_deterministic_ggn_2b,torch.float64,0.0015897467965260148,938976,0.0018003009026870131,1.7652777433395386,1.2674213394348044e-06,5.845434770890279e-06,0.002806344535201788,5.408805394277993e-16,0.0006068373913876712,1.0774113943696521e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0006250333390198648,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.7473025918006897,0.7622020244598389,-0.7467457056045532,-3.3930728435516357,0.08284381777048111,0.0,0.004,2.4036507606506348,372.69,3.54,170,1.5397143363952637,26,0.0008915741927921772,-0.003571506589651108,0.0690058171749115,0.004,279,1146880,4053.358296863269,1146880,1.1657568216323853,0.7818069458007812,0.34475165605545044,5.526005744934082,-0.2665899693965912,-0.7417654991149902,2.245203971862793,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,157,40.92194878661811,10.834213256835938,183.83901977539062,22.62741470336914,1.0414405189597274e-13,0,0.324735552072525,40.92194878661811,9.86365795135498,1.0,272.65924072265625,5.943986892700195,40.92194878661811,1.5397143363952637,1.0,1.4140942620044887,1.3491349518321851,exact_deterministic_ggn_2b,torch.float64,0.004092020448297262,938976,0.001616356777958572,1.7883929014205933,8.32123350846814e-06,9.140018846665043e-06,0.007318140473216772,5.558511913987268e-16,0.001109185628592968,1.1912571584821209e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0003963530471082777,1.0,1e-06,paper_sgd_momentum_1e-6
