action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_fisher_quadratic,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_rhs_weight,joint_direction_l2,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_predicted_value_divergence,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.7790709137916565,1.6570701599121094,-0.8297244310379028,-3.3176980018615723,0.27329570055007935,0.0,1.0,1.0,512,0.06584362139917695,1.1068148612976074,201.88,1.74,204,10.110360145568848,3.152233123779297,1.0326143543711892e-12,0,0.0494542270898819,0.1,339.4682312011719,40.0,126.49110640673517,10.110359191894531,1.393465432372368,0.21020643097475603,exact_deterministic_ggn_2b,torch.float64,1.6711774151190184e-05,0.0001799713500076905,1.6570334932125753e-15,9.42559428016364e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.04178142175078392,-0.03152907267212868,0.047518596053123474,0.0438957475994513,9,40960,201.71198686398566,40960,1.0,1e-06,paper_sgd_momentum_1e-6,2.21005916595459,0.22762808203697205,0.31432780623435974,4.263827323913574,0.022925183176994324,-1.4857399463653564,0.8944680094718933
14,0,-1.0962899923324585,0.8332638144493103,-1.1106891632080078,-3.0660765171051025,0.22799669206142426,0.0,1.0,1.0,512,0.4987885095119475,0.9862118363380432,159.41,1.48,204,33.97903823852539,127.94917297363281,4.4120603566199106e-12,0,0.014714956283569336,0.1,15130.84765625,40.0,126.49110640673517,33.979034423828125,1.414172028228049,0.23201543247612105,exact_deterministic_ggn_2b,torch.float64,0.003446341725066304,0.04075530171394348,3.25508494859176e-15,4.730061477265523e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.035272419452667236,0.0014292672276496887,0.22794124484062195,0.4987885095119475,19,81920,402.4393741940148,81920,1.0,1e-06,paper_sgd_momentum_1e-6,5.949888229370117,0.1409778892993927,0.7286734580993652,4.457806587219238,0.7686273455619812,-1.146065592765808,1.172108769416809
14,0,-1.110499382019043,1.2966480255126953,-1.1023011207580566,-2.325808525085449,0.13978450000286102,0.0,1.0,1.0,512,0.5,1.0514233112335205,250.13,2.17,205,25.001020431518555,41.0181999206543,2.3923751486375196e-12,0,0.019999181851744652,0.1,3236.3603515625,40.0,126.49110640673517,25.001022338867188,1.411154914878423,0.42107870306653017,exact_deterministic_ggn_2b,torch.float64,0.0020507422741502523,0.016180478036403656,2.5056828398616508e-15,2.2303335668194013e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.02990473061800003,-0.009572243317961693,0.11279657483100891,0.5,29,122880,603.059762197081,122880,1.0,1e-06,paper_sgd_momentum_1e-6,2.0925683975219727,0.10000000149011612,-0.2800278067588806,2.9474658966064453,-0.3385833203792572,-1.9128063917160034,0.8409522175788879
14,0,-1.0876662731170654,1.2401734590530396,-1.0879449844360352,-3.021165132522583,0.17214985191822052,0.0,1.0,1.0,512,0.5,0.9877657890319824,168.19,1.54,205,17.182994842529297,18.165342330932617,9.449320815154986e-13,0,0.02909853681921959,0.1,1019.7874755859375,40.0,126.49110640673517,17.182994842529297,1.413953936526703,0.3262664795382495,exact_deterministic_ggn_2b,torch.float64,0.0019226308213546872,0.010793493129312992,1.3542459743266102e-15,9.579112564339607e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.026132933795452118,-0.020860061049461365,0.0602305568754673,0.5,39,163840,803.0641060243361,163840,1.0,1e-06,paper_sgd_momentum_1e-6,3.178678274154663,0.27334919571876526,0.046920716762542725,3.9648077487945557,-0.14041060209274292,-1.1918803453445435,0.7442430257797241
14,0,-1.2158336639404297,0.45704185962677,-1.2260141372680664,-3.691497802734375,0.12360928952693939,0.0,1.0,1.0,512,0.5,0.8571782112121582,156.53,1.69,205,20.132869720458984,15.447006225585938,8.947165926408421e-13,0,0.0248350091278553,0.1,1618.7412109375,40.0,126.49110640673517,20.132869720458984,1.414161173694306,0.21605590213618536,exact_deterministic_ggn_2b,torch.float64,0.0011909210588783026,0.01248004287481308,1.136843437626544e-15,8.806268593347609e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.021809212863445282,-0.007710407488048077,0.07662084698677063,0.5,49,204800,1004.5142596121877,204800,1.0,1e-06,paper_sgd_momentum_1e-6,6.730405330657959,0.2839672565460205,0.17248833179473877,3.9190173149108887,-0.05431394279003143,-1.2287558317184448,0.9733455777168274
14,0,-0.963550865650177,0.9400029182434082,-1.001437783241272,-2.190244674682617,0.11360105127096176,0.0,1.0,1.0,512,0.5,1.085822343826294,152.17,1.78,204,14.329936027526855,13.030966758728027,8.648038901608385e-13,0,0.034891992807388306,0.1,520.5362548828125,40.0,126.49110640673517,14.329936027526855,1.4139856165680225,0.31823799870029745,exact_deterministic_ggn_2b,torch.float64,0.001983070746064186,0.007921593263745308,1.4159676022008583e-15,8.506577184584204e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.015838628634810448,-0.015015147626399994,0.04611741006374359,0.5,59,245760,1204.724173446186,245760,1.0,1e-06,paper_sgd_momentum_1e-6,1.7628799676895142,0.29203149676322937,-0.28355178236961365,2.701087713241577,-0.5446589589118958,-1.7277976274490356,0.9158581495285034
14,0,-0.8779793381690979,0.7584091424942017,-0.9012016654014587,-1.9746196269989014,0.06610013544559479,0.0,1.0,1.0,512,0.5,0.9252709150314331,144.1,1.62,205,15.25120735168457,11.531129837036133,8.22415499357833e-13,0,0.03278428688645363,0.1,556.7245483398438,40.0,126.49110640673517,15.251208305358887,1.4142135110854297,0.3395574947625307,exact_deterministic_ggn_2b,torch.float64,0.0015492209931835532,0.007479660212993622,1.3042475249301946e-15,7.819203167251378e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.014588200487196445,0.0023336391896009445,0.049163784831762314,0.5,69,286720,1405.0545461140573,286720,1.0,1e-06,paper_sgd_momentum_1e-6,3.0271761417388916,0.3775430917739868,-0.46790820360183716,3.004908561706543,-0.752805769443512,-1.725022554397583,0.8724435567855835
14,0,-0.8598906993865967,0.8050709366798401,-0.8739086985588074,-2.4399948120117188,0.07523223012685776,0.0,1.0,1.0,512,0.5,0.8752396106719971,156.25,1.84,204,13.926118850708008,11.58101749420166,1.2856083899881283e-12,0,0.03590375930070877,0.1,462.459716796875,40.0,126.49110640673517,13.926118850708008,1.4142055484276477,0.40703167058116085,exact_deterministic_ggn_2b,torch.float64,0.0018661071080714464,0.007451844401657581,2.037225862681949e-15,1.2681145163401978e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.007937463000416756,0.0002001393586397171,0.049174822866916656,0.5,79,327680,1605.5140222171322,327680,1.0,1e-06,paper_sgd_momentum_1e-6,1.6416929960250854,0.33312469720840454,-0.20610924065113068,2.891234874725342,-0.5561386346817017,-1.6557526588439941,1.2181020975112915
14,0,-0.8336859345436096,1.492051601409912,-0.8416455984115601,-2.2824556827545166,0.03964469954371452,0.0,1.0,1.0,512,0.5,1.1460027694702148,143.38,1.66,203,14.658455848693848,20.263229370117188,1.9873620689609734e-12,0,0.03411000594496727,0.1,515.7484130859375,40.0,126.49110640673517,14.658455848693848,1.4141957020554283,0.2657577820239071,exact_deterministic_ggn_2b,torch.float64,0.0029470145236700773,0.007500867825001478,3.3790093295089173e-15,1.9594408403748776e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.010040801018476486,0.006678035482764244,0.04285265877842903,0.5,89,368640,1806.3496634191833,368640,1.0,1e-06,paper_sgd_momentum_1e-6,2.084233522415161,0.43918609619140625,-0.42714402079582214,2.9704701900482178,-0.99803227186203,-1.7225472927093506,1.3526662588119507
14,0,-0.7621645927429199,1.3737058639526367,-0.7692669630050659,-2.171506404876709,0.06136901676654816,0.0,1.0,1.0,512,0.5,1.2605321407318115,154.56,1.69,204,14.01594352722168,15.290373802185059,1.3709685611529274e-12,0,0.03567366302013397,0.1,456.48321533203125,40.0,126.49110640673517,14.015942573547363,1.4141895549338304,0.28284795637363547,exact_deterministic_ggn_2b,torch.float64,0.002432335866615176,0.007261565420776606,2.2884405053798697e-15,1.5251030445019661e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0073224687948822975,0.005319824442267418,0.0443861186504364,0.5,99,409600,2006.929946209304,409600,1.0,1e-06,paper_sgd_momentum_1e-6,2.080068588256836,0.10000000149011612,-0.23362979292869568,3.42252779006958,-0.6560654044151306,-1.979324460029602,1.3888410329818726
14,0,-0.7074454426765442,1.1358126401901245,-0.7253215312957764,-1.993433952331543,0.039157070219516754,0.0,1.0,1.0,512,0.5,1.3593440055847168,163.38,2.08,205,11.775318145751953,8.262855529785156,1.056107601418212e-12,0,0.04246169701218605,0.1,250.85675048828125,40.0,126.49110640673517,11.775318145751953,1.4139402676573578,0.29853482134119247,exact_deterministic_ggn_2b,torch.float64,0.0018622366478666663,0.005653670523315668,1.9873366545521687e-15,1.282061184939641e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.008723478764295578,-0.025707729160785675,0.034921467304229736,0.5,109,450560,2206.7136776321568,450560,1.0,1e-06,paper_sgd_momentum_1e-6,2.42454195022583,0.4923549294471741,-0.45714086294174194,3.1508190631866455,-0.9183076024055481,-2.272984743118286,1.1960529088974
14,0,-0.6719925403594971,0.5706520676612854,-0.6922273635864258,-2.0461606979370117,0.06412894278764725,0.0,1.0,1.0,512,0.5,1.26397705078125,165.74,1.82,205,15.911839485168457,13.350132942199707,9.698411279292268e-13,0,0.03142314404249191,0.1,591.4636840820312,40.0,126.49110640673517,15.911839485168457,1.4141462131516858,0.302405325344163,exact_deterministic_ggn_2b,torch.float64,0.001647763536311686,0.007300244178622961,1.444618255912173e-15,9.512613929959285e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.010050484910607338,-0.00913305301219225,0.055670835077762604,0.5,119,491520,2405.9500326281413,491520,1.0,1e-06,paper_sgd_momentum_1e-6,2.1477034091949463,0.17707115411758423,-0.06843451410531998,3.544189453125,-0.517188549041748,-1.7886831760406494,1.3730791807174683
