action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_effective_critic_scale_ratio,joint_actor_effective_scale,joint_actor_fisher_quadratic,joint_actor_normalized_mean_gram_diag,joint_actor_normalized_rhs_l2,joint_actor_normalized_rows_l2,joint_actor_raw_critic_scale_ratio,joint_actor_raw_rows_l2,joint_actor_raw_scale,joint_actor_scale_floor,joint_actor_scale_floor_active,joint_actor_scale_floor_ratio,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_ggn_quadratic,joint_critic_normalized_mean_gram_diag,joint_critic_normalized_rhs_l2,joint_critic_normalized_rows_l2,joint_critic_raw_rows_l2,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_kernel_mode,joint_linear_solve_dtype,joint_policy_direction_l2,joint_policy_post_lr_delta_l2,joint_post_lr_delta_l2,joint_predicted_step_kl,joint_relative_damping,joint_relative_solve_residual,joint_shared_direction_l2,joint_shared_post_lr_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_direction_l2,joint_value_post_lr_delta_l2,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
8,8,-1.558922290802002,-0.6045350432395935,-1.55928635597229,-2.7224416732788086,0.045546285808086395,0.0,1.0,1.0,512,0.5,-0.0,66.14,5.8,940,0.0004051846044603735,0.01,106956.58851351008,0.0,0.0,0.06918806582689285,0.0,0.0,0.0,0.0,106956.58851351008,1.0,0.01,4.447943840957377e-16,0,1.0,9.93537252469423e-10,0.9999999403953552,0.0016240632394328713,22.627416610717773,74001.1953125,10695658.851351008,0.0,0.0004051846044603735,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00020259230223018676,0.0,0.5,4.447943840957377e-16,0.000386048574000597,0.0001930242870002985,4.447943840957377e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.00012304897245485336,6.152448622742668e-05,0.0,4.209578037261963e-07,0.055098969489336014,0.5,1119,4587520,4920.297736391425,4587520,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.004835773259401321,0.9280616044998169,0.7211583852767944,-1.8274168968200684,1.1489588022232056
8,8,-1.5160118341445923,-0.46254032850265503,-1.537362813949585,-2.621325731277466,0.041746918112039566,0.0,1.0,1.0,512,0.5,-0.0,67.15,6.8,942,0.00029691102099604905,0.01,110813.1586857678,0.0,0.0,0.06797344982624054,0.0,0.0,0.0,0.0,110813.1586857678,1.0,0.01,4.2739547954451643e-16,0,1.0,2.4456894842650456e-10,0.9999999403953552,0.0014227379579097033,22.627416610717773,75323.5234375,11081315.86857678,0.0,0.0002969109918922186,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.0001484554959461093,0.0,0.5,4.2739547954451643e-16,0.00028914035647176206,0.00014457017823588103,4.2739547954451643e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,6.748330633854493e-05,3.374165316927247e-05,0.0,-1.4994293451309204e-07,0.04380979388952255,0.5,1129,4628480,4964.218903706409,4628480,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.38282063603401184,0.9604949355125427,0.7445712685585022,-1.729115605354309,0.7086143493652344
8,8,-1.5517456531524658,-0.4726591408252716,-1.5559515953063965,-2.5771372318267822,0.04176239296793938,0.0,1.0,1.0,512,0.5,-0.0,61.36,6.2,942,0.00027217567549087107,0.01,107788.80746798101,0.0,0.0,0.06892044842243195,0.0,0.0,0.0,0.0,107788.80746798101,1.0,0.01,3.783601299270387e-16,0,1.0,1.843812325041938e-10,0.9999999403953552,0.0013190347235649824,22.627416610717773,74288.5390625,10778880.7467981,0.0,0.00027217567549087107,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00013608783774543554,0.0,0.5,3.783601299270387e-16,0.00026485335547477007,0.00013242667773738503,3.783601299270387e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,6.270807352848351e-05,3.1354036764241755e-05,0.0,-2.3096799850463867e-07,0.036628253757953644,0.5,1139,4669440,5008.453239012044,4669440,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.08758791536092758,0.9087868928909302,0.7155024409294128,-1.6274808645248413,1.057922601699829
8,8,-1.5148098468780518,-0.3666347563266754,-1.5343952178955078,-2.394320249557495,0.0542767159640789,0.0,1.0,1.0,512,0.5,-0.0,64.61,5.6,942,0.0003848229243885726,0.01,109791.68880938517,0.0,0.0,0.06828891485929489,0.0,0.0,0.0,0.0,109791.68880938517,1.0,0.01,4.23098298511458e-16,0,1.0,5.227891453074562e-10,0.9999999403953552,0.0014666509814560413,22.627416610717773,74975.5546875,10979168.880938517,0.0,0.0003848229243885726,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.0001924114621942863,0.0,0.5,4.23098298511458e-16,0.00037661564419977367,0.00018830782209988683,4.23098298511458e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.905266102170572e-05,3.952633051085286e-05,0.0,5.4016709327697754e-08,0.046126771718263626,0.5,1149,4710400,5052.049656683113,4710400,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.017190363258123398,0.8674612641334534,0.6910803914070129,-1.6579161882400513,1.1468144655227661
8,8,-1.5189104080200195,-0.472111314535141,-1.5443488359451294,-2.5848724842071533,0.04751139134168625,0.0,1.0,1.0,512,0.5,-0.0,63.34,5.9,942,0.0004388639354147017,0.01,108440.37097600203,0.0,0.0,0.06871308386325836,0.0,0.0,0.0,0.0,108440.37097600203,1.0,0.01,4.342126577428203e-16,0,1.0,9.850051885251787e-10,1.0,0.0016307765617966652,22.627416610717773,74512.7265625,10844037.097600203,0.0,0.0004388639354147017,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00021943196770735085,0.0,0.5,4.342126577428203e-16,0.0004211999475955963,0.00021059997379779816,4.342126577428203e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.00012325641000643373,6.162820500321686e-05,0.0,7.450580596923828e-08,0.05632613226771355,0.5,1159,4751360,5095.856626347173,4751360,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.10885755717754364,1.0804203748703003,0.7130980491638184,-1.6129406690597534,1.0370171070098877
8,8,-1.5435372591018677,-0.358188658952713,-1.5531991720199585,-2.5999345779418945,0.052180901169776917,0.0,1.0,1.0,512,0.5,-0.0,62.32,5.6,941,0.00036192082916386425,0.01,107190.46897056603,0.0,0.0,0.06911253184080124,0.0,0.0,0.0,0.0,107190.46897056603,1.0,0.01,4.338712202642343e-16,0,1.0,1.9322259348086845e-09,0.9999999403953552,0.001572029897943139,22.627416610717773,74082.0625,10719046.897056602,0.0,0.00036192082916386425,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00018096041458193213,0.0,0.5,4.338712202642343e-16,0.0003454324323683977,0.00017271621618419886,4.338712202642343e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.00010799591109389439,5.3997955546947196e-05,0.0,1.2945383787155151e-07,0.05173778533935547,0.5,1169,4792320,5139.799945820123,4792320,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.01619620993733406,0.930652379989624,0.689285397529602,-1.8126909732818604,1.13107168674469
8,8,-1.5602011680603027,-0.539373517036438,-1.5612365007400513,-2.7269506454467773,0.0478791669011116,0.0,1.0,1.0,512,0.5,-0.0,62.31,6.2,943,0.00038705981569364667,0.01,109326.67057754486,0.0,0.0,0.06843400001525879,0.0,0.0,0.0,0.0,109326.67057754486,1.0,0.01,4.567965383636608e-16,0,1.0,1.520688575062934e-09,0.9999998807907104,0.0014713829150423408,22.62741470336914,74816.609375,10932667.057754487,0.0,0.00038705981569364667,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00019352990784682333,0.0,0.5,4.567965383636608e-16,0.00037288916064426303,0.00018644458032213151,4.567965383636608e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.00010377379658166319,5.1886898290831596e-05,0.0,-9.313225746154785e-08,0.046228259801864624,0.5,1179,4833280,5183.968594400212,4833280,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.06134989857673645,1.1339207887649536,0.7184356451034546,-1.5784425735473633,1.0852365493774414
8,8,-1.5495487451553345,-0.43821802735328674,-1.5675791501998901,-2.4546191692352295,0.04454505071043968,0.0,1.0,1.0,512,0.5,-0.0,64.36,5.9,942,0.0003192642470821738,0.01,117247.41985758168,0.0,0.0,0.06608201563358307,0.0,0.0,0.0,0.0,117247.41985758168,1.0,0.01,3.945448065588975e-16,0,1.0,5.376654677036186e-10,0.9999999403953552,0.0012075178092345595,22.627416610717773,77479.46875,11724741.985758169,0.0,0.0003192642761860043,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00015963213809300214,0.0,0.5,3.945448065588975e-16,0.00030502324807457626,0.00015251162403728813,3.945448065588975e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,9.428938938071951e-05,4.7144694690359756e-05,0.0,-1.6763806343078613e-07,0.03339030593633652,0.5,1189,4874240,5227.59749660315,4874240,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.06546421349048615,1.0005484819412231,0.731063961982727,-1.7632941007614136,1.0857627391815186
8,8,-1.516512155532837,-0.5371919274330139,-1.5363574028015137,-2.7749412059783936,0.04083234816789627,0.0,1.0,1.0,512,0.5,-0.0,67.0,7.0,944,0.0004122512764297426,0.01,112201.54653656803,0.0,0.0,0.06755158305168152,0.0,0.0,0.0,0.0,112201.54653656803,1.0,0.01,4.241231549614317e-16,0,1.0,6.572948851868432e-10,1.0,0.0013865460641682148,22.627416610717773,75793.921875,11220154.653656803,0.0,0.0004122512764297426,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.0002061256382148713,0.0,0.5,4.241231549614317e-16,0.00039369711885228753,0.00019684855942614377,4.241231549614317e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.0001222853024955839,6.114265124779195e-05,0.0,5.42961061000824e-07,0.04213058203458786,0.5,1199,4915200,5271.137586079072,4915200,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.3142617344856262,0.8761551976203918,0.7295323014259338,-1.9242063760757446,0.7995429039001465
8,8,-1.5468964576721191,-0.5952404737472534,-1.5517418384552002,-2.6605427265167236,0.048949506133794785,0.0,1.0,1.0,512,0.5,-0.0,64.18,5.7,943,0.0003673348983284086,0.01,114958.75856951391,0.0,0.0,0.06673657894134521,0.0,0.0,0.0,0.0,114958.75856951391,1.0,0.01,4.473231320237068e-16,0,1.0,1.060652232709458e-09,0.9999998807907104,0.0015497313579544425,22.62741470336914,76719.546875,11495875.856951391,0.0,0.0003673348983284086,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.0001836674491642043,0.0,0.5,4.473231320237068e-16,0.00034563144436106086,0.00017281572218053043,4.473231320237068e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.00012439387501217425,6.219693750608712e-05,0.0,-1.3131648302078247e-07,0.05392435938119888,0.5,1209,4956160,5314.706832157448,4956160,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.03065907210111618,0.9680122137069702,0.7139111161231995,-1.6283046007156372,1.1301239728927612
8,8,-1.549289345741272,-0.5558080673217773,-1.5598509311676025,-2.734391212463379,0.040852051228284836,0.0,1.0,1.0,512,0.5,-0.0,61.49,5.7,944,0.0003409548953641206,0.01,115136.26509230497,0.0,0.0,0.06668511033058167,0.0,0.0,0.0,0.0,115136.26509230497,1.0,0.01,4.214422061385314e-16,0,1.0,4.3600567600776685e-10,0.9999999403953552,0.0014243066543713212,22.627416610717773,76778.75,11513626.509230496,0.0,0.0003409548953641206,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.0001704774476820603,0.0,0.5,4.214422061385314e-16,0.0003326897567603737,0.00016634487838018686,4.214422061385314e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.461736822733656e-05,3.730868411366828e-05,0.0,-1.9371509552001953e-07,0.04561935365200043,0.5,1219,4997120,5358.824485660996,4997120,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.10366758704185486,0.9438616633415222,0.7212827205657959,-1.610020637512207,1.0311654806137085
8,8,-1.575091004371643,-0.5822248458862305,-1.5819451808929443,-2.637497663497925,0.04314638301730156,0.0,1.0,1.0,512,0.5,-0.0,60.61,5.9,944,0.0003955905558541417,0.01,110747.24896814658,0.0,0.0,0.06799367070198059,0.0,0.0,0.0,0.0,110747.24896814658,1.0,0.01,3.8348285579012244e-16,0,1.0,4.3859108012078707e-10,1.0,0.0015231192810460925,22.627416610717773,75301.125,11074724.896814657,0.0,0.0003955905558541417,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,0.00019779527792707086,0.0,0.5,3.8348285579012244e-16,0.0003868103085551411,0.00019340515427757055,3.8348285579012244e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,8.288369281217456e-05,4.144184640608728e-05,0.0,-3.67872416973114e-07,0.050180017948150635,0.5,1229,5038080,5403.1456589391455,5038080,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,0.07327467203140259,0.9480944871902466,0.7775389552116394,-1.572463035583496,1.1187430620193481
