action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_optimizer_state_entries,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,critic_ratio_max,critic_ratio_min,critic_rows,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics
14,0,-1.171692132949829,2.2914161682128906,-1.174797773361206,-5.7115960121154785,0.4309624135494232,0.31640625,0.001,2.5693178176879883,132.35,1.77,1888,2.4543159008026123,0,0.022696081548929214,-0.03495898097753525,0.2394641488790512,0.001,9,40960,22.250744271092117,40960,1.8293522596359253,0.41995418071746826,0.5065669417381287,4.943594932556152,0.2212127298116684,-1.2090152502059937,1.3590112924575806,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.1819183826446533,2.5300629138946533,-1.2165489196777344,-4.038086414337158,0.2465520203113556,0.361328125,0.001,2.4918665885925293,162.87,2.35,1883,1.7729772329330444,0,0.02564220502972603,-0.04051399603486061,0.08066480606794357,0.001,19,81920,44.172800965141505,81920,2.013812780380249,0.3973422050476074,0.13252906501293182,4.157574653625488,-0.025675127282738686,-1.236994743347168,1.1849331855773926,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.1514129638671875,1.0712239742279053,-1.2013367414474487,-2.565481662750244,0.1743892878293991,0.376953125,0.001,2.3027334213256836,190.68,2.98,1842,0.783110499382019,0,0.02991209179162979,-0.053580597043037415,0.03914637863636017,0.001,29,122880,66.39748845016584,122880,1.899670958518982,0.40564680099487305,0.7737786173820496,4.131167888641357,0.510948896408081,-1.2230963706970215,1.716774582862854,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.2127199172973633,1.1803793907165527,-1.2464885711669922,-3.4224088191986084,0.1966875195503235,0.3984375,0.001,2.156160593032837,183.03,3.6,1858,1.2263824939727783,0,0.03689417243003845,-0.05668558552861214,0.042270477861166,0.001,39,163840,88.28544829413295,163840,2.1158761978149414,0.382998526096344,0.7718801498413086,5.3594465255737305,0.5787625908851624,-1.3598864078521729,1.709885835647583,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.2316200733184814,0.6699633002281189,-1.2066274881362915,-4.08033561706543,0.11262909322977066,0.3828125,0.001,2.125967502593994,189.72,4.41,1917,0.7521693110466003,0,0.03593266010284424,-0.061651382595300674,0.03816595301032066,0.001,49,204800,110.54468436026946,204800,2.335813045501709,0.27577608823776245,0.3180527687072754,4.482640743255615,0.2052450180053711,-1.2296199798583984,1.0877982378005981,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.119554877281189,1.3327316045761108,-1.1542097330093384,-3.0835683345794678,0.1793353259563446,0.359375,0.001,1.906541109085083,193.44,4.64,1884,3.280121326446533,0,0.035521797835826874,-0.052952174097299576,0.054757170379161835,0.001,59,245760,132.59238479519263,245760,2.8600549697875977,0.36889705061912537,0.8618631362915039,5.774283409118652,0.6539324522018433,-1.245013952255249,2.667843818664551,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.0965180397033691,0.43264129757881165,-1.0876331329345703,-2.8074944019317627,0.09661135077476501,0.47265625,0.001,1.856859803199768,193.01,4.75,1902,1.6566410064697266,0,0.05041509121656418,-0.07226071506738663,0.03297653794288635,0.001,69,286720,154.17520454106852,286720,3.0493886470794678,0.24660861492156982,0.7567408680915833,6.23136043548584,0.5408118367195129,-1.1663628816604614,2.276498556137085,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.1123517751693726,0.34205782413482666,-1.099465250968933,-4.470484256744385,0.10555242747068405,0.40625,0.001,1.5914713144302368,225.12,5.39,1915,1.0597460269927979,0,0.040969107300043106,-0.04597483202815056,0.040679868310689926,0.001,79,327680,175.68574006017298,327680,2.218153238296509,0.25662022829055786,1.058436393737793,3.9996349811553955,1.2335257530212402,-1.1730780601501465,1.1464564800262451,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.0740883350372314,1.754042625427246,-1.0879900455474854,-4.029344081878662,0.15796469151973724,0.3984375,0.001,1.732919692993164,236.3,6.93,1907,0.7343479990959167,0,0.03967924043536186,-0.06435222178697586,0.028325121849775314,0.001,89,368640,197.21525928610936,368640,3.352832317352295,0.05607793107628822,0.8754689693450928,3.0804049968719482,1.0570933818817139,-1.2189584970474243,1.332830786705017,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-1.1166303157806396,0.4619375765323639,-1.1267199516296387,-3.3630661964416504,0.06856106966733932,0.40234375,0.001,1.6534358263015747,249.23,7.89,1936,1.072887659072876,0,0.043186984956264496,-0.058205582201480865,0.015971187502145767,0.001,99,409600,218.77985446713865,409600,2.5839743614196777,0.30117762088775635,0.9193552136421204,4.084474086761475,1.0826674699783325,-1.19117271900177,1.5905550718307495,,,,,,,,,,,,,,,,,,,,,,,,,,,
