action_max,action_min,actor_direction_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,head_critic_cholesky_info_max,head_critic_curvature_coef,head_critic_direction_l2,head_critic_ggn_quadratic,head_critic_jacobi_scale_max,head_critic_jacobi_scale_min,head_critic_kernel_mode,head_critic_linear_solve_dtype,head_critic_objective_coef,head_critic_relative_solve_residual,head_critic_solve_residual,head_critic_solver_mode,head_critic_system_rows,head_history_projection_l2,head_parameter_delta_l2,head_to_actor_update_ratio,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,paper_clip_scale,paper_critic_relative_solve_residual,paper_shared_critic_direction_l2,policy_parameter_delta_l2,post_shared_to_post_head_policy_kl,post_shared_to_post_head_policy_logit_max_abs,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,shared_parameter_delta_l2,shared_to_actor_update_ratio
14,0,0.5507707595825195,paper_sampled_policy_value_score,7.186617040133569e-06,512,-0.0006436205003410578,0.20655760169029236,-0.003532982664182782,-0.23877958953380585,0.0012422390282154083,0.0,0.0003383197422994323,2.1205384731292725,776.2666666666667,0.22222222,1602,0.5509986877441406,0,0.1,0.013067496940493584,0.0012285608099773526,1.4080126582683048,1.3868870139235308,deterministic_value_head_jacobian_b,torch.float64,1.0,5.582624357104706e-16,1.1448824213099413e-15,symmetric_jacobi_cholesky_fp64,512,0.3567327857017517,4.012106728623621e-06,7.284530965989688e-06,0.4188993275165558,-0.12877187132835388,0.0007608502637594938,0.0002255464948662882,9,40960,26.057880905922502,40960,1.0,1e-06,0.9074414968490601,2.795383352349745e-06,0.016901100054383278,7.195970829343423e-05,0.0,0.0,6.164339065551758,0.10000000149011612,-0.08124620467424393,-0.0037832744419574738,-0.07376058399677277,-0.2656845450401306,0.0009762740228325129,0.00015267281560227275,0.0002771984727587551
14,0,0.2938825488090515,paper_sampled_policy_value_score,6.105000011302764e-06,512,0.035440102219581604,0.10055508464574814,0.035197969526052475,-0.011523887515068054,0.00011846451525343582,0.0,0.0007593750000000001,2.354928493499756,881.5529411764705,0.11764706,1509,0.2953328490257263,0,0.1,0.009890059009194374,0.0012060287408530712,1.4058552492691727,1.3952698935592096,deterministic_value_head_jacobian_b,torch.float64,1.0,4.860971203193922e-16,4.1920242012123446e-16,symmetric_jacobi_cholesky_fp64,512,0.23667049407958984,7.510020168410847e-06,2.5554494641255587e-05,0.05868525803089142,0.003975752741098404,0.0002035503857769072,0.0005062500000000001,19,81920,51.91246540425345,81920,1.0,1e-06,1.0,4.812907718587667e-06,0.014623160474002361,0.00014066857693251222,0.0,0.0,1.9520395994186401,0.5957078337669373,-0.02665219083428383,0.03207442909479141,-0.029338853433728218,-0.03794856742024422,9.279850200982764e-05,0.00017418320931028575,0.0005926966550759971
14,0,0.40034928917884827,paper_sampled_policy_value_score,2.4734376893320587e-06,512,0.04157537966966629,0.0822349563241005,0.041221898049116135,0.007907235994935036,6.239862705115229e-05,0.0,0.0007593750000000001,2.451033115386963,957.55,0.1,1598,0.4000575840473175,0,0.1,0.013430552557110786,0.005833477713167667,1.409361273067582,1.3941145083660782,deterministic_value_head_jacobian_b,torch.float64,1.0,4.974488064554482e-16,4.317370921009281e-16,symmetric_jacobi_cholesky_fp64,512,0.5324451327323914,1.0198040399700403e-05,2.547285839682445e-05,0.06322082877159119,-0.03905173018574715,0.00011101484415121377,0.0005062500000000001,29,122880,77.66776628792286,122880,1.0,1e-06,1.0,3.10251039081777e-06,0.015743672847747803,0.00016440301260445267,0.0,0.0,2.0793755054473877,0.6019783020019531,0.02072698250412941,0.048948414623737335,0.02056266926229,0.005375485401600599,2.7467885956866667e-05,0.0002541968715377152,0.0006349377217702568
14,0,0.4579862952232361,paper_sampled_policy_value_score,1.7718466551741585e-06,512,0.04124549776315689,0.0959898829460144,0.04077478125691414,-0.03554418310523033,9.008654888020828e-05,0.0,0.0005062500000000001,2.643533229827881,1000.0,0.0,1594,0.4568941593170166,0,0.1,0.009672955609858036,0.0014485007850453258,1.409695394676296,1.3981487117004296,deterministic_value_head_jacobian_b,torch.float64,1.0,5.083720818405652e-16,3.768217608415639e-16,symmetric_jacobi_cholesky_fp64,512,0.30184730887413025,4.8973570301313885e-06,1.0693239346437622e-05,0.054595284163951874,-0.04925023019313812,0.0001234744122484699,0.00033750000000000007,39,163840,103.42197812022641,163840,1.0,1e-06,1.0,1.2220259577588877e-06,0.008273440413177013,0.00014180281141307205,0.0,0.0,2.564479112625122,0.4768913686275482,0.0190102681517601,0.05983409658074379,0.018140187487006187,0.0036152100656181574,3.987491800216958e-05,0.00018262506637256593,0.0003987566160503775
14,0,0.42884907126426697,paper_sampled_policy_value_score,6.20398495811969e-05,512,0.38556182384490967,16.20067596435547,-0.06812525540590286,-12.472330093383789,5.216395378112793,0.0,0.09852612533569334,1.0650885105133057,521.92,1.9,1599,41.13589859008789,0,0.1,1.319521188735962,14.676689147949219,1.340853158428634,0.8789929434874,deterministic_value_head_jacobian_b,torch.float64,1.0,6.315169591022102e-15,9.60067464477519e-13,symmetric_jacobi_cholesky_fp64,512,0.6408305168151855,0.0015802171546965837,0.0036847861483693123,0.040313854813575745,0.04487261921167374,4.704057693481445,0.06568408355712889,49,204800,129.1931377062574,204800,1.0,1e-06,0.012154833413660526,9.431375656276941e-05,30.765262603759766,0.00018500123405829072,0.0,0.0,1.927712082862854,0.2507900595664978,2.059342384338379,22.500978469848633,0.41518303751945496,-0.140999898314476,18.217830657958984,0.036698438227176666,0.08557425439357758
14,0,0.43252602219581604,paper_sampled_policy_value_score,7.43362215871457e-06,512,-0.2162817120552063,4.206305027008057,-0.25467726588249207,-7.920076847076416,1.308896780014038,0.0,0.33252567300796504,2.298434257507324,295.47,2.8,1600,33.02579879760742,0,0.1,0.7561758160591125,41.35894012451172,1.3794458729590706,1.235232841129458,deterministic_value_head_jacobian_b,torch.float64,1.0,1.7837820878043875e-15,1.5339023880000284e-13,symmetric_jacobi_cholesky_fp64,512,0.37213334441185,0.0038068383000791073,0.008801409043371677,0.019324596971273422,0.021226253360509872,1.6387312412261963,0.33252567300796504,59,245760,155.07580915419385,245760,1.0,1e-06,0.015139679424464703,2.652104194567073e-05,19.95804214477539,0.001021117903292179,0.0,0.0,6.057745456695557,0.6800171136856079,3.056814193725586,8.774078369140625,2.182685613632202,-0.2887127697467804,4.595346927642822,0.10003679245710373,0.23128502070903778
14,0,0.394359827041626,paper_sampled_policy_value_score,3.3024061849573627e-06,512,-0.6094040274620056,0.8361446857452393,-0.5490602254867554,-5.753966331481934,0.2376958727836609,0.0,0.5,2.4923911094665527,211.8,3.7,1598,4.253704071044922,0,0.1,0.1429452896118164,0.5064297914505005,1.3786273283769075,1.3053979953630157,deterministic_value_head_jacobian_b,torch.float64,1.0,1.382196413496822e-15,4.17582981043968e-14,symmetric_jacobi_cholesky_fp64,512,0.3717079758644104,0.008401220664381981,0.021303439512848854,0.0055217500776052475,-0.020966604351997375,0.21996739506721497,0.5,69,286720,180.8739457000047,286720,1.0,1e-06,0.11754458397626877,2.0784649677807465e-05,2.0235695838928223,0.012625622563064098,0.0,0.0,1.9664660692214966,0.6772004961967468,2.640042304992676,4.461991786956787,2.7171905040740967,-0.44928961992263794,0.3351503610610962,0.1189969852566719,0.30174723267555237
14,0,0.4461061954498291,paper_sampled_policy_value_score,7.249795453390107e-05,512,-0.6732954978942871,1.0401607751846313,-0.6063441038131714,-5.317132949829102,0.2256988286972046,0.0,0.5,2.2173385620117188,369.41,3.2,1600,12.715948104858398,0,0.1,0.17174425721168518,1.7796275615692139,1.3355650230332592,1.167375990620715,deterministic_value_head_jacobian_b,torch.float64,1.0,3.721234970207085e-15,1.25455987778782e-13,symmetric_jacobi_cholesky_fp64,512,0.3207769989967346,0.003376553300768137,0.007568945176899433,0.0009646868566051126,-0.014182008802890778,0.32664692401885986,0.5,79,327680,206.62431522412226,327680,1.0,1e-06,0.039320699870586395,7.97610919107683e-05,3.3767967224121094,0.0038497347850352526,0.0,0.0,1.5959371328353882,0.8069822788238525,3.614091634750366,4.073031425476074,3.7700064182281494,-0.4984234869480133,0.30696406960487366,0.06652690470218658,0.14912796020507812
14,0,0.4614117443561554,paper_sampled_policy_value_score,6.942499021533877e-05,512,-0.7024128437042236,-0.16019001603126526,-0.653500497341156,-4.43649435043335,0.12716525793075562,0.0,0.5,2.257373809814453,576.5,1.6,1601,15.273231506347656,0,0.1,0.15005891025066376,1.856848120689392,1.2866682058228678,1.09338246691517,deterministic_value_head_jacobian_b,torch.float64,1.0,6.694458462721523e-15,1.8560379002083004e-13,symmetric_jacobi_cholesky_fp64,512,0.28307121992111206,0.002456240588799119,0.005323315970599651,0.0040954891592264175,-0.02612418308854103,0.19952335953712463,0.5,89,368640,232.34363239491358,368640,1.0,1e-06,0.03273701295256615,0.0001562498655403033,2.6718711853027344,0.0031395377591252327,0.0,0.0,1.5630409717559814,0.6808077692985535,2.808880090713501,3.1435775756835938,2.887174367904663,-0.5754389762878418,0.1593584269285202,0.04421055689454079,0.09581584483385086
14,0,0.4670085310935974,paper_sampled_policy_value_score,0.00010100197687279433,512,-0.7598009705543518,-0.10750024765729904,-0.7297380566596985,-3.6464977264404297,0.07404230535030365,0.0,0.5,2.34145188331604,831.18,0.3,1600,11.707657814025879,0,0.1,0.08871480077505112,1.212546944618225,1.190540726588959,1.0891311205351326,deterministic_value_head_jacobian_b,torch.float64,1.0,6.73825429167568e-15,1.2135179505651964e-13,symmetric_jacobi_cholesky_fp64,512,0.28643879294395447,0.0018943758914247155,0.004056405276060104,0.0045715561136603355,0.019981395453214645,0.10684385895729065,0.5,99,409600,258.0490495809354,409600,1.0,1e-06,0.042707085609436035,3.07329828501679e-05,1.7701842784881592,0.0050222924910485744,0.0,0.0,1.3501150608062744,0.6791308522224426,2.284092903137207,2.7066493034362793,2.288527011871338,-0.6660647392272949,0.08861013501882553,0.03868972882628441,0.08284587413072586
14,0,0.4274570643901825,paper_sampled_policy_value_score,3.753921191673726e-05,512,-0.8450769186019897,-0.533173680305481,-0.8023595809936523,-3.629910469055176,0.07316131889820099,0.0,0.5,2.4163107872009277,880.18,0.0,1598,15.693490982055664,0,0.1,0.08596110343933105,2.0836498737335205,1.2123702023572491,1.1027140215717632,deterministic_value_head_jacobian_b,torch.float64,1.0,5.989570026156248e-15,1.1916624229904431e-13,symmetric_jacobi_cholesky_fp64,512,0.2911249101161957,0.0013693749206140637,0.0032035380136221647,0.002746463753283024,-0.020057393237948418,0.11019932478666306,0.5,109,450560,284.1010241350159,450560,1.0,1e-06,0.031860340386629105,4.233830259181559e-05,2.395843982696533,0.003326133359223604,0.0,0.0,1.3311960697174072,0.7342725992202759,2.057518720626831,2.321786880493164,2.100944995880127,-0.7467780113220215,0.08408334851264954,0.03853389620780945,0.09014682471752167
14,0,0.37079352140426636,paper_sampled_policy_value_score,3.0761722882743925e-05,512,-0.8877354264259338,-0.3446030914783478,-0.8729838132858276,-3.524900197982788,0.037675365805625916,0.0,0.5,2.42214298248291,909.72,0.0,1429,10.96693229675293,0,0.1,0.06462041288614273,0.9526174068450928,1.2303342587044768,1.1244989041045255,deterministic_value_head_jacobian_b,torch.float64,1.0,6.15035075403889e-15,8.246707929663157e-14,symmetric_jacobi_cholesky_fp64,512,0.29408764839172363,0.0014730727998539805,0.0039727576076984406,0.002695134375244379,-0.012199349701404572,0.04466290771961212,0.5,119,491520,310.11596220033243,491520,1.0,1e-06,0.04559159651398659,5.584931932389736e-05,1.657262921333313,0.0032073892652988434,0.0,0.0,1.243195652961731,0.8037954568862915,1.829197645187378,2.1236088275909424,1.8449195623397827,-0.8187879323959351,0.04163957014679909,0.03861103951931,0.1041308343410492
14,0,0.407457560300827,paper_sampled_policy_value_score,0.00014379972708411515,512,-1.0539189577102661,-0.7565941214561462,-0.948463499546051,-3.874181032180786,0.16403251886367798,0.0,0.5,2.493851661682129,900.28,0.0,1600,9.669905662536621,0,0.1,0.07456385344266891,0.8989218473434448,1.2260696893974596,1.1547227946523966,deterministic_value_head_jacobian_b,torch.float64,1.0,5.843457008364291e-15,1.6866915091582179e-13,symmetric_jacobi_cholesky_fp64,512,0.32841846346855164,0.001927729812450707,0.0047311182133853436,0.0037818329874426126,-0.0092698959633708,0.24391549825668335,0.5,129,532480,335.8579041622579,532480,1.0,1e-06,0.05170680582523346,8.227467333199456e-05,1.6139838695526123,0.004591281525790691,0.0,0.0,1.3103644847869873,0.7191494107246399,1.7775814533233643,2.110297203063965,1.8713167905807495,-0.882734477519989,0.15909436345100403,0.0427149273455143,0.10483282804489136
14,0,0.36730730533599854,paper_sampled_policy_value_score,3.1583240343024954e-05,512,-1.0161546468734741,-0.6668919920921326,-0.9939087629318237,-3.852393388748169,0.042139071971178055,0.0,0.5,2.510540246963501,912.6,0.0,1598,10.905986785888672,0,0.1,0.05886632949113846,1.057304859161377,1.229924910084537,1.182560262674049,deterministic_value_head_jacobian_b,torch.float64,1.0,5.791499625773252e-15,1.1111663134685663e-13,symmetric_jacobi_cholesky_fp64,512,0.312480092048645,0.0013494042214006186,0.0036737744230777025,0.002260923618450761,-0.019798319786787033,0.10871365666389465,0.5,139,573440,361.9426679620519,573440,1.0,1e-06,0.045846372842788696,9.168782708002254e-05,1.8307271003723145,0.003647539997473359,0.0,0.0,1.2683244943618774,0.7180399298667908,1.8897950649261475,2.030850648880005,1.9198142290115356,-0.9346044063568115,0.04088141769170761,0.04256701469421387,0.11588937789201736
