action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,transitions_so_far,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.29616957902908325,14.020353317260742,-0.30206000804901123,-1.7747981548309326,0.4804258644580841,0.0,0.5,2.683922529220581,37.68,0.01,752,2.3723623752593994,0.00942128524184227,0.02973548136651516,1.0151100158691406,0.5,9,40960,59.77232167799957,40960,3.2408978939056396,0.6506419777870178,-0.17601697146892548,14.076661109924316,-0.29684019088745117,-0.3784048557281494,0.5352718830108643
14,0,-0.3129032850265503,12.473037719726562,-0.32591360807418823,-2.149752616882324,0.43128639459609985,0.0,0.5,2.6913414001464844,55.24,0.01,745,1.903854250907898,0.02170035056769848,-0.02796674519777298,0.3636009395122528,0.5,19,81920,115.56778631196357,81920,2.1518714427948,0.25717222690582275,-0.0804329439997673,12.883370399475098,-0.25500041246414185,-0.321636825799942,0.5182409286499023
14,0,-0.42000117897987366,0.9489147067070007,-0.36393722891807556,-5.212355613708496,0.09096582978963852,0.0,0.0001,2.5577688217163086,44.54,0.0,747,0.2710724174976349,0.10384104400873184,-0.23799237608909607,0.00997964758425951,0.0001,29,122880,170.68880227499176,122880,10.0,0.10000000149011612,-0.19166478514671326,2.011162281036377,-0.25933411717414856,-0.3644663095474243,0.06770997494459152
14,0,0.011014387011528015,51.57453536987305,-0.2666330337524414,-7.631134510040283,6.774370193481445,0.0,0.3333333333333333,2.6081013679504395,62.16,0.32,757,3.432992696762085,0.027285587042570114,0.11334539204835892,0.8557342290878296,0.3333333333333333,39,163840,225.45051193493418,163840,2.375671625137329,0.4199678897857666,0.6088740825653076,53.04511642456055,-0.1140827089548111,-0.37800538539886475,8.826333045959473
14,0,-0.3233844041824341,4.278770923614502,-0.2809039354324341,-2.4080862998962402,0.11616471409797668,0.0,0.029263831732967534,2.619476318359375,55.17,0.01,756,0.7100275754928589,0.05344434827566147,-0.2328043282032013,0.09512823820114136,0.01950922115531169,49,204800,280.39046663197223,204800,6.14141845703125,0.10000000149011612,-0.04642948508262634,4.654669284820557,-0.2803506851196289,-0.41660282015800476,0.26556041836738586
14,0,-0.4240879416465759,2.647564172744751,-0.36312904953956604,-5.869843006134033,0.35130399465560913,0.0,0.5,2.6016957759857178,57.93,0.11,751,1.423282265663147,0.03835815191268921,-0.061753049492836,0.16146311163902283,0.5,59,245760,335.2500817569671,245760,2.224342107772827,0.10000000149011612,0.5962154865264893,6.669182777404785,-0.13989806175231934,-0.4085924029350281,1.9320100545883179
14,0,-0.2592834234237671,15.597885131835938,-0.36663538217544556,-7.5713677406311035,1.1896742582321167,0.0,0.5,2.608494281768799,68.71,0.36,752,2.3211140632629395,0.019066262990236282,0.11278778314590454,0.27744612097740173,0.5,69,286720,390.1983367439825,286720,2.8775222301483154,0.2067168951034546,1.1521247625350952,20.500516891479492,-0.10375655442476273,-0.41824984550476074,5.135930061340332
14,0,-0.38088616728782654,8.787352561950684,-0.39708563685417175,-5.3974385261535645,0.7527352571487427,0.0,0.5,2.581293821334839,89.79,0.48,753,3.372141122817993,0.012113610282540321,0.07722269743680954,0.379754900932312,0.5,79,327680,445.49747550301254,327680,1.7804731130599976,0.4113166630268097,1.4324922561645508,13.939852714538574,-0.083371102809906,-0.4078330397605896,6.58123254776001
14,0,-0.37026768922805786,11.3722562789917,-0.4216984212398529,-4.4617919921875,0.6984668970108032,0.0,0.5,2.5663275718688965,82.82,0.4,747,1.5795658826828003,0.009110795333981514,0.02523399144411087,0.25857216119766235,0.5,89,368640,500.93954519496765,368640,1.7423951625823975,0.407831609249115,0.7945778965950012,11.873550415039062,0.1752551794052124,-0.3901488184928894,2.2591452598571777
14,0,-0.42923784255981445,5.532639026641846,-0.4371066689491272,-4.232028484344482,0.28287070989608765,0.0,0.5,2.5568888187408447,88.03,0.7,743,0.9623892903327942,0.01768891140818596,0.030578315258026123,0.10522706806659698,0.5,99,409600,556.4996973220259,409600,4.139822006225586,0.20938362181186676,0.8492006063461304,10.186179161071777,-0.11322904378175735,-0.4592812657356262,2.9910435676574707
14,0,-0.4072408676147461,5.157835006713867,-0.4342368245124817,-4.055255889892578,0.3197801113128662,0.0,0.5,2.5590498447418213,123.74,1.52,753,0.991031289100647,0.01809818111360073,0.0005854470655322075,0.07691200077533722,0.5,109,450560,612.1712103019236,450560,2.182888984680176,0.11173267662525177,0.7163524031639099,8.405978202819824,-0.16064639389514923,-0.476777046918869,2.17718243598938
14,0,-0.3485395908355713,4.146886348724365,-0.43409767746925354,-4.59805154800415,0.2986231744289398,0.0,0.3333333333333333,2.55411434173584,108.69,1.39,759,0.5242337584495544,0.0359925851225853,0.09578244388103485,0.026878444477915764,0.3333333333333333,119,491520,667.7128646000056,491520,3.7448647022247314,0.16742607951164246,0.4147852659225464,8.092907905578613,-0.314168781042099,-0.5181189179420471,2.190467119216919
14,0,-0.39785024523735046,5.135475158691406,-0.45287805795669556,-3.8277974128723145,0.2520826756954193,0.0,0.09876543209876543,2.4685444831848145,94.97,1.11,757,0.43086615204811096,0.034951888024806976,0.050601232796907425,0.028109844774007797,0.09876543209876543,129,532480,723.148058486986,532480,4.2427144050598145,0.10000000149011612,0.563899576663971,7.549814224243164,-0.2190885841846466,-0.5747170448303223,2.101787805557251
14,0,-0.4400133490562439,2.340902805328369,-0.4703797399997711,-3.0056958198547363,0.1250525712966919,0.0,0.0007612194201737226,2.4632556438446045,119.54,1.13,739,0.4787747859954834,0.05247049033641815,0.08110348135232925,0.02433169260621071,0.0005074796134491484,139,573440,778.6849726840155,573440,5.526911735534668,0.11424323916435242,0.42090004682540894,7.610928535461426,-0.2648128569126129,-0.5760015249252319,2.6353676319122314
14,0,-0.4500133991241455,2.239743947982788,-0.463946670293808,-3.8260080814361572,0.10222989320755005,0.0,0.3333333333333334,2.2656445503234863,104.0,1.22,753,0.8249810338020325,0.031113341450691223,-0.03345007449388504,0.042814455926418304,0.3333333333333334,149,614400,834.1180418799631,614400,2.9662914276123047,0.10000000149011612,0.8708270788192749,6.434884071350098,-0.06881251931190491,-0.6070367097854614,3.0314724445343018
14,0,-0.4668782353401184,2.3182709217071533,-0.48978888988494873,-4.7959723472595215,0.1425929069519043,0.0,0.2222222222222222,2.3508315086364746,117.96,1.28,752,1.019439935684204,0.03397945314645767,-0.05663115531206131,0.056718312203884125,0.2222222222222222,159,655360,889.3334317209665,655360,2.6131834983825684,0.2509445548057556,1.1142174005508423,5.770133972167969,-0.13067010045051575,-0.5260313153266907,3.7529971599578857
14,0,-0.46048182249069214,1.1494711637496948,-0.4910399913787842,-1.624734878540039,0.043237920850515366,0.0,0.3333333333333334,2.15848970413208,114.85,1.58,749,1.2261285781860352,0.03889717161655426,0.03422795236110687,0.058228641748428345,0.3333333333333334,169,696320,944.4541914799483,696320,3.023097515106201,0.1613321155309677,1.2638158798217773,5.256322860717773,-0.04644107446074486,-0.5685863494873047,4.194672584533691
14,0,-0.550184965133667,1.434581995010376,-0.5084636211395264,-5.515657901763916,0.15843792259693146,0.0,0.33333333333333315,2.099297046661377,123.36,1.65,744,1.7373957633972168,0.019576266407966614,-0.04534264653921127,0.14376099407672882,0.33333333333333315,179,737280,999.9388147930149,737280,1.835410714149475,0.28466930985450745,2.1610147953033447,4.989833354949951,3.6473751068115234,-0.5531246066093445,4.855466842651367
14,0,-0.5346304178237915,0.6134088039398193,-0.5155273675918579,-3.979475259780884,0.05844764783978462,0.0,0.008670764957916303,2.431309700012207,121.23,1.48,751,0.34922322630882263,0.04642919450998306,-0.1463540494441986,0.011446853168308735,0.005780509971944202,189,778240,1055.0367387699662,778240,3.109935760498047,0.10000000149011612,0.4332420229911804,4.115804195404053,-0.25446879863739014,-0.5531178712844849,2.025083541870117
14,0,-0.5341767072677612,0.44054296612739563,-0.5191161036491394,-3.492189884185791,0.044553983956575394,0.0,0.00022554649486628797,2.2790865898132324,141.28,1.78,761,0.3518069386482239,0.058022402226924896,-0.09116759896278381,0.011443623341619968,0.00015036432991085864,199,819200,1110.15767090593,819200,2.6860392093658447,0.10000000149011612,0.6570956110954285,3.859981060028076,-0.15576377511024475,-0.588726818561554,2.1327648162841797
