action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_optimizer_state_entries,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,critic_ratio_max,critic_ratio_min,critic_rows,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics
14,0,-0.5447571277618408,-0.16413679718971252,-0.5339424014091492,-1.5215736627578735,0.005874693859368563,0.0,0.00033750000000000007,2.283832311630249,544.68,2.5,253,0.43804529309272766,26,0.07579193264245987,0.052850499749183655,0.003686103969812393,0.00022500000000000005,159,655360,869.4389366060495,655360,4.780540466308594,0.10000000149011612,-0.28327250480651855,2.135751962661743,-0.3393857181072235,-0.5307235717773438,0.09333161264657974,1.0,1.0,512,0.3514755964279175,194.56243896484375,4.502852543985089e-14,0,1.0,0.1,0.039633575826883316,1.0,74.40567779541016,12.298815720004134,0.43804529309272766,1.0,1.413933305946785,0.28276274107882327,exact_deterministic_ggn_2b,torch.float64,2.0017633772795307e-08,1.407299875554945e-15,3.522125774868379e-14,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.5319148302078247,2.228696346282959,-0.5343754291534424,-3.4740681648254395,0.08769545704126358,0.0,0.0002249999999999999,1.5976556539535522,485.93,2.7,252,0.5007040500640869,26,0.0686073824763298,-0.04255776107311249,0.06163889542222023,0.00014999999999999993,169,696320,1031.8653416708112,696320,3.6492066383361816,0.10000000149011612,0.2228989452123642,5.7504448890686035,-0.24060338735580444,-0.5296162366867065,1.6055991649627686,1.0,1.0,512,0.2858998477458954,449.1512451171875,1.2891726973987638e-13,0,0.9985939860343933,0.1,0.2349012792110443,1.0,512.713623046875,121.62203840930123,0.5007039904594421,1.0,1.4141996964125034,0.26010828279486947,exact_deterministic_ggn_2b,torch.float64,7.216503394857909e-09,4.381407007697422e-15,1.1033980878562506e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.5474117398262024,1.0986608266830444,-0.5435884594917297,-3.1383590698242188,0.041633397340774536,0.0,0.00022500000000000005,1.4905012845993042,536.19,2.2,252,0.502872109413147,26,0.0774545818567276,0.006464213132858276,0.04326271265745163,0.00015000000000000004,179,737280,1195.0845318939537,737280,7.5783162117004395,0.21690279245376587,0.33090636134147644,2.4129202365875244,-0.15473110973834991,-0.5387976765632629,0.8296012282371521,1.0,1.0,512,1.2958049774169922,477.0931396484375,2.2288217494095551e-13,0,0.9942885637283325,0.1,4.420161247253418,1.0,639.9989013671875,174.73153821174967,0.502872109413147,1.0,1.413471297351952,0.19515939450847586,exact_deterministic_ggn_2b,torch.float64,3.242645973955405e-08,5.5049771547615466e-15,2.2431431620495021e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.5184255838394165,4.172966480255127,-0.559005618095398,-3.8070428371429443,0.23328667879104614,0.0,0.0007593749999999996,1.393981695175171,464.29,3.6,252,0.5290910601615906,26,0.08969374001026154,-0.04536241292953491,0.05306902900338173,0.0005062499999999998,189,778240,1357.8456109180115,778240,8.184218406677246,0.1331641674041748,0.4250069856643677,5.53036642074585,-0.08531180769205093,-0.5496001243591309,1.9681501388549805,1.0,1.0,512,0.48202499747276306,755.5563354492188,6.044081521605879e-13,0,0.9450169205665588,0.1,4.612465858459473,1.0,2130.96875,499.1164277522297,0.5290910601615906,1.0,1.4142097379705063,0.13340613903324036,exact_deterministic_ggn_2b,torch.float64,1.2411700822667626e-07,1.723898748804711e-14,5.506477043870472e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.5779337286949158,1.3318835496902466,-0.5762341022491455,-4.0305070877075195,0.1008848249912262,0.0,0.003844335937499997,1.104734182357788,447.01,3.4,252,0.40465834736824036,26,0.05623127520084381,-0.041578009724617004,0.03208782151341438,0.002562890624999998,199,819200,1520.1095276009291,819200,4.71834135055542,0.10000000149011612,0.6317673921585083,5.5599894523620605,0.04510379582643509,-0.5670239925384521,1.6452914476394653,1.0,1.0,512,0.36973854899406433,743.8983154296875,5.0857964805559e-13,0,1.0,0.1,2.070432662963867,1.0,2371.299072265625,516.1119352766439,0.40465834736824036,1.0,1.4122845221725826,0.19840985203661474,exact_deterministic_ggn_2b,torch.float64,2.732168013608316e-06,1.6494272972811374e-14,4.824303174505249e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.5858865976333618,3.19624400138855,-0.6010549068450928,-1.2456995248794556,0.059247419238090515,0.0,0.0005062500000000001,0.7014681696891785,527.67,2.0,249,0.5430715680122375,26,0.04503009468317032,-0.04194596782326698,0.018581457436084747,0.00033750000000000007,209,860160,1683.6384198749438,860160,6.966192722320557,0.11412851512432098,0.8437409996986389,5.250907897949219,-0.020284952595829964,-0.5888448357582092,1.793426275253296,1.0,1.0,512,0.31311607360839844,806.6128540039062,5.928767185231486e-13,0,0.9206889867782593,0.1,0.5200983881950378,1.0,3091.755859375,434.132579017037,0.5430715680122375,1.0,1.4142135331741374,0.0800539627169166,exact_deterministic_ggn_2b,torch.float64,3.4011936378419705e-08,2.1272032810036507e-14,5.82292750998342e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.6115973591804504,2.539127826690674,-0.6081846356391907,-2.3876304626464844,0.08529073745012283,0.0,0.00022500000000000005,0.551624059677124,638.1,0.7,251,0.7699863910675049,26,0.09521503746509552,-0.11750757694244385,0.03484588861465454,0.00015000000000000004,219,901120,1846.8001546440646,901120,8.197441101074219,0.10000000149011612,-0.04229660704731941,5.267506122589111,-0.28214550018310547,-0.6028063297271729,0.28724586963653564,1.0,1.0,512,0.7435339689254761,2521.592529296875,1.6336896177961287e-12,0,0.6493621468544006,0.1,3.041405200958252,1.0,1471.9912109375,499.4935850152861,0.7699863314628601,1.0,1.4142122353969522,0.11622566443128556,exact_deterministic_ggn_2b,torch.float64,7.936148627152306e-09,4.728139489934034e-14,1.4124096286028256e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.5927502512931824,4.019873142242432,-0.6087387800216675,-1.2735388278961182,0.06374995410442352,0.0,0.00033750000000000007,0.3861452341079712,760.33,0.5,251,0.31245723366737366,26,0.10633107274770737,-0.023196175694465637,0.007819943130016327,0.00022500000000000005,229,942080,2009.476681580767,942080,6.698235034942627,0.10000000149011612,-0.19901108741760254,5.375802040100098,-0.26245394349098206,-0.6031234264373779,0.1377938985824585,1.0,1.0,512,4.707813739776611,3600.539794921875,5.480352371797118e-13,0,1.0,0.1,1.0799322128295898,1.0,979.4873046875,300.91313593489895,0.31245723366737366,1.0,1.414213561779896,0.0806643257528087,exact_deterministic_ggn_2b,torch.float64,2.681247224245453e-07,9.810698922663254e-15,3.762057865905253e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.6118477582931519,-0.22699514031410217,-0.6069056987762451,-0.9737448692321777,0.0017949072644114494,0.0,0.00010000000000000003,0.33042916655540466,790.18,0.4,249,0.5128875970840454,26,0.07905304431915283,0.002983253914862871,0.005943957716226578,0.0001,239,983040,2172.2455843361095,983040,6.533987998962402,0.10000000149011612,-0.38052985072135925,0.1553996503353119,-0.40349048376083374,-0.6028118133544922,0.010512865148484707,1.0,1.0,512,6.575797080993652,4635.8623046875,7.301304843550037e-13,0,0.9748724699020386,0.1,3.713042736053467,1.0,970.1172485351562,440.672822043343,0.5128875970840454,1.0,1.4142135614798612,0.0565375502627186,exact_deterministic_ggn_2b,torch.float64,3.124740999282949e-08,1.0872415724227833e-14,5.033651616131962e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.6101542711257935,-0.4379255175590515,-0.6068881750106812,-0.9390708804130554,0.001008894294500351,0.0,0.0001,0.257887065410614,774.43,0.6,251,0.5344022512435913,26,0.06308764964342117,-0.010649077594280243,0.002695954404771328,0.0001,249,1024000,2335.915097283665,1024000,10.0,0.10000000149011612,-0.27357348799705505,0.09474285691976547,-0.356172114610672,-0.6022853255271912,0.03383935987949371,1.0,1.0,512,9.294133186340332,5324.2822265625,3.1482466964552065e-12,0,0.9356247186660767,0.1,1.4536867141723633,1.0,1206.772216796875,484.9836542651493,0.5344023108482361,1.0,1.4142135623730951,0.03958666602807449,exact_deterministic_ggn_2b,torch.float64,4.068012415814337e-08,4.349001281022317e-14,3.3458628058407425e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,3,-0.6197527050971985,-0.5853721499443054,-0.611440896987915,-1.1520363092422485,0.0017521679401397705,0.0,0.0001,0.16966697573661804,812.3,0.5,251,0.41988039016723633,26,0.12584255635738373,0.1391301155090332,0.002204064279794693,0.0001,259,1064960,2498.639095949009,1064960,10.0,0.10000000149011612,-0.014433423988521099,0.9054834842681885,-0.14735622704029083,-0.6017202138900757,0.11821050196886063,1.0,1.0,512,41.34220886230469,3017.191162109375,1.54458684663833e-12,0,1.0,0.1,3.7642595767974854,1.0,1781.189208984375,467.357768141343,0.41988039016723633,1.0,1.4142135404190879,0.13055446011701333,exact_deterministic_ggn_2b,torch.float64,2.0671102163305477e-07,9.95009870070145e-15,1.275694366726556e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,5,-0.6159992218017578,-0.22349247336387634,-0.6119143962860107,-1.203201413154602,0.0013554994948208332,0.0,0.0001,0.16336096823215485,887.92,0.0,251,0.539249062538147,26,0.164870023727417,-0.0014757942408323288,0.0026832963339984417,0.0001,269,1105920,2661.341347207781,1105920,3.8109092712402344,0.10000000149011612,-0.23672673106193542,-0.0004644050495699048,-0.24043263494968414,-0.6039891839027405,0.019709376618266106,1.0,1.0,512,335.26922607421875,5974.0634765625,2.142272005337583e-12,0,0.9272153377532959,0.1,10.895999908447266,1.0,1553.857666015625,300.16191519524045,0.539249062538147,1.0,1.4142135623730945,0.16566994684294323,exact_deterministic_ggn_2b,torch.float64,1.4412020163945272e-06,5.136252740179062e-15,1.1685969619326027e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,5,-0.6142884492874146,-0.43983301520347595,-0.6092212200164795,-0.9429693222045898,0.0011022904654964805,0.0,0.00015000000000000004,0.06835276633501053,944.5,0.0,251,0.16673940420150757,26,0.06417598575353622,0.013209152035415173,0.0030350727029144764,0.00010000000000000003,279,1146880,2825.196244265884,1146880,2.5378403663635254,0.10000000149011612,-0.2905377447605133,-0.05934155732393265,-0.2899474501609802,-0.6029609441757202,0.013590693473815918,1.0,1.0,512,7.489174842834473,5627.802734375,1.865766643177887e-12,0,1.0,0.1,17.098430633544922,1.0,1710.2784423828125,130.4095147145913,0.16673940420150757,1.0,1.4142135623730951,0.10815831013676706,exact_deterministic_ggn_2b,torch.float64,8.425322306493399e-08,2.515191743260825e-14,1.2025764860536593e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.6130974292755127,-0.5935735702514648,-0.6070645451545715,-1.808166742324829,0.0035882245283573866,0.0,0.00010000000000000003,0.1564505696296692,963.54,0.1,251,0.28987133502960205,26,0.08542081713676453,-0.0016870014369487762,0.0023693772964179516,0.0001,289,1187840,2988.9300187500194,1187840,10.0,0.10000000149011612,-0.3791952431201935,0.3781372606754303,-0.41931772232055664,-0.6034005880355835,0.016754357144236565,1.0,1.0,512,7.563982009887695,2566.7275390625,3.9480152790519394e-13,0,1.0,0.1,11.706232070922852,1.0,1891.0928955078125,565.488978357013,0.28987130522727966,1.0,1.4142135623730951,0.04698400623871353,exact_deterministic_ggn_2b,torch.float64,3.7819905429614664e-08,5.614065072519014e-15,2.7086002243813024e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,5,-0.6680130958557129,-0.07823210954666138,-0.6299916505813599,-2.7462780475616455,0.02710607834160328,0.0,0.0001,0.13239765167236328,968.91,0.1,251,0.4833780527114868,26,0.0823197215795517,-0.0010467581450939178,0.022281713783740997,0.0001,299,1228800,3152.9809842929244,1228800,8.884028434753418,0.10000000149011612,0.2122633308172226,1.346356987953186,0.1370769441127777,-0.6134533882141113,0.20457607507705688,1.0,1.0,512,16.72342872619629,4292.79150390625,9.987380975832702e-13,0,1.0,0.1,40.02055358886719,1.0,2364.4189453125,605.8797774083397,0.4833780527114868,1.0,1.4142135623730951,0.061670403567063374,exact_deterministic_ggn_2b,torch.float64,8.361713810245419e-08,9.200830074382766e-15,6.603189832665149e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,5,-0.6469824314117432,-0.5663027167320251,-0.6401429772377014,-1.3818186521530151,0.002140437252819538,0.0,0.0001,0.2644261419773102,976.08,0.1,248,0.3520090579986572,26,0.18664675951004028,-0.05375547707080841,0.002395482501015067,0.0001,309,1269760,3317.3778302758,1269760,10.0,0.27272674441337585,0.15464192628860474,0.893525242805481,0.12196217477321625,-0.6262916326522827,0.10524819046258926,1.0,1.0,512,56.80569076538086,6549.1318359375,4.220065128462253e-12,0,1.0,0.1,17.471588134765625,1.0,1701.7039794921875,1028.822414290061,0.3520090878009796,1.0,1.4142135623730951,0.07828215521781233,exact_deterministic_ggn_2b,torch.float64,2.8402843099684105e-07,2.4119133006635545e-14,3.1722908901074e-12,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,3,-0.6590495109558105,-0.4601971507072449,-0.6479747891426086,-1.5938979387283325,0.005505937617272139,0.0,0.00022500000000000005,0.10954606533050537,972.57,0.0,250,0.2460779845714569,26,0.0710807517170906,-0.0007943883538246155,0.004606527276337147,0.00015000000000000004,319,1310720,3481.6713583380915,1310720,3.7944507598876953,0.10000000149011612,-0.142765074968338,0.2893378734588623,-0.03781617805361748,-0.7552230358123779,0.036806028336286545,1.0,1.0,512,2.7010064125061035,3382.770263671875,7.3728795695274e-13,0,1.0,0.1,2.7521772384643555,1.0,2560.212890625,156.06931490069576,0.2460779994726181,1.0,1.4142135623730951,0.0557636483898697,exact_deterministic_ggn_2b,torch.float64,6.836922494812825e-08,1.6137916094157328e-14,5.12847484356073e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,3,-0.6611831784248352,-0.33248278498649597,-0.6506114602088928,-1.4717698097229004,0.004465457517653704,0.0,0.002562890625,0.007021687924861908,848.58,0.2,251,0.11217664182186127,26,0.03307352215051651,-0.0035452507436275482,0.005446052178740501,0.002562890625,329,1351680,3645.9768093950115,1351680,1.8023163080215454,0.10000000149011612,-0.19991376996040344,0.1954226791858673,-0.1882908195257187,-0.6415374875068665,0.03390367329120636,1.0,1.0,512,0.3752613663673401,661.1024169921875,1.202621322076669e-13,0,1.0,0.1,0.2956498861312866,1.0,3385.0498046875,105.50860199012641,0.11217664182186127,1.0,1.4142135623730951,0.1422236655481352,exact_deterministic_ggn_2b,torch.float64,1.2324348972470034e-06,4.406130975470911e-15,1.1282839005524648e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,0,-0.6201643943786621,5.2580671310424805,-0.6293085813522339,-3.0832526683807373,0.23560769855976105,0.0,0.00170859375,0.4271208643913269,759.46,0.5,250,0.5885884761810303,26,0.0770253911614418,0.00038565509021282196,0.15688040852546692,0.0011390625,339,1392640,3810.2105572246946,1392640,5.722092628479004,0.14245107769966125,-0.9822520017623901,6.2083258628845215,-1.1489254236221313,-3.742201805114746,1.5288541316986084,1.0,1.0,512,2.560821294784546,2474.2646484375,7.851735598805032e-13,0,0.8494899868965149,0.1,0.9275950193405151,1.0,1523.6839599609375,558.9791916756953,0.5885884761810303,1.0,1.4142132302721935,0.06074349674627296,exact_deterministic_ggn_2b,torch.float64,2.6973880267178174e-06,1.5478841377750807e-14,6.138154679401312e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.5540187358856201,5.502893447875977,-0.5807104706764221,-2.629639148712158,0.09466435760259628,0.0,0.0001,0.2909582257270813,764.13,1.0,251,0.4860130846500397,26,0.05287382751703262,-0.05628415569663048,0.03565079718828201,0.0001,349,1433600,3975.2859137309715,1433600,2.4151535034179688,0.10000000149011612,-0.717815637588501,6.0799760818481445,-0.6562995910644531,-2.698357582092285,0.8901592493057251,1.0,1.0,512,0.8312722444534302,2682.782470703125,8.509090576908599e-13,0,1.0,0.1,0.6851802468299866,1.0,1257.1947021484375,457.0611041381528,0.4860130846500397,1.0,1.414213562371913,0.12549345478550908,exact_deterministic_ggn_2b,torch.float64,4.156361033125222e-09,2.5028293127840952e-14,5.039597119462742e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
14,1,-0.5569932460784912,4.298972129821777,-0.5566887855529785,-2.8299450874328613,0.10551109164953232,0.0,0.0001,0.380552738904953,696.72,1.7,250,0.4027967154979706,26,0.09880919009447098,0.003991818055510521,0.05352706462144852,0.0001,359,1474560,4138.967998384964,1474560,4.631110668182373,0.10000000149011612,-0.46308866143226624,6.1056227684021,-0.4545215964317322,-1.5125048160552979,0.9294272661209106,1.0,1.0,512,10.475118637084961,3598.7509765625,1.1299435079604444e-12,0,1.0,0.1,3.7293577194213867,1.0,2226.03466796875,598.4246693885501,0.4027967154979706,1.0,1.4142135622644998,0.09036882918267354,exact_deterministic_ggn_2b,torch.float64,5.2375586534481045e-08,1.4088048715961734e-14,9.438028726547207e-13,symmetrized_jacobi_fullfp64_chunked,1024,1.0,1e-06,paper_sgd_momentum_1e-6
