action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,transitions_so_far,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-1.0920854806900024,-0.4811716079711914,-1.0901579856872559,-1.5647698640823364,0.011778837069869041,0.0,0.06568408355712886,1.1647849082946777,341.92,11.03,841,0.8441371321678162,0.04072491079568863,-0.06204313039779663,0.010950310155749321,0.04378938903808591,439,1802240,2199.975596221979,1802240,2.6156373023986816,0.21712999045848846,0.9710481762886047,3.770275354385376,0.1977485865354538,-1.1332495212554932,3.031087875366211
14,0,-1.1130867004394531,-0.5659228563308716,-1.0970308780670166,-3.1746304035186768,0.027920199558138847,0.0,0.0038443359375000003,1.6023259162902832,322.12,10.4,838,0.46667835116386414,0.04760746657848358,-0.054454486817121506,0.007653160020709038,0.002562890625,449,1843200,2249.4312065679114,1843200,2.4721217155456543,0.10000000149011612,0.47682106494903564,3.791234254837036,0.07639746367931366,-1.1233583688735962,1.9021326303482056
14,0,-1.1010926961898804,-0.5362468957901001,-1.0850412845611572,-2.22538423538208,0.01680551841855049,0.0,0.0129746337890625,1.4988614320755005,329.43,9.97,842,0.4578990340232849,0.04249965026974678,-0.06670691072940826,0.004646188113838434,0.008649755859375,459,1884160,2298.8677214559866,1884160,2.225416660308838,0.13136868178844452,0.10206414014101028,3.849231481552124,-0.375136137008667,-1.0926551818847656,1.6148866415023804
14,0,-1.099884033203125,-0.5852224230766296,-1.0915448665618896,-2.579770088195801,0.01601245068013668,0.0,0.003844335937499999,1.2371782064437866,310.26,9.32,842,0.4047214388847351,0.03491505607962608,-0.050251349806785583,0.0037666242569684982,0.003844335937499999,469,1925120,2348.289317658986,1925120,3.9842989444732666,0.21879836916923523,1.0105676651000977,4.391286373138428,0.03952840715646744,-1.1987565755844116,3.366732120513916
14,0,-1.1216967105865479,-0.6248855590820312,-1.074639916419983,-5.337769031524658,0.08281847089529037,0.0,0.06568408355712889,1.3652712106704712,256.11,7.18,842,0.516383171081543,0.04593673348426819,-0.04261649772524834,0.009596175514161587,0.04378938903808593,479,1966080,2397.6983913509175,1966080,10.0,0.10000000149011612,0.8290648460388184,3.7093706130981445,0.2636292576789856,-1.1152161359786987,2.266141176223755
14,0,-1.0551981925964355,-0.35551753640174866,-1.0489633083343506,-1.6836555004119873,0.014288939535617828,0.0,0.00022499999999999994,1.749863862991333,297.65,9.28,831,0.517615795135498,0.051500894129276276,-0.08629625290632248,0.003573544090613723,0.00014999999999999996,489,2007040,2447.17929063295,2007040,3.4435818195343018,0.1776130497455597,-0.015457924455404282,2.6728453636169434,-0.036300528794527054,-1.1925373077392578,0.6553030014038086
14,0,-1.0914438962936401,-0.5303217768669128,-1.072292447090149,-2.923529863357544,0.02785540372133255,0.0,0.00170859375,1.654255986213684,301.9,7.6,844,0.4938349723815918,0.04519818350672722,-0.05673328787088394,-0.0005869206506758928,0.0011390625,499,2048000,2496.676827034913,2048000,3.393935203552246,0.18216173350811005,-0.07726402580738068,1.783013105392456,-0.15041060745716095,-1.08232581615448,0.5193698406219482
14,0,-1.0771197080612183,-0.3063660264015198,-1.0702565908432007,-2.4890799522399902,0.016690336167812347,0.0,0.002562890625,1.5933880805969238,285.68,7.41,845,0.5207512378692627,0.049777306616306305,-0.011886675842106342,0.005963333882391453,0.00170859375,509,2088960,2546.127082826919,2088960,2.905245065689087,0.12087446451187134,-0.15804055333137512,1.2587507963180542,-0.1529688537120819,-1.1690237522125244,0.34956294298171997
14,0,-1.0780524015426636,-0.38484886288642883,-1.0746102333068848,-2.4448816776275635,0.02159898914396763,0.0,0.0057665039062500005,1.51162850856781,292.27,6.76,834,0.4433899521827698,0.047864880412817,-0.11326102912425995,0.005128314718604088,0.0038443359375000003,519,2129920,2595.663632781012,2129920,4.145531177520752,0.18139973282814026,-0.09158314764499664,0.9772942662239075,-0.029916808009147644,-1.0952343940734863,0.22507156431674957
14,0,-1.0970609188079834,0.1356285959482193,-1.0931280851364136,-2.2591850757598877,0.02168601006269455,0.0,0.0038443359375000003,1.3933749198913574,304.45,6.4,838,0.4628901481628418,0.06695118546485901,-0.08425592631101608,0.002540256828069687,0.002562890625,529,2170880,2645.130579523975,2170880,5.555058002471924,0.10000000149011612,0.013365615159273148,1.0957233905792236,0.17310456931591034,-1.105246663093567,0.24924513697624207
14,0,-1.0944597721099854,-0.33971989154815674,-1.0876091718673706,-2.062396287918091,0.020916162058711052,0.0,0.0007593750000000001,1.3334872722625732,295.81,7.23,843,0.4045219123363495,0.05998814105987549,-0.12635962665081024,0.004264599643647671,0.0005062500000000001,539,2211840,2694.680962531944,2211840,3.736178398132324,0.10000000149011612,-0.041952937841415405,0.8464915156364441,0.04756937921047211,-1.1045901775360107,0.21247054636478424
14,0,-1.1143563985824585,-0.514525830745697,-1.0981523990631104,-2.3559274673461914,0.025885164737701416,0.0,0.0011390625,1.05888831615448,298.27,8.06,842,0.43727830052375793,0.04962149262428284,-0.14058485627174377,0.004279519431293011,0.0007593750000000001,549,2252800,2744.3015871709213,2252800,3.401498794555664,0.12265995889902115,0.12784428894519806,1.0913589000701904,0.12913596630096436,-1.100883960723877,0.2178502231836319
14,0,-1.1481953859329224,-0.7585541605949402,-1.1207894086837769,-2.747347354888916,0.028910716995596886,0.0,0.002562890625,1.2171425819396973,314.16,7.38,844,0.38934946060180664,0.05381983891129494,-0.10104897618293762,0.0029030973091721535,0.00170859375,559,2293760,2793.8107762730215,2293760,5.229367256164551,0.10000000149011612,0.05778241530060768,1.3269938230514526,0.12976868450641632,-1.1712985038757324,0.2608172297477722
14,0,-1.1348402500152588,-0.46091005206108093,-1.1275478601455688,-2.544386386871338,0.025066571310162544,0.0,0.0129746337890625,1.1074459552764893,315.5,6.57,842,0.44600895047187805,0.046995263546705246,-0.13388964533805847,0.005434142425656319,0.008649755859375,569,2334720,2843.503350541927,2334720,3.9113729000091553,0.16239050030708313,-0.06595738232135773,0.9824796319007874,0.018835222348570824,-1.1151418685913086,0.18309858441352844
14,0,-1.1345391273498535,-0.5104431509971619,-1.1144729852676392,-2.6078100204467773,0.033785805106163025,0.0,0.00010000000000000003,1.1643517017364502,333.0,7.87,842,0.4157470762729645,0.06239653751254082,-0.14912506937980652,0.005324901081621647,0.0001,579,2375680,2893.156060964917,2375680,2.7408461570739746,0.10000000149011612,0.0258319228887558,0.9371129274368286,0.05365399643778801,-1.1228827238082886,0.16383102536201477
14,0,-1.1204557418823242,-0.7353167533874512,-1.1165152788162231,-2.081723690032959,0.014052598737180233,0.0,0.0005062500000000001,1.0950829982757568,322.87,7.62,841,0.3661240339279175,0.05028758943080902,-0.1465194970369339,0.0032858543563634157,0.00033750000000000007,589,2416640,2942.7210589969764,2416640,3.0432751178741455,0.1407458782196045,0.13327252864837646,1.3663967847824097,0.10702698677778244,-1.1316074132919312,0.28711897134780884
14,0,-1.1312766075134277,-0.6143680810928345,-1.1269962787628174,-2.1853299140930176,0.02002793177962303,0.0,0.0057665039062500005,0.9110502004623413,382.43,9.74,842,0.42843955755233765,0.0499994270503521,-0.1004592776298523,0.004118991084396839,0.0038443359375000003,599,2457600,2992.150516237016,2457600,3.4791507720947266,0.11783786118030548,0.1492377370595932,1.3944588899612427,0.16218708455562592,-1.1411843299865723,0.26124107837677
14,0,-1.1470298767089844,-0.31321409344673157,-1.1425552368164062,-2.82999849319458,0.028292173519730568,0.0,0.043789389038085935,0.98824143409729,394.04,9.41,841,0.7031844854354858,0.032160285860300064,-0.0909401923418045,0.007579862140119076,0.043789389038085935,609,2498560,3041.523515495006,2498560,3.0482988357543945,0.16081850230693817,0.22507326304912567,1.3096727132797241,0.26850590109825134,-1.1979010105133057,0.3299533426761627
14,0,-1.1769964694976807,-0.5894173979759216,-1.156476616859436,-3.6650149822235107,0.03637899085879326,0.0,0.008649755859375,0.9347046613693237,342.92,8.26,846,0.38896307349205017,0.043670035898685455,-0.05412441864609718,0.010135703720152378,0.0057665039062500005,619,2539520,3090.8837685919134,2539520,3.9383912086486816,0.10000000149011612,0.06392370164394379,1.5932735204696655,0.07334056496620178,-1.2162671089172363,0.29514849185943604
14,0,-1.206284761428833,-0.781204104423523,-1.1796618700027466,-2.780580759048462,0.029864348471164703,0.0,0.0057665039062500005,0.788088858127594,353.63,8.31,847,0.36981886625289917,0.06078534945845604,-0.14630267024040222,0.003039862494915724,0.0038443359375000003,629,2580480,3140.0409712999826,2580480,3.1171679496765137,0.10000000149011612,0.17254853248596191,1.8378469944000244,0.04857749119400978,-1.165815830230713,0.6099940538406372
14,0,-1.1776199340820312,-0.3520684242248535,-1.1677219867706299,-3.0964062213897705,0.03223447501659393,0.0,0.0001,1.0214918851852417,399.96,10.32,842,0.45176687836647034,0.06103181093931198,-0.09886597096920013,0.0061991093680262566,0.0001,639,2621440,3189.1720458429772,2621440,2.706156015396118,0.10764780640602112,0.15441535413265228,1.8930736780166626,0.16601549088954926,-1.1747515201568604,0.417712539434433
