action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_fisher_quadratic,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_rhs_weight,joint_direction_l2,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_predicted_value_divergence,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.5730938911437988,1.0857536792755127,-0.5503508448600769,-3.6928274631500244,0.22408123314380646,0.0,1.0,1.0,512,0.00033831974229943195,1.652860403060913,111.81,4.5,201,13.072834014892578,10.45333480834961,1.2580848908797592e-11,0,0.038247250020504,0.1,318.7970275878906,40.0,126.49110640673517,13.072834968566895,1.3772066328190251,0.40928716610884125,exact_deterministic_ggn_2b,torch.float64,8.751450120136894e-10,2.668943954731162e-09,1.0588322201964274e-14,1.0298350864138857e-11,symmetrized_jacobi_fullfp64_chunked,1024,0.07245723903179169,0.008830908685922623,0.1722480207681656,0.00022554649486628797,9,40960,207.10238074790686,40960,1.0,1e-06,paper_sgd_momentum_1e-6,1.6141562461853027,0.20373545587062836,0.7299084663391113,3.176940441131592,0.3639989197254181,-0.6180902123451233,1.0237939357757568
14,0,-0.895746111869812,0.927559494972229,-0.9181822538375854,-2.71451735496521,0.10116694122552872,0.0,1.0,1.0,512,0.5,1.1686582565307617,75.27,5.2,202,36.40108108520508,105.25688171386719,1.640921761586957e-11,0,0.013735855929553509,0.1,19925.189453125,40.0,126.49110640673517,36.40108108520508,1.4027574087045542,0.1684521799031159,exact_deterministic_ggn_2b,torch.float64,0.002482401207089424,0.04699200391769409,1.0859848249466487e-14,1.5819983670205187e-11,symmetrized_jacobi_fullfp64_chunked,1024,0.01831495761871338,0.0027934350073337555,0.2832300662994385,0.5,19,81920,410.317452467978,81920,1.0,1e-06,paper_sgd_momentum_1e-6,2.431603193283081,0.2058364748954773,0.10801820456981659,1.5429389476776123,-0.03736108914017677,-1.0780861377716064,0.6569821834564209
14,0,-0.7489802837371826,1.0543060302734375,-0.764349639415741,-2.8760643005371094,0.07885321974754333,0.0,1.0,1.0,512,0.5,1.4670816659927368,115.47,5.8,203,21.481595993041992,95.42221069335938,1.4318884024344698e-11,0,0.02327573671936989,0.1,2599.805419921875,40.0,126.49110640673517,21.481597900390625,1.4134788539540397,0.158877250034755,exact_deterministic_ggn_2b,torch.float64,0.006461991462856531,0.01760588027536869,1.5819543284731025e-14,1.3495400538332623e-11,symmetrized_jacobi_fullfp64_chunked,1024,0.017425306141376495,0.0008205082267522812,0.10139739513397217,0.5,29,122880,612.3963987259194,122880,1.0,1e-06,paper_sgd_momentum_1e-6,1.5716897249221802,0.11684279143810272,-0.15288403630256653,1.6985512971878052,-0.3043244481086731,-1.5965275764465332,0.8745545744895935
14,0,-0.7743104696273804,0.7702429294586182,-0.7871951460838318,-2.859496831893921,0.05434691160917282,0.0,1.0,1.0,512,0.5,1.7565546035766602,113.27,4.4,203,17.104543685913086,27.155929565429688,1.7209095523149705e-11,0,0.029231995344161987,0.1,751.9052734375,40.0,126.49110640673517,17.10454559326172,1.410091595119137,0.15195456185691805,exact_deterministic_ggn_2b,torch.float64,0.0029006251133978367,0.008031378500163555,2.306424372843211e-14,1.6992581776344736e-11,symmetrized_jacobi_fullfp64_chunked,1024,0.015465129166841507,-0.008069094270467758,0.06875759363174438,0.5,39,163840,814.8100621639751,163840,1.0,1e-06,paper_sgd_momentum_1e-6,2.4326977729797363,0.2912862002849579,-0.4082145690917969,1.7780758142471313,-0.8848694562911987,-1.7192838191986084,0.8498368859291077
14,0,-0.7024807333946228,1.0620555877685547,-0.7008036375045776,-2.0353598594665527,0.06192798539996147,0.0,1.0,1.0,512,0.5,1.5924623012542725,89.23,5.4,203,15.135172843933105,19.669198989868164,9.842942468530546e-12,0,0.033035632222890854,0.1,645.349609375,40.0,126.49110640673517,15.135171890258789,1.4136451522517004,0.21713781033268117,exact_deterministic_ggn_2b,torch.float64,0.0026832548901438713,0.008803803473711014,1.3811836376157297e-14,9.953152359788792e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.012829858809709549,-0.04576698690652847,0.0626545399427414,0.5,49,204800,1016.3154473020695,204800,1.0,1e-06,paper_sgd_momentum_1e-6,1.8395980596542358,0.3313156068325043,0.04736337438225746,1.7856624126434326,-0.3565601110458374,-1.467181921005249,1.0642303228378296
14,0,-0.6803504228591919,0.8927351236343384,-0.6881826519966125,-2.6034321784973145,0.07700623571872711,0.0,1.0,1.0,512,0.5,1.577888011932373,85.91,5.7,203,14.120814323425293,12.617183685302734,8.341381130826441e-12,0,0.03540872037410736,0.1,412.4931640625,40.0,126.49110640673517,14.12081527709961,1.4141044782555934,0.1524502706705755,exact_deterministic_ggn_2b,torch.float64,0.001977392705157399,0.006464683450758457,1.090189499039041e-14,7.320760258233904e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.007673987653106451,-0.015952516347169876,0.07199233770370483,0.5,59,245760,1218.155685625039,245760,1.0,1e-06,paper_sgd_momentum_1e-6,1.6425073146820068,0.46868789196014404,0.14203143119812012,1.7810533046722412,-0.13834238052368164,-1.2837296724319458,1.0004665851593018
14,0,-0.7931820154190063,1.2230746746063232,-0.7945261001586914,-2.5927834510803223,0.08714934438467026,0.0,1.0,1.0,512,0.5,1.682736873626709,89.6,5.3,203,12.457015037536621,13.296967506408691,4.52422099759062e-12,0,0.04013802483677864,0.1,298.87628173828125,40.0,126.49110640673517,12.457015037536621,1.4140617570222187,0.24891268910802372,exact_deterministic_ggn_2b,torch.float64,0.002677778247743845,0.006018849089741707,6.456929598522583e-15,4.5989082710572336e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.01185220293700695,-0.026753587648272514,0.0603901706635952,0.5,69,286720,1419.819580330979,286720,1.0,1e-06,paper_sgd_momentum_1e-6,1.5591381788253784,0.22002863883972168,0.16970643401145935,1.7462761402130127,-0.06479952484369278,-1.1054058074951172,0.8676102161407471
14,0,-0.7505268454551697,1.004130244255066,-0.7599612474441528,-2.7293362617492676,0.11053365468978882,0.0,1.0,1.0,512,0.5,1.5132161378860474,84.07,6.9,203,12.941508293151855,11.305798530578613,3.4975275188595444e-12,0,0.03863537311553955,0.1,306.72198486328125,40.0,126.49110640673517,12.941508293151855,1.4132665042121022,0.1651864959536363,exact_deterministic_ggn_2b,torch.float64,0.00210950942710042,0.005723018664866686,4.907847077843716e-15,4.028448694727281e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.02383461222052574,-0.04119998589158058,0.062471114099025726,0.5,79,327680,1621.6656141649,327680,1.0,1e-06,paper_sgd_momentum_1e-6,2.125523328781128,0.21058043837547302,0.3002380132675171,1.7248282432556152,0.15745678544044495,-1.2394497394561768,0.8302911520004272
14,0,-0.854877233505249,1.2997146844863892,-0.836668848991394,-3.1946232318878174,0.06584639847278595,0.0,1.0,1.0,512,0.5,1.5062522888183594,81.71,5.4,203,12.931150436401367,12.262750625610352,6.774548778330088e-12,0,0.038666319102048874,0.1,340.92864990234375,40.0,126.49110640673517,12.931150436401367,1.4137523896065076,0.17232016021924854,exact_deterministic_ggn_2b,torch.float64,0.0022917306050658226,0.006371463183313608,1.0065497513394826e-14,7.717726534612548e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.006851121783256531,0.002158578485250473,0.05578389763832092,0.5,89,368640,1823.3587407199666,368640,1.0,1e-06,paper_sgd_momentum_1e-6,1.6335296630859375,0.45018911361694336,0.0835045874118805,1.6910815238952637,-0.21940119564533234,-1.4921627044677734,1.1955970525741577
14,0,-0.8733035326004028,0.8710805177688599,-0.8514848351478577,-3.2055656909942627,0.09884295612573624,0.0,1.0,1.0,512,0.5,1.3771530389785767,82.65,6.7,203,11.079071044921875,11.980484962463379,6.784021263596955e-12,0,0.045130133628845215,0.1,204.76905822753906,40.0,126.49110640673517,11.079071998596191,1.413981803653554,0.13913268961344333,exact_deterministic_ggn_2b,torch.float64,0.0030501249711960554,0.005213238298892975,8.814105378128931e-15,7.484896664197911e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.01221592165529728,0.0011054016649723053,0.07267896085977554,0.5,99,409600,2024.5353448600508,409600,1.0,1e-06,paper_sgd_momentum_1e-6,2.6465446949005127,0.510619044303894,0.34845858812332153,1.6543676853179932,0.6449282765388489,-1.4875657558441162,1.0067471265792847
