bigfish-easy-0-10	1074926	/nobackup/projects/bdman37/yihe/procgen_full_shared_joint2b_ppo500k_warmup_6m_s0_20260826_49/runs/FULL_SHARED_JOINT2B_PPO500K_WARMUP_V1/bigfish-easy-0-10/seed0/6m
bossfight-easy-0-10	1074927	/nobackup/projects/bdman37/yihe/procgen_full_shared_joint2b_ppo500k_warmup_6m_s0_20260826_49/runs/FULL_SHARED_JOINT2B_PPO500K_WARMUP_V1/bossfight-easy-0-10/seed0/6m
caveflyer-easy-0-10	1074928	/nobackup/projects/bdman37/yihe/procgen_full_shared_joint2b_ppo500k_warmup_6m_s0_20260826_49/runs/FULL_SHARED_JOINT2B_PPO500K_WARMUP_V1/caveflyer-easy-0-10/seed0/6m
coinrun-easy-0-10	1074929	/nobackup/projects/bdman37/yihe/procgen_full_shared_joint2b_ppo500k_warmup_6m_s0_20260826_49/runs/FULL_SHARED_JOINT2B_PPO500K_WARMUP_V1/coinrun-easy-0-10/seed0/6m
