action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_fisher_quadratic,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_rhs_weight,joint_direction_l2,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_predicted_value_divergence,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.033808622509241104,5.591615200042725,-0.02790674939751625,-5.391230583190918,0.2626805603504181,0.0,1.0,1.0,512,0.0003383197422994323,1.7348227500915527,694.9183673469388,0.20408164,204,3.7185218334198,0.4503302574157715,7.582585837532138e-13,0,0.13446202874183655,0.1,152.20127868652344,10.0,31.622776601683793,3.7185218334198,1.4082208826239633,0.36051321918086443,exact_deterministic_ggn_2b,torch.float64,4.659669872175698e-10,1.574861485664769e-08,2.27089434722276e-15,8.421528503514303e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.05649250000715256,-0.0015816688537597656,0.21257281303405762,0.0002255464948662882,9,40960,207.8236478799954,40960,1.0,1e-06,paper_sgd_momentum_1e-6,5.3605170249938965,0.5607924461364746,0.05745049566030502,7.807703018188477,-0.05330881476402283,-0.14869458973407745,0.568097710609436
14,0,-0.14628583192825317,3.115712881088257,-0.26851150393486023,-3.438082456588745,0.2535664141178131,0.0,1.0,1.0,512,0.49878850951194753,1.0355479717254639,193.34,3.1,203,10.434856414794922,4.790075302124023,1.1784966108966872e-12,0,0.04791632667183876,0.1,6583.029296875,10.0,31.622776601683793,10.434856414794922,1.4077364320996175,0.20583771928097785,exact_deterministic_ggn_2b,torch.float64,0.0013680822448804975,0.1880163699388504,1.7346504217536317e-15,1.2127003083731867e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.033193040639162064,-0.010840050876140594,0.9667243957519531,0.49878850951194753,19,81920,409.7049977630377,81920,1.0,1e-06,paper_sgd_momentum_1e-6,2.903665065765381,0.23651579022407532,0.9622364044189453,4.9234185218811035,0.10846330225467682,-0.34790584444999695,2.6940419673919678
14,0,-0.6285984516143799,0.4376092553138733,-0.6332687139511108,-3.0860447883605957,0.040172278881073,0.0,1.0,1.0,512,0.3333333333333333,0.7145839929580688,209.69,3.6,202,6.873288631439209,2.248596668243408,1.3287068028291621e-12,0,0.07274538278579712,0.1,785.7386474609375,10.0,31.622776601683793,6.873288631439209,1.4140466248016499,0.12079614787331215,exact_deterministic_ggn_2b,torch.float64,0.0006610738928429782,0.023100243881344795,4.741698593346367e-15,1.439792950968692e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.03251425176858902,0.03492071107029915,0.16790911555290222,0.3333333333333333,29,122880,612.2723746420816,122880,1.0,1e-06,paper_sgd_momentum_1e-6,7.770822048187256,0.21588349342346191,0.4095028042793274,2.4159417152404785,-0.044677671045064926,-0.6163867712020874,0.777243435382843
14,0,-0.7285486459732056,0.23407164216041565,-0.717988133430481,-1.8214565515518188,0.012565682642161846,0.0,1.0,1.0,512,0.5,1.424818515777588,372.08,2.6,203,3.849231243133545,0.2813715636730194,3.1702192956734596e-13,0,0.12989607453346252,0.1,41.81621551513672,10.0,31.622776601683793,3.849231243133545,1.411792671995069,0.3142706526760308,exact_deterministic_ggn_2b,torch.float64,0.0005934474756941199,0.00881955772638321,2.1937814530577685e-15,3.2301288776158517e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.024801481515169144,-0.021878814324736595,0.042827725410461426,0.5,39,163840,814.7201226479374,163840,1.0,1e-06,paper_sgd_momentum_1e-6,3.477935791015625,0.42472001910209656,-0.2132030427455902,1.080384373664856,-0.2691671550273895,-0.7019001841545105,0.06902632117271423
14,0,-0.9114820957183838,0.6259516477584839,-0.8958258628845215,-2.510718822479248,0.05080126225948334,0.0,1.0,1.0,512,0.5,1.6983733177185059,558.05,3.0,203,3.9416372776031494,1.1264159679412842,1.0365875250233538e-12,0,0.12685084342956543,0.1,37.52421569824219,10.0,31.622776601683793,3.9416370391845703,1.4108941321807993,0.2835561015612133,exact_deterministic_ggn_2b,torch.float64,0.0022656640503555536,0.007547590881586075,5.809562952451655e-15,1.0172104273583266e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.020573973655700684,0.009593397378921509,0.06431595981121063,0.5,49,204800,1017.2772404770367,204800,1.0,1e-06,paper_sgd_momentum_1e-6,2.8453152179718018,0.39410266280174255,0.8932421803474426,2.782578468322754,0.4840793013572693,-0.8453986644744873,0.521323025226593
14,0,-1.059124231338501,-0.3361387252807617,-1.016770362854004,-3.4167826175689697,0.061545658856630325,0.0,1.0,1.0,512,0.5,2.030493974685669,675.61,2.5,203,3.010122537612915,0.6566165089607239,2.6700178715242844e-12,0,0.1661061942577362,0.1,15.694953918457031,10.0,31.622776601683793,3.010122537612915,1.411266581924755,0.20511496020298206,exact_deterministic_ggn_2b,torch.float64,0.002264610258862376,0.0054130456410348415,1.54821261181374e-14,2.516592953577668e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0192682184278965,0.003195434808731079,0.059365853667259216,0.5,59,245760,1219.3214748329483,245760,1.0,1e-06,paper_sgd_momentum_1e-6,2.459428071975708,0.4873632788658142,1.273193120956421,2.891479730606079,0.98762446641922,-0.9636496305465698,0.5899782776832581
14,0,-1.1286720037460327,-0.38920509815216064,-1.0964512825012207,-4.8714447021484375,0.0796486884355545,0.0,1.0,1.0,512,0.3333333333333333,1.561680555343628,786.71,1.5,203,2.3994405269622803,0.373314768075943,3.0567388938852712e-12,0,0.20838190615177155,0.1,13.708112716674805,10.0,31.622776601683793,2.3994405269622803,1.4111099511794263,0.21392765846590706,exact_deterministic_ggn_2b,torch.float64,0.0009005808969959617,0.003306931583210826,2.2448881892323375e-14,3.2470148441841096e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.019493084400892258,0.03519217669963837,0.037072136998176575,0.3333333333333333,69,286720,1421.2488511940464,286720,1.0,1e-06,paper_sgd_momentum_1e-6,4.782515525817871,0.16541746258735657,1.9353675842285156,2.7369141578674316,2.1078829765319824,-1.03361177444458,0.4004668891429901
14,0,-1.1757986545562744,-0.32533711194992065,-1.1524043083190918,-3.9043519496917725,0.03542656823992729,0.0,1.0,1.0,512,0.3333333333333332,1.6249234676361084,863.28,0.6,203,1.567938208580017,0.24602557718753815,1.42448543877891e-12,0,0.31889012455940247,0.1,3.87168550491333,10.0,31.622776601683793,1.567938208580017,1.4118528628108717,0.19028235791429726,exact_deterministic_ggn_2b,torch.float64,0.0013899203622713685,0.0021873069927096367,1.4028889318767884e-14,1.337454491204093e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.03825119882822037,-0.030143197625875473,0.020145811140537262,0.3333333333333332,79,327680,1623.2654389538802,327680,1.0,1e-06,paper_sgd_momentum_1e-6,5.451595306396484,0.10000000149011612,0.8358073234558105,1.634274959564209,0.5512499809265137,-1.1211222410202026,0.2653943598270416
14,0,-1.3325426578521729,-0.7817142009735107,-1.2767330408096313,-4.06300687789917,0.08994467556476593,0.0,1.0,1.0,512,0.5,1.7747445106506348,941.43,0.2,203,2.4828531742095947,0.2677244544029236,8.187008196494958e-13,0,0.20138122141361237,0.1,7.922748565673828,10.0,31.622776601683793,2.4828531742095947,1.4137292105189114,0.3122729985558403,exact_deterministic_ggn_2b,torch.float64,0.0013571755262091756,0.004016278777271509,4.773553246691142e-15,7.72959171801806e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.030699294060468674,-0.032374024391174316,0.05797726660966873,0.5,89,368640,1825.6023668968119,368640,1.0,1e-06,paper_sgd_momentum_1e-6,2.1168124675750732,0.3388958275318146,1.0632710456848145,1.698439598083496,0.8537470698356628,-1.2264827489852905,0.15466812252998352
14,0,-1.4057979583740234,-0.07154244184494019,-1.370309829711914,-4.113524913787842,0.07244636863470078,0.0,1.0,1.0,512,0.06584362139917695,2.2402820587158203,972.78,0.1,202,0.6596817970275879,0.27835625410079956,9.490839667390059e-13,0,0.7579412460327148,0.1,0.11991669237613678,10.0,31.622776601683793,0.6596817374229431,1.4123809998331018,0.22280367302701834,exact_deterministic_ggn_2b,torch.float64,0.00034663264523260295,1.4933036254660692e-05,6.850165496473382e-15,9.158530041027049e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.04409810155630112,-0.045870590955019,0.03663372993469238,0.0438957475994513,99,409600,2028.1603974597529,409600,1.0,1e-06,paper_sgd_momentum_1e-6,2.870222330093384,0.23790951073169708,0.87099289894104,1.4107718467712402,0.9369100332260132,-1.3201707601547241,0.13288164138793945
