action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-1.0198140144348145,-0.036646682769060135,-1.00775945186615,-1.8439236879348755,0.019105728715658188,0.0,0.14778918800354002,2.1622605323791504,382.02,3.29,809,1.1867179870605469,0.03125058487057686,-0.034830521792173386,0.02146056666970253,0.14778918800354002,179,737280,923.6060998670291,737280,2.6293320655822754,0.1229783147573471,0.0475848913192749,3.5633492469787598,-0.7052358388900757,-1.001890778541565,1.9855753183364868
14,0,-0.9748739004135132,0.514045774936676,-0.9766781330108643,-2.3804378509521484,0.03779817000031471,0.0,0.00033749999999999986,2.352790355682373,401.75,4.24,805,0.49568039178848267,0.05973043292760849,-0.09414097666740417,0.014915930107235909,0.0002249999999999999,189,778240,974.9597321690526,778240,3.7707343101501465,0.21336200833320618,-0.47923487424850464,3.4999773502349854,-0.7292639017105103,-0.9740407466888428,0.6711253523826599
14,0,-0.961345374584198,1.343193531036377,-0.9732560515403748,-2.345088005065918,0.06506609916687012,0.0,0.005766503906249999,2.019754409790039,376.61,4.71,806,0.47643449902534485,0.06204741448163986,0.027545426040887833,0.022928748279809952,0.003844335937499999,199,819200,1026.0175350659993,819200,3.5274550914764404,0.2253378927707672,0.13436837494373322,3.442188024520874,-0.26879990100860596,-0.9611169695854187,1.6937412023544312
14,0,-0.9629144072532654,0.04121379554271698,-0.9499777555465698,-2.47084379196167,0.0233262088149786,0.0,0.005766503906249997,2.401400566101074,362.53,3.57,809,0.38702431321144104,0.050977595150470734,-0.02453845739364624,0.0033583994954824448,0.003844335937499998,209,860160,1077.1124047110789,860160,3.3251917362213135,0.10000000149011612,-0.3213653862476349,3.3851675987243652,-0.6979307532310486,-0.9459906816482544,0.9504423141479492
14,0,-0.9428879022598267,0.6624637246131897,-0.9367113709449768,-2.424745798110962,0.018726611509919167,0.0,0.02919292602539061,2.462331533432007,405.06,3.94,810,0.387664794921875,0.06253987550735474,-0.09455162286758423,0.002939483616501093,0.01946195068359374,219,901120,1128.2754907580093,901120,3.9911787509918213,0.11591101437807083,-0.5430933833122253,3.3437559604644775,-0.7613849639892578,-1.2533856630325317,0.2819368541240692
14,0,-0.9270907640457153,0.9660149812698364,-0.9290984869003296,-2.5667078495025635,0.039323851466178894,0.0,0.008649755859374995,2.098940372467041,307.06,4.51,806,0.5409703254699707,0.046498894691467285,-0.008831316605210304,0.009406963363289833,0.005766503906249997,229,942080,1179.291300203069,942080,3.7071127891540527,0.1830945611000061,0.2732810974121094,3.355008363723755,-0.603214681148529,-0.9531171321868896,2.3041224479675293
14,0,-0.907649040222168,-0.1381879448890686,-0.9052562713623047,-1.9203885793685913,0.012147900648415089,0.0,0.0017085937499999985,2.2384746074676514,407.19,4.57,808,0.382379949092865,0.0618099719285965,-0.01012657955288887,0.003969257697463036,0.001139062499999999,239,983040,1230.4809042590205,983040,3.2306387424468994,0.10000000149011612,-0.34766924381256104,3.3412487506866455,-0.7116333842277527,-0.9003996849060059,0.6327716112136841
14,0,-0.8815474510192871,0.3434465825557709,-0.8869121074676514,-1.8695836067199707,0.015920091420412064,0.0,0.00170859375,2.3004257678985596,374.23,4.08,808,0.4800282418727875,0.053979143500328064,-0.05890857055783272,0.007744058966636658,0.0011390625,249,1024000,1281.8944026130484,1024000,2.7289633750915527,0.1660885512828827,-0.23832657933235168,3.6379408836364746,-0.6914334297180176,-0.8854100108146667,1.1917027235031128
14,0,-0.8625510931015015,0.5217366218566895,-0.8745922446250916,-1.7029783725738525,0.0253905076533556,0.0,0.00022499999999999994,2.182255744934082,424.94,4.3,808,0.5091537237167358,0.04717092588543892,-0.05713896080851555,0.011302904225885868,0.00014999999999999996,259,1064960,1333.172952531022,1064960,3.7529258728027344,0.10000000149011612,-0.09772056341171265,3.438067674636841,-0.7140622138977051,-0.872010350227356,1.520707130432129
14,0,-0.8622943758964539,1.0839202404022217,-0.8594452738761902,-2.865337371826172,0.03243360295891762,0.0,0.09852612533569334,2.203143358230591,332.27,4.95,807,0.5927888751029968,0.041947804391384125,-0.06123854219913483,0.02494967356324196,0.06568408355712889,269,1105920,1384.4819034429966,1105920,3.1120119094848633,0.10000000149011612,-0.1732446253299713,3.2706520557403564,-0.6956120133399963,-0.8590432405471802,1.4036024808883667
14,0,-0.8747389316558838,-0.08494129031896591,-0.8560699820518494,-2.8433432579040527,0.020440993830561638,0.0,0.0656840835571289,2.2964367866516113,308.92,4.87,808,0.39358586072921753,0.044981807470321655,-0.06649234890937805,0.0045400625094771385,0.043789389038085935,279,1146880,1435.733027896029,1146880,2.3564584255218506,0.1410529762506485,-0.23376359045505524,3.5702226161956787,-0.6687463521957397,-0.8732061386108398,1.2335007190704346
14,0,-0.8583409786224365,0.9949784278869629,-0.8414195775985718,-2.552999973297119,0.03814847022294998,0.0,0.003844335937499999,2.16715931892395,386.99,3.62,805,0.48895299434661865,0.05653950199484825,-0.08874073624610901,0.017533719539642334,0.002562890624999999,289,1187840,1486.9985399430152,1187840,10.0,0.10209117829799652,0.07800481468439102,3.4578990936279297,-0.6256632208824158,-0.8359583616256714,1.816009759902954
14,0,-0.8430719375610352,0.009792011231184006,-0.8328640460968018,-1.7294923067092896,0.011153840459883213,0.0,0.0001,2.1629509925842285,371.88,4.05,815,0.4346200227737427,0.06403257697820663,-0.15246912837028503,0.00325504457578063,0.0001,299,1228800,1538.0394458570518,1228800,4.868300914764404,0.10000000149011612,-0.28954410552978516,3.263406753540039,-0.6742267608642578,-0.9100716710090637,1.2184110879898071
14,0,-0.7939341068267822,0.3997863531112671,-0.8129419088363647,-1.3391573429107666,0.017934804782271385,0.0,0.0001,2.1340079307556152,351.91,4.64,814,0.5008078813552856,0.08428091555833817,-0.0059371814131736755,0.009633740410208702,0.0001,309,1269760,1589.0514689550037,1269760,10.0,0.15784242749214172,-0.12975375354290009,3.243785858154297,-0.7015472054481506,-0.9176362156867981,1.3922573328018188
14,0,-0.8256125450134277,-0.1172180250287056,-0.806600034236908,-1.8868708610534668,0.016353175044059753,0.0,0.00022499999999999994,2.1117899417877197,347.2,4.9,810,0.45378759503364563,0.06050378084182739,-0.14088314771652222,0.005941103212535381,0.00014999999999999996,319,1310720,1640.2596713979729,1310720,4.940334320068359,0.10000000149011612,0.08099071681499481,3.5000662803649902,-0.5866514444351196,-0.8036027550697327,1.932114839553833
14,0,-0.771888792514801,2.1011857986450195,-0.7919183373451233,-2.840106964111328,0.0923914983868599,0.0,0.008649755859374999,2.0752458572387695,358.94,4.19,809,0.44805169105529785,0.05673685297369957,-0.05295737832784653,0.017420127987861633,0.005766503906249999,329,1351680,1691.342325475067,1351680,6.304378986358643,0.10000000149011612,0.030310042202472687,3.414161205291748,-0.6073458194732666,-0.7966916561126709,1.4089012145996094
14,0,-0.8206587433815002,-0.24235227704048157,-0.8028592467308044,-1.4770629405975342,0.013096479699015617,0.0,0.06568408355712889,2.110142946243286,273.14,5.22,804,0.5940787196159363,0.03780566155910492,-0.07790064811706543,0.006955170072615147,0.06568408355712889,339,1392640,1742.7181461260188,1392640,2.6330764293670654,0.10000000149011612,0.1562265157699585,3.2463226318359375,-0.6038931608200073,-0.793923556804657,2.013864517211914
14,0,-0.7818177938461304,1.0520669221878052,-0.7923388481140137,-2.0001070499420166,0.03313625976443291,0.0,0.003844335937499999,2.0872812271118164,305.27,4.85,808,0.3935893774032593,0.05992191657423973,0.03528566658496857,0.005453064572066069,0.002562890624999999,349,1433600,1793.9016096330015,1433600,4.266156196594238,0.10000000149011612,-0.03900836408138275,3.3302910327911377,-0.633931577205658,-0.8008219003677368,1.5240050554275513
14,0,-0.7855476140975952,0.39157941937446594,-0.7803676128387451,-1.5407934188842773,0.012928668409585953,0.0,0.043789389038085935,2.142061710357666,300.17,4.68,790,0.49943023920059204,0.055334724485874176,-0.11446428298950195,0.0049436348490417,0.029192926025390625,359,1474560,1845.1632964829914,1474560,5.455472946166992,0.18071548640727997,-0.13983511924743652,3.1948599815368652,-0.4147205650806427,-0.8154004216194153,1.1544972658157349
14,0,-0.7648539543151855,1.5095843076705933,-0.7736900448799133,-2.917588949203491,0.04666157066822052,0.0,0.00022500000000000005,2.0650634765625,356.44,4.46,813,0.4616782069206238,0.06460490822792053,-0.03933921083807945,0.012145763263106346,0.00015000000000000004,369,1515520,1896.307624445064,1515520,3.8294692039489746,0.23824802041053772,-0.15084482729434967,3.259239435195923,-0.38784274458885193,-0.7735853791236877,1.0107172727584839
14,0,-0.7735559344291687,-0.2320765107870102,-0.7625694870948792,-1.7315915822982788,0.011251675896346569,0.0,0.00170859375,2.326052665710449,379.72,4.28,802,0.5293031930923462,0.04943664371967316,-0.08983330428600311,0.005124909803271294,0.0011390625,379,1556480,1947.578218520037,1556480,3.759922504425049,0.19957107305526733,-0.257258802652359,3.3119399547576904,-0.6599772572517395,-0.7947037816047668,1.0177303552627563
14,0,-0.769834578037262,-0.16593819856643677,-0.7581386566162109,-1.8013743162155151,0.011231117881834507,0.0,0.0007593750000000001,2.1606991291046143,370.21,4.15,807,0.4823227524757385,0.05724143981933594,-0.07659969478845596,0.00247050728648901,0.0005062500000000001,389,1597440,1998.95194957708,1597440,2.703900098800659,0.10000000149011612,-0.368461936712265,3.2963199615478516,-0.6518517136573792,-0.7744818329811096,0.7789986729621887
14,0,-0.7568908929824829,1.4731338024139404,-0.7542304396629333,-2.5649006366729736,0.06518444418907166,0.0,0.0001,2.0076050758361816,225.03,4.99,802,0.4699476659297943,0.05711109936237335,-0.058451488614082336,0.010269369930028915,0.0001,399,1638400,2050.3486103350297,1638400,3.7346549034118652,0.10000000149011612,-0.011614475399255753,3.4084718227386475,-0.5864072442054749,-0.751689076423645,1.331255316734314
14,0,-0.7342381477355957,1.2713062763214111,-0.7452043294906616,-2.4906463623046875,0.03098486363887787,0.0,0.002562890625,2.111530303955078,263.64,5.42,808,0.4352571368217468,0.04595901072025299,0.00016300473362207413,0.009008651599287987,0.00170859375,409,1679360,2101.7353473620024,1679360,4.295345306396484,0.12884825468063354,-0.06371916830539703,3.146820306777954,-0.5676506161689758,-0.7708940505981445,1.2202049493789673
14,0,-0.7386946678161621,0.4078776240348816,-0.742683470249176,-1.6150875091552734,0.01279529370367527,0.0,0.002562890625,2.1875319480895996,331.8,3.81,812,0.40186607837677,0.06680197268724442,-0.08746263384819031,0.00710636842995882,0.00170859375,419,1720320,2152.7783214290394,1720320,2.972139835357666,0.17639626562595367,-0.4599941670894623,3.143311023712158,-0.595698893070221,-0.7700560688972473,0.2519128620624542
14,0,-0.7229876518249512,1.0556838512420654,-0.7423305511474609,-2.9178884029388428,0.05270257219672203,0.0,0.0001,1.9090120792388916,290.8,4.72,807,0.4605958163738251,0.04452313482761383,0.010027308017015457,0.01543729193508625,0.0001,429,1761280,2203.859275293071,1761280,3.010282278060913,0.10000000149011612,0.24015820026397705,3.2544150352478027,-0.5101532936096191,-0.7869277596473694,2.047534942626953
14,0,-0.7480300664901733,1.630176067352295,-0.7430612444877625,-2.63008975982666,0.06459956616163254,0.0,0.14778918800354002,2.091876983642578,270.37,5.09,807,0.696781575679779,0.04162624478340149,-0.007445150054991245,0.03719601780176163,0.09852612533569334,439,1802240,2255.061593902996,1802240,3.372521162033081,0.10000000149011612,-0.0010777506977319717,3.6535592079162598,-0.3941724896430969,-0.7913196086883545,1.0226483345031738
14,0,-0.7722647190093994,0.2542596459388733,-0.7441840767860413,-2.77095627784729,0.04427174851298332,0.0,0.043789389038085935,2.1572153568267822,284.72,5.04,810,0.4638842046260834,0.040002599358558655,-0.08678559958934784,0.010679586790502071,0.029192926025390625,449,1843200,2306.4342053750297,1843200,4.944667816162109,0.14019964635372162,0.21827134490013123,3.3864400386810303,-0.24097687005996704,-0.7398180961608887,1.4239875078201294
14,0,-0.7477124929428101,0.3401748239994049,-0.7391840815544128,-2.6556434631347656,0.031075820326805115,0.0,0.0001,2.053974151611328,352.58,4.69,805,0.4150705337524414,0.05560528486967087,-0.0676070973277092,0.00690416106954217,0.0001,459,1884160,2357.6642540110042,1884160,3.674626111984253,0.10000000149011612,-0.20954367518424988,3.1423349380493164,-0.4614545702934265,-0.7573588490486145,0.5102711319923401
14,0,-0.7475792169570923,0.4488829970359802,-0.7414666414260864,-1.4573931694030762,0.01175528671592474,0.0,0.0005062500000000001,2.2214889526367188,358.66,5.07,809,0.4572923183441162,0.0800916850566864,-0.17546787858009338,0.008452311158180237,0.00033750000000000007,469,1925120,2409.024011383066,1925120,2.8095784187316895,0.10000000149011612,-0.4224087595939636,3.1326422691345215,-0.6227407455444336,-0.7857851982116699,0.4195924699306488
14,0,-0.7506526708602905,1.6929899454116821,-0.7440432906150818,-3.2012648582458496,0.042832788079977036,0.0,0.005766503906249999,2.2753968238830566,411.44,4.15,803,0.39947769045829773,0.0503515750169754,-0.06038342043757439,0.01515390444546938,0.003844335937499999,479,1966080,2460.1689976410707,1966080,4.261336326599121,0.1868213415145874,-0.25764989852905273,3.1942508220672607,-0.38010531663894653,-0.741065263748169,0.3534097969532013
14,0,-0.7167273759841919,0.8454000353813171,-0.735541820526123,-1.3223071098327637,0.03003004379570484,0.0,0.00170859375,1.9671918153762817,309.06,4.45,812,0.38968491554260254,0.05943739414215088,0.004427165724337101,0.005397463217377663,0.0011390625,489,2007040,2511.407807223033,2007040,3.04056715965271,0.10000000149011612,-0.06218608096241951,3.1609673500061035,-0.4035467803478241,-0.7335106134414673,1.0386580228805542
14,0,-0.726735532283783,1.3557344675064087,-0.7426267862319946,-2.0022733211517334,0.038527294993400574,0.0,0.0001,2.074540615081787,333.14,4.87,806,0.5086700320243835,0.045519910752773285,0.01474812626838684,0.007069394923746586,0.0001,499,2048000,2562.683908469975,2048000,4.447700023651123,0.29071173071861267,0.00039016827940940857,3.188685894012451,-0.3530118763446808,-0.7321590185165405,1.1308289766311646
14,0,-0.7327056527137756,0.0540718249976635,-0.7287145853042603,-2.423326253890991,0.014175314456224442,0.0,0.00033750000000000007,2.2248997688293457,344.58,3.99,804,0.4179397523403168,0.07968556880950928,-0.136223703622818,0.003537113545462489,0.00022500000000000005,509,2088960,2613.73227024707,2088960,10.0,0.10000000149011612,-0.29804855585098267,3.382916212081909,-0.6139194965362549,-0.807310938835144,0.9061279892921448
14,0,-0.7394953966140747,0.21153119206428528,-0.7262503504753113,-3.652585506439209,0.049634821712970734,0.0,0.0011390625,2.109313488006592,290.59,4.32,796,0.4333086907863617,0.03946570307016373,-0.04872237890958786,0.007930555380880833,0.0011390625,519,2129920,2665.126989216078,2129920,4.388655662536621,0.10000000149011612,0.056163981556892395,3.4166274070739746,-0.5741603374481201,-0.7597649097442627,1.6283166408538818
14,0,-0.7401318550109863,1.078352451324463,-0.7315671443939209,-2.6198325157165527,0.032505493611097336,0.0,0.043789389038085935,1.9531923532485962,295.08,3.76,795,0.47603848576545715,0.045510802417993546,-0.07137957960367203,0.009425455704331398,0.029192926025390625,529,2170880,2716.8168699460803,2170880,10.0,0.11721544712781906,0.20183345675468445,3.1507256031036377,-0.409111887216568,-0.8459629416465759,1.7336103916168213
14,0,-0.7320271730422974,1.548844337463379,-0.7268256545066833,-1.9102319478988647,0.021819153800606728,0.0,0.00014999999999999996,2.0583748817443848,309.06,5.19,804,0.5269546508789062,0.05280386283993721,-0.08942119777202606,0.009398693218827248,0.0001,539,2211840,2768.3712784469826,2211840,8.093993186950684,0.10000000149011612,0.07848162949085236,3.1543829441070557,-0.5636099576950073,-0.7259613871574402,1.649166464805603
14,0,-0.7207362651824951,0.7983527779579163,-0.7307900786399841,-1.294845461845398,0.01673281565308571,0.0,0.06568408355712888,1.812678337097168,373.96,4.64,800,1.3929555416107178,0.02390749379992485,0.015230478718876839,0.015911590307950974,0.06568408355712888,549,2252800,2819.734520156984,2252800,3.6671767234802246,0.20327001810073853,0.4550068974494934,3.318784475326538,-0.18977054953575134,-0.7185719609260559,1.2918835878372192
14,0,-0.715569257736206,2.007840394973755,-0.7192590236663818,-2.1803035736083984,0.0536048524081707,0.0,0.0011390625,2.106126308441162,292.17,5.03,807,0.4718388020992279,0.06241974979639053,-0.03915014863014221,0.008326426148414612,0.0007593750000000001,559,2293760,2870.9428639240796,2293760,4.589373588562012,0.1342587172985077,0.07477252185344696,3.2316536903381348,-0.5186504125595093,-0.7168998718261719,1.3859283924102783
14,0,-0.721356987953186,1.6112301349639893,-0.7188867330551147,-2.0281760692596436,0.04599617049098015,0.0,0.01946195068359375,1.8028464317321777,344.93,4.93,807,0.45923110842704773,0.04285694658756256,-0.0704716145992279,0.009156185202300549,0.0129746337890625,569,2334720,2922.0038308540825,2334720,3.0572025775909424,0.2035488486289978,0.3344195485115051,3.2525954246520996,-0.35563021898269653,-0.7147980332374573,1.9186615943908691
14,0,-0.7178975939750671,0.6265720129013062,-0.7199609875679016,-1.9022018909454346,0.03161695972084999,0.0,0.0011390625,2.0323309898376465,272.08,4.52,807,0.4684291183948517,0.06122972071170807,-0.0275881327688694,0.00772522110491991,0.0007593750000000001,579,2375680,2973.1890886659967,2375680,3.7031943798065186,0.1911071538925171,0.17720718681812286,3.1609039306640625,-0.3448859453201294,-0.7159154415130615,1.6071218252182007
14,0,-0.6685247421264648,0.6442292332649231,-0.7098676562309265,-2.2923779487609863,0.0650361180305481,0.0,0.002562890625,1.9879374504089355,331.44,4.28,807,0.5189254879951477,0.056107260286808014,-0.02274518460035324,0.013204431161284447,0.00170859375,589,2416640,3024.081871748087,2416640,2.365420341491699,0.10000000149011612,0.24748925864696503,3.2451114654541016,-0.3854391872882843,-0.73450767993927,1.6941391229629517
14,0,-0.710446834564209,0.5134523510932922,-0.7135244011878967,-2.0408174991607666,0.025066787376999855,0.0,0.002562890625,2.0653066635131836,342.99,4.35,801,0.46894344687461853,0.05800213664770126,0.0232243575155735,0.007840058766305447,0.00170859375,599,2457600,3075.247727939044,2457600,2.4224164485931396,0.10000000149011612,0.06333097815513611,3.184929609298706,-0.4748419225215912,-0.7084759473800659,1.3392395973205566
14,0,-0.7309777736663818,-0.12157875299453735,-0.7091668844223022,-2.576869487762451,0.026327058672904968,0.0,0.008649755859375,2.1991589069366455,257.6,4.93,811,0.4273782968521118,0.04373857378959656,-0.10940059274435043,0.0031366152688860893,0.0057665039062500005,609,2498560,3126.2439194669714,2498560,3.303527593612671,0.10000000149011612,-0.32770368456840515,3.495195150375366,-0.6305493712425232,-0.7672560214996338,0.7485237717628479
14,0,-0.7001726627349854,2.0024640560150146,-0.7052316665649414,-1.594743251800537,0.027441073209047318,0.0,0.019461950683593736,2.0507068634033203,253.3,4.99,812,0.3696093261241913,0.033135510981082916,0.07101724296808243,0.00484980084002018,0.019461950683593736,619,2539520,3177.512249735999,2539520,3.952923059463501,0.1495838463306427,-0.21124380826950073,3.1586313247680664,-0.6081947088241577,-0.7112164497375488,1.0287208557128906
14,0,-0.6901423931121826,0.4850115180015564,-0.7026379108428955,-1.4999109506607056,0.01769602857530117,0.0,0.0038443359375000003,1.9008228778839111,295.03,5.2,807,0.45822957158088684,0.05150735378265381,-0.055079132318496704,0.01123134046792984,0.002562890625,629,2580480,3228.562462004018,2580480,3.1501097679138184,0.20032963156700134,-0.06668469309806824,3.0992040634155273,-0.4978359639644623,-0.7855191826820374,1.0791139602661133
14,0,-0.717453122138977,0.3856163024902344,-0.7054244875907898,-1.5736628770828247,0.015048439614474773,0.0,0.002562890625,2.1183910369873047,363.91,4.68,806,0.5024243593215942,0.08188173174858093,-0.1535497009754181,0.00401891628280282,0.00170859375,639,2621440,3279.5374203979736,2621440,10.0,0.10000000149011612,0.006249479949474335,3.333702564239502,-0.5434668660163879,-0.7141465544700623,1.3878095149993896
14,0,-0.7035245895385742,1.4359318017959595,-0.7028166055679321,-2.13102126121521,0.02507166750729084,0.0,0.00170859375,2.142669677734375,304.12,5.01,812,0.4079466462135315,0.06462082266807556,-0.03314311057329178,0.007276836782693863,0.0011390625,649,2662400,3330.606213162071,2662400,7.262786388397217,0.10000000149011612,-0.1507660448551178,3.094928026199341,-0.5727933645248413,-0.7625281810760498,0.9630558490753174
