action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_fisher_quadratic,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_rhs_weight,joint_direction_l2,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_predicted_value_divergence,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.07999751716852188,-0.013779323548078537,-0.07492019981145859,-0.2827761769294739,0.0006366129382513463,0.0,1.0,1.0,512,0.00385367331462947,0.6780338287353516,31.99,0.0,200,0.3144012689590454,0.09490197896957397,2.878234725969771e-13,0,1.0,0.1,0.9321213960647583,40.0,126.49110640673517,0.3144012689590454,1.4035763138992714,0.5235996097998605,exact_deterministic_ggn_2b,torch.float64,7.046850782899128e-07,6.921373483237403e-07,5.670753808336483e-15,1.8181662762361202e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.14131231606006622,-0.005701590329408646,0.0003270917513873428,0.0025691155430863136,9,40960,206.56550298817456,40960,1.0,1e-06,paper_sgd_momentum_1e-6,1.4600023031234741,0.23639628291130066,-0.0421278215944767,0.07774242758750916,-0.05335252359509468,-0.07683797180652618,0.000893302436452359
14,0,0.029139548540115356,0.18564093112945557,0.02628091536462307,-0.10507108271121979,0.002524377778172493,0.0,1.0,1.0,512,0.5,2.3871145248413086,39.39,0.0,200,12.346744537353516,0.6365150213241577,4.259335812756909e-13,0,0.04049650952219963,0.1,161.50198364257812,40.0,126.49110640673517,12.3467435836792,1.41393244123056,0.9701460615689144,exact_deterministic_ggn_2b,torch.float64,0.00013048297842033207,0.0033107248600572348,7.89670119329272e-16,4.42795689650374e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0017770647536963224,-0.005993155762553215,0.03592052310705185,0.5,19,81920,411.90646681189537,81920,1.0,1e-06,paper_sgd_momentum_1e-6,1.1719708442687988,0.8005062937736511,-0.14731314778327942,-0.03273884579539299,-0.14862512052059174,-0.2712135910987854,0.0039947740733623505
14,0,0.16772183775901794,0.5430533289909363,0.16946420073509216,-0.20746438205242157,0.005972725339233875,0.0,1.0,1.0,512,0.5,2.2540175914764404,35.11,0.0,200,8.882189750671387,1.8728039264678955,4.014071073217302e-13,0,0.056292418390512466,0.1,91.89717102050781,40.0,126.49110640673517,8.882190704345703,1.4139374296860217,0.8518945365473889,exact_deterministic_ggn_2b,torch.float64,0.0007418261957354844,0.0036400887183845043,9.619448180259021e-16,4.183970273945669e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0034499422181397676,-0.00025307806208729744,0.021548785269260406,0.5,29,122880,617.0024018939584,122880,1.0,1e-06,paper_sgd_momentum_1e-6,1.462309718132019,0.69733065366745,-0.16808873414993286,0.03284723684191704,-0.1333344578742981,-0.5489494204521179,0.02040654607117176
14,0,-0.10929606854915619,0.06558403372764587,-0.11001608520746231,-0.47345006465911865,0.003891198430210352,0.0,1.0,1.0,512,0.5,2.489717483520508,32.48,0.0,200,9.790186882019043,0.03001735731959343,3.2400705298509946e-13,0,0.05107155442237854,0.1,99.41763305664062,40.0,126.49110640673517,9.790185928344727,1.413936068410979,1.16041839980317,exact_deterministic_ggn_2b,torch.float64,9.786797818378545e-06,0.003241392085328698,7.261759881003008e-16,3.2730154349814533e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00024972346727736294,-0.00205167755484581,0.024609491229057312,0.5,39,163840,821.4435477349907,163840,1.0,1e-06,paper_sgd_momentum_1e-6,1.114164113998413,0.8807079792022705,0.134715273976326,0.32933974266052246,0.1360071450471878,-0.0006579997716471553,0.005734154488891363
14,0,-0.141916885972023,0.056528765708208084,-0.146747887134552,-0.4582773447036743,0.0049700746312737465,0.0,1.0,1.0,512,0.5,2.4634461402893066,37.01,0.0,200,9.991155624389648,0.009678911417722702,3.5251949894728434e-13,0,0.050044260919094086,0.1,105.15093231201172,40.0,126.49110640673517,9.991155624389648,1.4139356148003626,1.3462448741255728,exact_deterministic_ggn_2b,torch.float64,3.030017296623555e-06,0.00329178711399436,7.605572969376193e-16,3.583344235364455e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0001011147687677294,-0.0014813337475061417,0.0265400018543005,0.5,49,204800,1027.1140323639847,204800,1.0,1e-06,paper_sgd_momentum_1e-6,1.0359529256820679,0.9628303647041321,0.1403277963399887,0.397673100233078,0.12647590041160583,-0.031737521290779114,0.012254172936081886
14,0,-0.1855241358280182,0.37644273042678833,-0.1911482810974121,-1.1079399585723877,0.009079533629119396,0.0,1.0,1.0,512,0.5,2.566260814666748,33.07,0.0,201,8.398881912231445,0.2359130084514618,3.0788191979413084e-13,0,0.05953173339366913,0.1,76.46441650390625,40.0,126.49110640673517,8.398881912231445,1.4139374296860217,1.2777346614016487,exact_deterministic_ggn_2b,torch.float64,0.00010451026901137084,0.0033873997163027525,7.375101374775155e-16,3.083299980111309e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00031720526749268174,-0.0033021531999111176,0.02153084985911846,0.5,59,245760,1231.7316494579427,245760,1.0,1e-06,paper_sgd_momentum_1e-6,1.0687192678451538,0.8753028512001038,0.12155158817768097,0.835257351398468,0.09849949926137924,-0.06327071785926819,0.018630854785442352
14,0,-0.22767965495586395,0.21827612817287445,-0.222539484500885,-0.8735070824623108,0.010930316522717476,0.0,1.0,1.0,512,0.5,2.5919790267944336,33.03,0.0,200,7.965129375457764,1.026227593421936,3.0626541024636393e-13,0,0.06277361512184143,0.1,70.27259826660156,40.0,126.49110640673517,7.965129852294922,1.4139374296860217,0.9345710651392767,exact_deterministic_ggn_2b,torch.float64,0.000505484698805958,0.003461388172581792,7.313835530137056e-16,3.301668568420396e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.001705722650513053,-0.0022426974028348923,0.02165273204445839,0.5,69,286720,1436.6200570259243,286720,1.0,1e-06,paper_sgd_momentum_1e-6,1.6073135137557983,0.586259663105011,0.10128124058246613,0.6709682941436768,0.08636534214019775,-0.0822925940155983,0.016949564218521118
14,0,-0.2280103862285614,0.10485054552555084,-0.22092090547084808,-1.363870620727539,0.01787913218140602,0.0,1.0,1.0,512,0.5,2.6205430030822754,44.47,0.0,200,8.933280944824219,0.4926004111766815,3.2764696117289805e-13,0,0.05597047880291939,0.1,97.70684814453125,40.0,126.49110640673517,8.933280944824219,1.4138809837771764,1.3265339487904377,exact_deterministic_ggn_2b,torch.float64,0.00019289582269266248,0.003826071275398135,6.866215843151826e-16,3.475446625622813e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0006960402242839336,-0.003920704126358032,0.028081873431801796,0.5,79,327680,1641.4969424381852,327680,1.0,1e-06,paper_sgd_momentum_1e-6,1.2323983907699585,0.7472937703132629,0.20928312838077545,0.7568419575691223,0.15913540124893188,-0.10418178886175156,0.046937841922044754
14,0,-0.2067374289035797,0.05160326510667801,-0.1928294152021408,-0.7304204106330872,0.0081960279494524,0.0,1.0,1.0,512,0.5,2.2296969890594482,46.51,0.0,198,12.342738151550293,2.491048574447632,5.857513759208063e-13,0,0.040509652346372604,0.1,245.96771240234375,40.0,126.49110640673517,12.342737197875977,1.4139374296860217,0.39835744766290343,exact_deterministic_ggn_2b,torch.float64,0.0005109863122925162,0.005045511294156313,1.1465851081993176e-15,6.056397549781895e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.010501114651560783,-0.022449955344200134,0.03231179714202881,0.5,89,368640,1846.947982985992,368640,1.0,1e-06,paper_sgd_momentum_1e-6,1.5950595140457153,0.668258547782898,0.06752922385931015,0.4108050763607025,0.05801098793745041,-0.12186534702777863,0.016774257645010948
14,0,-0.2664813995361328,0.14460600912570953,-0.2707613408565521,-0.746180534362793,0.012805472128093243,0.0,1.0,1.0,512,0.5,1.965760350227356,48.72,0.0,200,8.909623146057129,3.90090274810791,3.1071033119420316e-13,0,0.05611909553408623,0.1,118.35858154296875,40.0,126.49110640673517,8.909623146057129,1.4139374296860217,0.5681862423555546,exact_deterministic_ggn_2b,torch.float64,0.0015356650110334158,0.004659411963075399,7.271434872586326e-16,3.283700415078615e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.013410104438662529,-0.010455447249114513,0.02260548807680607,0.5,99,409600,2052.313415395096,409600,1.0,1e-06,paper_sgd_momentum_1e-6,1.5952924489974976,0.5270063281059265,0.2013445496559143,1.0229896306991577,0.15499567985534668,-0.14331850409507751,0.07343916594982147
14,0,-0.2714489698410034,0.2549823820590973,-0.27072760462760925,-1.533372163772583,0.033862531185150146,0.0,1.0,1.0,512,0.5,1.1491423845291138,46.28,0.0,202,12.963020324707031,13.491850852966309,5.447786111907669e-13,0,0.03857126459479332,0.1,334.3476867675781,40.0,126.49110640673517,12.963018417358398,1.4130993251380848,0.42827087251825563,exact_deterministic_ggn_2b,torch.float64,0.0025090498384088278,0.006217790301889181,8.831373744126113e-16,5.446142158656113e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.021497871726751328,0.023350823670625687,0.046999819576740265,0.5,109,450560,2256.865014774259,450560,1.0,1e-06,paper_sgd_momentum_1e-6,3.0563876628875732,0.5176182389259338,0.47689738869667053,1.2369340658187866,0.44400376081466675,-0.1702638417482376,0.18739479780197144
14,0,-0.41041094064712524,-0.04424692690372467,-0.4003606140613556,-0.8263670802116394,0.0077148075215518475,0.0,1.0,1.0,512,0.5,0.9415122270584106,44.66,0.0,202,10.306424140930176,3.544055223464966,3.5396257183711197e-13,0,0.04851343110203743,0.1,188.86170959472656,40.0,126.49110640673517,10.306424140930176,1.413353744740206,0.8214873731614551,exact_deterministic_ggn_2b,torch.float64,0.0010426401859149337,0.005556200630962849,8.40467286114275e-16,3.654243113985653e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0032484973780810833,0.0019300058484077454,0.022038111463189125,0.5,119,491520,2459.0509990681894,491520,1.0,1e-06,paper_sgd_momentum_1e-6,1.6183087825775146,0.8127558827400208,0.4744008183479309,2.2792325019836426,0.22067728638648987,-0.21357686817646027,0.4017352759838104
14,0,-0.4198453426361084,-0.07547134906053543,-0.409980446100235,-0.7412092685699463,0.004365802276879549,0.0,1.0,1.0,512,0.5,1.2245984077453613,43.8,0.0,202,8.62517261505127,1.6911354064941406,2.737922430955904e-13,0,0.05796986073255539,0.1,102.0958251953125,40.0,126.49110640673517,8.625171661376953,1.4137025025543906,0.8729267368847553,exact_deterministic_ggn_2b,torch.float64,0.0007103835814632475,0.0042886692099273205,7.211509977579833e-16,2.8101224364255256e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0012045397888869047,-0.007131905294954777,0.017887666821479797,0.5,129,532480,2661.344337176066,532480,1.0,1e-06,paper_sgd_momentum_1e-6,1.541508674621582,0.7553321719169617,0.3135295510292053,1.6619817018508911,0.11281304806470871,-0.2472984343767166,0.27112334966659546
