action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,critic_trust_reason,critic_trust_update_count_this_rollout,critic_trust_update_count_total,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_critic_cross_frobenius,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_actor_rhs_norm,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_actor_cross_frobenius,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_critic_rhs_norm,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_normalized_value_prediction_change_rms,joint_optimizer_state_entries,joint_parameter_columns,joint_policy_delta_l2,joint_popart_std,joint_predicted_critic_divergence,joint_predicted_step_kl,joint_raw_value_prediction_change_rms,joint_relative_solve_residual,joint_shared_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_delta_l2,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,0,-0.6537711024284363,1.7905594110488892,-0.6760128736495972,-1.8295683860778809,0.042556196451187134,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,120,0.004,2.387834072113037,160.87,0.16,632,1.3175777196884155,146.6140987656984,37.472206115722656,3229.416259765625,22.62741470336914,1.724474807453371e-13,0,0.3789578676223755,146.6140987656984,1.196115493774414,1.0,2061.785888671875,5.032391548156738,146.6140987656984,1.3194079399108887,1.0,1.3805129439243147,1.0670874515681827,exact_deterministic_ggn_2b,torch.float64,0.0014984582085162401,26,938976,0.0005012509063817561,0.4047233760356903,1.3741844213654986e-06,4.305079346522689e-05,0.0006064610788598657,1.1257958242203996e-15,0.0019345480250194669,1.711814458645162e-13,symmetrized_jacobi_fullfp64_chunked,1024,7.916959293652326e-05,0.020980138331651688,-0.008082453161478043,0.04946281760931015,0.004,119,491520,784.7797665842809,491520,1.0,1e-06,paper_sgd_momentum_1e-6,1.7479373216629028,0.6907464861869812,0.2526991367340088,3.104693651199341,0.32564929127693176,-0.6554496884346008,0.0967460423707962
14,0,-0.7020156979560852,1.8327594995498657,-0.7071228623390198,-1.6264324188232422,0.026276247575879097,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,130,0.004,2.3743581771850586,427.84,0.16,635,1.527850866317749,142.7555604532891,50.75050354003906,3531.20947265625,22.627416610717773,1.6525841260049102e-13,0,0.32903406023979187,142.7555604532891,0.9616670608520508,1.0,2230.016357421875,4.711258411407471,142.7555604532891,1.5195995569229126,1.0,1.3786736094758274,1.089918379705046,exact_deterministic_ggn_2b,torch.float64,0.0013540866784751415,26,938976,0.0006188842817209661,0.3930780589580536,8.329070055879129e-07,4.3955387809546664e-05,0.0005322617362253368,1.0727079836780462e-15,0.0018924657488241792,1.7316372153725959e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00018855820235330611,0.01154312863945961,-0.017990456894040108,0.04335147514939308,0.004,129,532480,849.3975026379339,532480,1.0,1e-06,paper_sgd_momentum_1e-6,1.4756479263305664,0.7827911972999573,0.033828284591436386,2.138530731201172,0.1679254025220871,-0.6958679556846619,0.09693694859743118
14,0,-0.7365978360176086,1.865828275680542,-0.720071017742157,-1.496764063835144,0.043832048773765564,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,140,0.004,2.386382579803467,185.98,0.11,621,1.189295768737793,146.42759891473167,91.69792175292969,3827.246337890625,22.62741470336914,2.3619228621655606e-13,0,0.4136638939380646,146.42759891473167,1.297206163406372,1.0,2490.66650390625,5.292544841766357,146.42759891473167,1.208710789680481,1.0,1.3733399463225682,1.1936276148153684,exact_deterministic_ggn_2b,torch.float64,0.002005952876061201,26,938976,0.0006081907195039093,0.3827926218509674,1.7758009107637918e-06,0.0001255292008863762,0.0007678639376536012,1.27153132258374e-15,0.001897701877169311,2.3910816056834104e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00016978179337456822,0.024374959990382195,-0.01093277521431446,0.054709043353796005,0.004,139,573440,914.4503254061565,573440,1.0,1e-06,paper_sgd_momentum_1e-6,1.5100938081741333,0.5292466282844543,-0.16362209618091583,2.8381478786468506,-0.07919415086507797,-0.7285893559455872,0.09965972602367401
14,0,-0.7108293771743774,1.9890178442001343,-0.7217357754707336,-1.5320816040039062,0.07206357270479202,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,150,0.004,2.366912603378296,172.99,0.08,629,1.1892896890640259,144.8665249179378,25.045982360839844,3866.78564453125,22.627416610717773,2.0047742994062222e-13,0,0.4217832684516907,144.8665249179378,0.761673092842102,1.0,2639.17041015625,5.9115376472473145,144.8665249179378,1.1854429244995117,1.0,1.3657107750083963,1.0631349567177626,exact_deterministic_ggn_2b,torch.float64,0.001439302577637136,26,938976,0.0006381304701790214,0.37404078245162964,1.0840200275197276e-06,3.564566941349767e-05,0.0005383578827604651,1.2910299742033008e-15,0.0018909655045717955,2.0480059782556713e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00013051230052951723,0.013127192854881287,-0.0160964448004961,0.06825444847345352,0.004,149,614400,980.5906505458988,614400,1.0,1e-06,paper_sgd_momentum_1e-6,1.409611463546753,0.6712216734886169,-0.17698600888252258,2.597700834274292,-0.16715849936008453,-0.8017272353172302,0.12373535335063934
14,0,-0.6147648096084595,26.620704650878906,-0.7492949962615967,-2.403165578842163,1.9438260793685913,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,160,0.004,2.297606945037842,165.13,0.45,630,1.9502928256988525,242.58766589332006,48.868865966796875,6243.34765625,22.627416610717773,1.12612564616592e-12,0,0.25550729036331177,242.58766589332006,84.45161437988281,1.0,4800.06787109375,34.363365173339844,242.58766589332006,1.9568912982940674,1.0,1.3232340470230473,1.0770429503387473,exact_deterministic_ggn_2b,torch.float64,0.009350309148430824,26,938976,0.0004378005978651345,0.3837953805923462,4.410669862409122e-05,2.5522831492708065e-05,0.0035886054392904043,3.893228981934931e-15,0.0018652982544153929,1.1198473164399879e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.000573578872717917,0.006565500050783157,0.002548827789723873,2.3063297271728516,0.004,159,655360,1045.494969541207,655360,1.0,1e-06,paper_sgd_momentum_1e-6,1.5536291599273682,0.6368525624275208,0.32861509919166565,27.965394973754883,0.2541564702987671,-0.6957119703292847,2.2870402336120605
14,0,-0.8077521324157715,1.921221375465393,-0.7699159979820251,-3.8708982467651367,0.2940158247947693,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,170,0.004,2.334439516067505,99.18,0.25,627,1.6719549894332886,396.9320915511524,122.30048370361328,7618.36328125,22.627416610717773,5.90918790945713e-13,0,0.2984200417995453,396.9320915511524,7.151637077331543,1.0,6465.71875,10.81767749786377,396.9320915511524,1.6754907369613647,1.0,1.31506918832438,0.9728957634616248,exact_deterministic_ggn_2b,torch.float64,0.003194450866430998,26,938976,0.0006833078805357218,0.40196236968040466,5.095085271022981e-06,8.713129500392824e-05,0.0012840490089729428,3.0417381615164576e-15,0.0018740551313385367,5.963098811311056e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00014493589696940035,0.011412732303142548,-0.011061116121709347,0.22855888307094574,0.004,169,696320,1110.5089566209354,696320,1.0,1e-06,paper_sgd_momentum_1e-6,1.5216920375823975,0.7538024187088013,0.5353637933731079,4.838738918304443,0.5580949187278748,-0.8828446865081787,0.8067715764045715
14,0,-0.7084634900093079,23.422306060791016,-0.7645816802978516,-3.0779945850372314,1.127967357635498,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,180,0.004,2.3357529640197754,107.07,0.56,628,1.3816550970077515,441.64946540605683,63.04833984375,9899.75,22.627416610717773,2.537609816304188e-12,0,0.36296725273132324,441.64946540605683,16.19943618774414,1.0,9146.9345703125,24.58942413330078,441.64946540605683,1.3775347471237183,1.0,1.2701853900900266,0.8858528124902451,exact_deterministic_ggn_2b,torch.float64,0.005478076171129942,26,938976,0.0005627898499369621,0.41550588607788086,1.7073587514460087e-05,6.645054236287251e-05,0.002276172861456871,1.0467399401332294e-14,0.0018532053800299764,2.5394022374768058e-12,symmetrized_jacobi_fullfp64_chunked,1024,0.0004988946602679789,0.015374669805169106,0.0031831469386816025,1.1809370517730713,0.004,179,737280,1176.882434076164,737280,1.0,1e-06,paper_sgd_momentum_1e-6,1.9685136079788208,0.6559545397758484,0.46094444394111633,25.775888442993164,0.19042432308197021,-0.9125815033912659,1.8330326080322266
14,0,-0.740509033203125,1.6131256818771362,-0.738430917263031,-3.4486725330352783,0.1414537876844406,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,190,0.004,2.322688579559326,130.32,0.25,633,1.4215120077133179,649.9571588627941,116.36904907226562,12844.4765625,22.627416610717773,7.446129682617836e-13,0,0.3510875403881073,649.9571588627941,2.158301830291748,1.0,11260.5263671875,7.345681667327881,649.9571588627941,1.424146294593811,1.0,1.244297602840915,0.8053297877934454,exact_deterministic_ggn_2b,torch.float64,0.0020806556567549706,26,938976,0.000600994098931551,0.4339616894721985,2.1283010482875397e-06,0.00011475149949546903,0.0009029248612932861,3.922601927985628e-15,0.001895127585157752,7.354486490112103e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00021746306447312236,0.016288865357637405,-0.01858373172581196,0.10538875311613083,0.004,189,778240,1241.8810348869301,778240,1.0,1e-06,paper_sgd_momentum_1e-6,1.6136150360107422,0.5892878174781799,0.6815986633300781,2.4040186405181885,0.4218844473361969,-0.7761987447738647,0.9792551398277283
14,0,-0.8581411242485046,0.12683990597724915,-0.8164536952972412,-3.1333773136138916,0.10096507519483566,0.0,1.0,1.0,512,IN_BAND_UNCHANGED,1,200,0.004,2.3188047409057617,322.18,0.53,634,1.28985595703125,784.0639580657507,86.87470245361328,16251.431640625,22.62741470336914,8.570256609695795e-13,0,0.38513919711112976,784.0639580657507,2.144721508026123,1.0,12774.5234375,6.932744979858398,784.0639580657507,1.2982319593429565,1.0,1.2831246202258397,0.7464072689438822,exact_deterministic_ggn_2b,torch.float64,0.0023064622655510902,26,938976,0.0005898320814594626,0.4474404752254486,2.5450503926549572e-06,0.00010309054050594568,0.0010320045985281467,4.5338910654024246e-15,0.0019029931863769889,8.695682704717977e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00017523248970974237,0.023130051791667938,-0.024048153311014175,0.09387295693159103,0.004,199,819200,1306.5198032930493,819200,1.0,1e-06,paper_sgd_momentum_1e-6,1.692828893661499,0.41201546788215637,0.8994129300117493,2.0182740688323975,1.3418365716934204,-0.9125581383705139,0.7186132669448853
14,0,-0.8085674047470093,1.4795681238174438,-0.8125001192092896,-2.7948689460754395,0.06253495812416077,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,210,0.004,2.3251988887786865,147.24,0.1,635,1.3478996753692627,1044.117653100503,141.8472137451172,19803.951171875,22.62741470336914,9.059090817479789e-13,0,0.3698000907897949,1044.117653100503,0.992810845375061,1.0,15876.701171875,5.924233913421631,1044.117653100503,1.3520818948745728,1.0,1.2542182221543345,0.7953064320426837,exact_deterministic_ggn_2b,torch.float64,0.0015272386372089386,26,938976,0.0006376819219440222,0.45385539531707764,1.0861518831006833e-06,0.00015518325380980968,0.000693145499099046,4.835165186101603e-15,0.0018925139447674155,9.371195216643482e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.00010836838191607967,0.015021001920104027,-0.014753400348126888,0.06854794919490814,0.004,209,860160,1371.4673573132604,860160,1.0,1e-06,paper_sgd_momentum_1e-6,1.802838921546936,0.7205420136451721,0.7854166030883789,2.4222419261932373,1.0495063066482544,-0.9044302105903625,0.3093675374984741
14,0,-0.8172866702079773,1.5378289222717285,-0.8302576541900635,-2.3917524814605713,0.10428597033023834,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,220,0.004,2.322774887084961,340.58,0.17,635,1.6955703496932983,939.222954987786,253.97743225097656,17978.34765625,22.627416610717773,9.218408182223837e-13,0,0.29423055052757263,939.222954987786,4.966039657592773,1.0,13652.1875,7.292348861694336,939.222954987786,1.699347734451294,1.0,1.2595918354782862,0.6923297163180254,exact_deterministic_ggn_2b,torch.float64,0.0026485470589250326,26,938976,0.0006953786360099912,0.45237308740615845,3.43934493685083e-06,0.0001758979051373899,0.0011981313582509756,4.805860274615368e-15,0.0018535436829552054,9.579556067156413e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0002842898538801819,0.02932605892419815,-0.029342826455831528,0.10386396944522858,0.004,219,901120,1436.9502722881734,901120,1.0,1e-06,paper_sgd_momentum_1e-6,2.3358120918273926,0.5255763530731201,0.4542866349220276,2.453244209289551,0.6863131523132324,-0.9290304780006409,0.259976863861084
14,0,-0.8906378746032715,-0.4593370854854584,-0.8565365672111511,-2.0909740924835205,0.037029657512903214,0.0,1.0,1.0,512,BELOW_0P005_DIVIDE_1P5,1,230,0.004,2.3697712421417236,256.11,0.29,629,1.427976369857788,842.5947576545453,87.85675048828125,18004.240234375,22.62741470336914,7.416947244418994e-13,0,0.34888023138046265,842.5947576545453,1.1830494403839111,1.0,13212.2060546875,3.7971653938293457,842.5947576545453,1.4331566095352173,1.0,1.2325370593959226,0.8002706473759488,exact_deterministic_ggn_2b,torch.float64,0.001387591939419508,26,938976,0.0005721686175093055,0.4463547468185425,1.1519817917360342e-06,8.554957457818091e-05,0.0006193582667037845,4.0181359459333425e-15,0.0019122340017929673,8.109053985024385e-13,symmetrized_jacobi_fullfp64_chunked,1024,0.0001264121092390269,0.025462180376052856,-0.010354812256991863,0.02816106379032135,0.004,229,942080,1501.860138261225,942080,1.0,1e-06,paper_sgd_momentum_1e-6,2.279085874557495,0.607132613658905,0.12709715962409973,0.523139476776123,0.3137296736240387,-0.9945817589759827,0.1412508487701416
