action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_optimizer_state_entries,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,critic_ratio_max,critic_ratio_min,critic_rows,joint_actor_fisher_quadratic,joint_actor_raw_scale,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_curvature_coef,joint_critic_ggn_quadratic,joint_critic_objective_coef,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_jacobi_scale_max,joint_jacobi_scale_min,joint_kernel_mode,joint_linear_solve_dtype,joint_predicted_step_kl,joint_relative_solve_residual,joint_solve_residual,joint_solver_mode,joint_system_rows,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics
14,0,0.019727645441889763,0.1457696408033371,0.020835978910326958,-0.1542363315820694,0.0007616594666615129,0.173828125,0.001,2.5355372428894043,22.19,0.0,1700,0.25206390023231506,0,0.011919485405087471,-0.04632720351219177,0.0008422232931479812,0.001,9,40960,27.11588691594079,40960,1.642712950706482,0.6144648790359497,0.016141392290592194,0.06496309489011765,0.01768491230905056,-0.07720164209604263,0.00011469698802102357,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0.009653056040406227,0.228365957736969,0.010000424459576607,-0.25440382957458496,0.0011798364575952291,0.28515625,0.001,2.4778945446014404,24.02,0.0,1712,0.2688823640346527,0,0.015973538160324097,-0.07783233374357224,0.0009740071836858988,0.001,19,81920,51.407315756659955,81920,2.9963886737823486,0.4038287103176117,0.011759921908378601,0.08011969923973083,0.011067933402955532,-0.095057912170887,0.00011012623872375116,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0.006877393927425146,0.022741977125406265,0.006701943464577198,-0.010498922318220139,1.5292496755137108e-05,0.361328125,0.001,2.275576114654541,23.9,0.0,1712,0.3471916913986206,0,0.026937589049339294,-0.06976869702339172,6.740387107129209e-06,0.001,29,122880,75.46001633396372,122880,2.286724328994751,0.11750096082687378,0.006993028335273266,0.011837325990200043,0.007056157570332289,0.0017894338816404343,1.3002305649933987e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.0311809740960598,0.08411293476819992,-0.028359251096844673,-0.33380648493766785,0.0006006687763147056,0.275390625,0.001,1.5643959045410156,25.21,0.0,1682,0.609511137008667,0,0.04374602437019348,-0.046321358531713486,0.0001929086574818939,0.001,39,163840,99.33767961384729,163840,2.1745259761810303,0.08221332728862762,-0.01940562203526497,0.03413543105125427,-0.021904047578573227,-0.09270142018795013,0.00010428588575450704,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.025445155799388885,0.06337279081344604,-0.02359340712428093,-0.9928866028785706,0.000852252240292728,0.28515625,0.001,1.7972816228866577,22.05,0.0,1760,0.2746717035770416,0,0.02938068099319935,-0.04062330722808838,0.00018897801055572927,0.001,49,204800,123.52655779384077,204800,2.3287622928619385,0.11317387223243713,-0.020527001470327377,0.059935908764600754,-0.023428741842508316,-0.03164887800812721,7.773654215270653e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.02183026634156704,0.03139960393309593,-0.022443490102887154,-0.2174627035856247,4.672097566071898e-05,0.35546875,0.001,1.7047882080078125,25.15,0.0,1702,0.37767133116722107,0,0.03534945845603943,-0.04979462921619415,0.00012805602455046028,0.001,59,245760,147.80122553370893,245760,2.626560688018799,0.2018725723028183,-0.023432642221450806,-0.012202966958284378,-0.023111611604690552,-0.03427700698375702,2.96585767500801e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.020860332995653152,-0.007774495054036379,-0.020968547090888023,-0.08682128041982651,2.8937847673660144e-06,0.408203125,0.001,1.7388877868652344,28.12,0.0,1677,0.5489903092384338,0,0.0453488826751709,-0.047844480723142624,1.2554354498206521e-06,0.001,69,286720,172.06650723470375,286720,5.003880023956299,0.24264679849147797,-0.021004600450396538,-0.017702829092741013,-0.021034112200140953,-0.022026507183909416,1.3175066726489604e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.019430579617619514,-0.012889573350548744,-0.019575830549001694,-0.02729157544672489,5.035594199398474e-07,0.40625,0.001,1.7384448051452637,30.2,0.0,1681,0.40110161900520325,0,0.040445562452077866,-0.06821440905332565,1.0078476719854734e-07,0.001,79,327680,196.50661200797185,327680,10.800033569335938,0.20307791233062744,-0.019815783947706223,-0.019116777926683426,-0.019738655537366867,-0.02174760028719902,1.0143943285356727e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.018099378794431686,-0.015872647985816002,-0.018181543797254562,-0.019093064591288567,1.4216307420156227e-07,0.4296875,0.001,1.4696052074432373,25.09,0.0,1696,0.6704832911491394,0,0.05004161223769188,-0.05203260853886604,2.0518967858151882e-07,0.001,89,368640,220.60145120462403,368640,2.566042184829712,0.20575256645679474,-0.018659133464097977,-0.018344556912779808,-0.018625568598508835,-0.019220689311623573,3.6094519373364164e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-0.016759196296334267,0.1489546298980713,-0.016089849174022675,-1.444694995880127,0.0008162515005096793,0.32421875,0.001,1.5325392484664917,25.61,0.0,1697,0.2373122125864029,0,0.04304949566721916,-0.02877487987279892,0.00023653589596506208,0.001,99,409600,244.81157089490443,409600,7.641641616821289,0.1257878839969635,-0.016220273450016975,0.16441048681735992,-0.01736936904489994,-0.023124689236283302,0.00011286371591268107,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,0.034172914922237396,18.62895965576172,-0.06149578467011452,-2.111008882522583,1.7127009630203247,0.4140625,0.001,1.6086769104003906,32.94,0.02,1671,2.4184272289276123,0,0.06930919736623764,-0.008777182549238205,0.8343348503112793,0.001,109,450560,269.44333020364866,450560,3.674215316772461,0.08958623558282852,0.5625892877578735,19.380691528320312,0.02445230260491371,-0.12179475277662277,2.240394115447998,,,,,,,,,,,,,,,,,,,,,,,,,,,
