action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_effective_critic_scale_ratio,joint_actor_effective_scale,joint_actor_fisher_quadratic,joint_actor_normalized_mean_gram_diag,joint_actor_normalized_rhs_l2,joint_actor_normalized_rows_l2,joint_actor_raw_critic_scale_ratio,joint_actor_raw_rows_l2,joint_actor_raw_scale,joint_actor_scale_floor,joint_actor_scale_floor_active,joint_actor_scale_floor_ratio,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_ggn_quadratic,joint_critic_normalized_mean_gram_diag,joint_critic_normalized_rhs_l2,joint_critic_normalized_rows_l2,joint_critic_raw_rows_l2,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_kernel_mode,joint_linear_solve_dtype,joint_policy_direction_l2,joint_policy_post_lr_delta_l2,joint_post_lr_delta_l2,joint_predicted_step_kl,joint_relative_damping,joint_relative_solve_residual,joint_shared_direction_l2,joint_shared_post_lr_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_direction_l2,joint_value_post_lr_delta_l2,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
13,13,-0.6958396434783936,-0.5212283134460449,-0.692595362663269,-1.2452914714813232,0.0008662504842504859,0.0,1.0,1.0,512,0.5,1.8462089660815376e-21,1000.0,0.0,932,0.0001886778190964833,0.01,475.752306965451,0.0,6.221765181602188e-42,1.0373954772949219,5.64395542455617e-20,6.515575718579934e-44,1.2597514051651833e-18,3.09980017932248e-39,475.752306965451,1.0,0.01,1.3680182561229213e-16,0,1.0,4.3313011510726085e-10,0.9999999403953552,0.0019165012054145336,22.627416610717773,4935.43505859375,47575.2306965451,8.09196381254675e-21,0.0001886778190964833,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,3.369574832079884e-20,1.684787416039942e-20,9.433890954824165e-05,0.0,0.5,1.3680182561229213e-16,0.000160122275701724,8.0061137850862e-05,1.3680182561229213e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,9.980066533898935e-05,4.9900332669494674e-05,-4.0296326519944213e-25,-1.5962868928909302e-06,0.0003412944497540593,0.5,109,450560,484.9347979100421,450560,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.5833779573440552,-0.14048153162002563,-0.7093219757080078,-0.8588519096374512,0.05846244841814041
13,13,-0.6503292322158813,-0.5221824645996094,-0.6503058671951294,-0.6639358401298523,5.431450699688867e-05,0.0,1.0,1.0,512,0.5,2.2518769177295822e-20,1000.0,0.0,935,3.8798934838268906e-05,0.01,426.4830533158668,0.0,9.357310625375398e-41,1.0956789255142212,2.1888173530312276e-19,9.700984022787075e-43,4.602357241218997e-18,4.1373052862066717e-38,426.4830533158668,1.0,0.01,1.6303951540900108e-16,0,1.0,8.062606832170971e-11,0.9999999403953552,0.0005338264163583517,22.627416610717773,4672.8935546875,42648.30533158668,5.334658053238388e-20,3.8798934838268906e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.1114435565023484e-19,5.557217782511742e-20,1.9399467419134453e-05,0.0,0.5,1.6303951540900108e-16,2.9595623345812783e-05,1.4797811672906391e-05,1.6303951540900108e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,2.5088971597142518e-05,1.2544485798571259e-05,-1.1040749318053552e-24,-3.012828528881073e-06,2.3737335141049698e-05,0.5,119,491520,528.8309427131899,491520,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.6402108073234558,-0.3353210985660553,-0.6891792416572571,-0.7791749238967896,0.022918876260519028
13,13,-0.6168973445892334,-0.5893197655677795,-0.6156643629074097,-0.8054792881011963,0.00010260390990879387,0.0,1.0,1.0,512,0.5,5.7235375293396284e-12,1000.0,0.0,935,7.244828884722665e-05,0.01,467.1385860804454,3.0353604508453865e-36,6.565122123163627e-24,1.0469146966934204,5.7977088407934474e-11,6.565123183739647e-26,1.2530814164080084e-09,3.0668223614960908e-21,467.1385860804454,1.0,0.01,1.7930479104464888e-16,0,1.0,3.368539475134824e-11,0.9999998211860657,0.0005243177292868495,22.62741470336914,4890.55126953125,46713.85860804454,2.4696486175534993e-11,7.244828884722665e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.0740992513816328e-12,5.370496256908164e-13,3.6224144423613325e-05,3.794200563556733e-37,0.5,1.7930479104464888e-16,6.016141560394317e-05,3.0080707801971585e-05,1.7930479104464888e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,4.0365313907386735e-05,2.0182656953693368e-05,-5.536034958814451e-17,-3.762543201446533e-07,2.508215584384743e-05,0.5,129,532480,572.7942823478952,532480,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.6211584806442261,-0.4301682412624359,-0.6309220790863037,-0.7114949226379395,0.00228910893201828
13,13,-0.5850955247879028,-0.5146695971488953,-0.5848017930984497,-0.7241344451904297,7.186115544755012e-05,0.0,1.0,1.0,512,0.5,1.187312748118785e-11,1000.0,0.0,933,0.00027381748077459633,0.01,421.84141382412287,1.7244878078125355e-35,1.5407747210850923e-23,1.1016916036605835,8.881873014843222e-11,1.5407747187155957e-25,1.8242282129321552e-09,6.4996258572745216e-21,421.84141382412287,1.0,0.01,1.7296164554882981e-16,0,1.0,5.158481419798022e-10,0.9999999403953552,0.0012673399178311229,22.627416610717773,4647.39501953125,42184.14138241229,3.943700574438047e-11,0.00027381748077459633,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.2812291375410845e-12,6.406145687705422e-13,0.00013690874038729817,2.1556097597656693e-36,0.5,1.7296164554882981e-16,0.0002157513372367248,0.0001078756686183624,1.7296164554882981e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,0.0001686041650827974,8.43020825413987e-05,-2.3110542224092897e-16,2.041459083557129e-06,0.00013233217759989202,0.5,139,573440,616.7598731941544,573440,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.6015525460243225,-0.44624796509742737,-0.6011046767234802,-0.6555033326148987,0.001838314812630415
13,13,-0.5590088367462158,-0.5181450843811035,-0.5591731667518616,-0.6418750882148743,3.593845394789241e-05,0.0,1.0,1.0,512,0.5,7.602994622768477e-12,1000.0,0.0,932,7.800047023920342e-05,0.01,472.6810213095334,3.997993753404911e-36,9.788503234066213e-24,1.0407588481903076,7.079345443194995e-11,9.788501687993848e-26,1.5391365959516179e-09,4.6268389749710234e-21,472.6810213095334,1.0,0.01,1.5410405035409867e-16,0,1.0,1.0538235561963205e-10,0.9999998807907104,0.0005087090539745986,22.62741470336914,4919.478515625,47268.10213095334,3.4566717543871306e-11,7.800047023920342e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,5.737964899228676e-13,2.868982449614338e-13,3.900023511960171e-05,4.997492191756139e-37,0.5,1.5410405035409867e-16,5.8318706578575075e-05,2.9159353289287537e-05,1.5410405035409867e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,5.179770596441813e-05,2.5898852982209064e-05,2.9449528186393594e-18,6.144866347312927e-06,2.3891154341981746e-05,0.5,149,614400,660.6975849028677,614400,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.5589611530303955,-0.47663387656211853,-0.5612326264381409,-0.6095969080924988,0.0010229825275018811
13,13,-0.5361827611923218,-0.5221307277679443,-0.5362375378608704,-0.5614750981330872,4.695719781011576e-06,0.0,1.0,1.0,512,0.5,1.0449865799067037e-11,1000.0,0.0,934,3.0295323085738346e-05,0.01,457.03588313859683,8.432667084703105e-37,1.325854142850878e-23,1.0584197044372559,8.239158660883206e-11,1.325854125987354e-25,1.7614000258348028e-09,6.0596291138358284e-21,457.03588313859683,1.0,0.01,1.9695208835495845e-16,0,1.0,1.3241629147342504e-11,0.9999998807907104,0.0002521767164580524,22.62741470336914,4837.37890625,45703.588313859684,4.245651052947608e-11,3.0295321266748942e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,4.465086720500944e-12,2.232543360250472e-12,1.5147660633374471e-05,1.0540833855878881e-37,0.5,1.9695208835495845e-16,2.6447361960890703e-05,1.3223680980445351e-05,1.9695208835495845e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.4776456737308763e-05,7.3882283686543815e-06,6.117925219231127e-16,-5.8710575103759766e-06,5.676626642525662e-06,0.5,159,655360,704.6307677510194,655360,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.5403138399124146,-0.485190212726593,-0.5358514189720154,-0.5751680731773376,0.0004521057999227196
13,13,-0.5162307024002075,-0.5014329552650452,-0.5161193609237671,-0.5415177941322327,7.76714296080172e-06,0.0,1.0,1.0,512,0.5,2.6958659263276452e-11,1000.0,0.0,935,2.1393876522779465e-05,0.01,407.4904019529547,2.3994444815021557e-36,3.942069840932749e-23,1.1209203004837036,1.4206828768958957e-10,3.9420701906517225e-25,2.867845960707882e-09,1.606355766515431e-20,407.4904019529547,1.0,0.01,1.7440109296974114e-16,0,1.0,3.6268338592798655e-12,0.9999998807907104,0.0003113547863904387,22.62741470336914,4567.65869140625,40749.04019529547,7.919018218949248e-11,2.1393876522779465e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,7.198669611796493e-12,3.5993348058982466e-12,1.0696938261389732e-05,2.9993056018776947e-37,0.5,1.7440109296974114e-16,1.786721077223774e-05,8.93360538611887e-06,1.7440109296974114e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.1766936040658038e-05,5.883468020329019e-06,-4.508213416880561e-17,9.583309292793274e-06,7.715401807217859e-06,0.5,169,696320,748.5448876861483,696320,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.510059118270874,-0.4792282283306122,-0.5093415975570679,-0.5247020125389099,0.00017111797933466733
13,13,-0.4982193112373352,-0.4744563698768616,-0.49809953570365906,-0.5277090668678284,8.39879794511944e-06,0.0,1.0,1.0,512,0.5,1.785869371570062e-20,1000.0,0.0,934,4.137431096751243e-05,0.01,491.85302674644305,0.0,7.215566052501348e-41,1.0202714204788208,1.9220819785209934e-19,7.462849744701101e-43,4.3350538262724865e-18,3.670625235085157e-38,491.85302674644305,1.0,0.01,1.9897607165552588e-16,0,1.0,5.931248114182663e-12,0.9999998807907104,0.00026539844111539423,22.62741470336914,5018.25390625,49185.30267464431,4.5081756974446285e-20,4.1374314605491236e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.6485576812692088e-20,1.3242788406346044e-20,2.0687157302745618e-05,0.0,0.5,1.9897607165552588e-16,3.872165325446986e-05,1.936082662723493e-05,1.9897607165552588e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.4576262401533313e-05,7.2881312007666565e-06,1.5026031223880317e-24,-3.874767571687698e-06,6.766470050934004e-06,0.5,179,737280,792.4875850379467,737280,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.49681276082992554,-0.4683312773704529,-0.49349886178970337,-0.5151812434196472,0.00013983051758259535
13,13,-0.4818519353866577,-0.4688248336315155,-0.48194369673728943,-0.4935108721256256,1.0637428431437002e-06,0.0,1.0,1.0,512,0.5,6.575629363930746e-12,1000.0,0.0,935,1.2245499419805128e-05,0.01,430.98365203102185,9.542745011678887e-38,8.78601564026773e-24,1.0899313688278198,6.707041172449024e-11,8.78601457998711e-26,1.3923914243818558e-09,3.786628650480649e-21,430.98365203102185,1.0,0.01,1.849094373926333e-16,0,1.0,1.9893045544172594e-12,0.9999999403953552,8.819899812806398e-05,22.627416610717773,4697.484375,43098.365203102185,3.243168580913114e-11,1.2245499419805128e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.2314923386602672e-11,6.157461693301336e-12,6.122749709902564e-06,1.192843126459861e-38,0.5,1.849094373926333e-16,9.878782293526456e-06,4.939391146763228e-06,1.849094373926333e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.236152669065632e-06,3.618076334532816e-06,-1.117950612082076e-16,-2.6528723537921906e-05,6.548141868734092e-07,0.5,189,778240,836.4199280128814,778240,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.47846007347106934,-0.4626339375972748,-0.475519597530365,-0.49335166811943054,8.835319749778137e-05
13,13,-0.4675307869911194,-0.4604146182537079,-0.4672803282737732,-0.48316657543182373,2.34352614825184e-06,0.0,1.0,1.0,512,0.5,6.2897295878550086e-12,1000.0,0.0,935,1.4897262190061156e-05,0.01,520.7527163878312,9.105301670070609e-38,6.644738698883963e-24,0.9915540814399719,5.832757887791473e-11,6.644738886799596e-26,1.3310357260820638e-09,3.4602658249887435e-21,520.7527163878312,1.0,0.01,1.806015642968098e-16,0,1.0,4.590152043182361e-13,0.9999998807907104,0.00012006548058707267,22.62741470336914,5163.578125,52075.271638783124,3.455115360484484e-11,1.4897261280566454e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.331024609447674e-11,1.165512304723837e-11,7.448630640283227e-06,1.1381626386939029e-38,0.5,1.806015642968098e-16,1.2660557331400923e-05,6.330278665700462e-06,1.806015642968098e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.85103202360915e-06,3.925516011804575e-06,2.279436600070655e-16,-3.3918768167495728e-06,1.4662159628642257e-06,0.5,199,819200,880.3333131568506,819200,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.4644426107406616,-0.44984132051467896,-0.4643327593803406,-0.4732677936553955,1.2160983715148177e-05
13,13,-0.4539581835269928,-0.44026434421539307,-0.45388302206993103,-0.4806063771247864,3.699931539813406e-06,0.0,1.0,1.0,512,0.5,8.419752742239162e-12,1000.0,0.0,935,3.479961378616281e-05,0.01,478.62597202872115,4.5378329333437605e-36,1.0211553560318138e-23,1.0342727899551392,7.230709087036047e-11,1.0211553331055304e-25,1.5818999443695247e-09,4.88751463899947e-21,478.62597202872115,1.0,0.01,1.7995576361135564e-16,0,1.0,1.9743217477552477e-11,0.9999999403953552,0.0002393385220784694,22.627416610717773,4950.31787109375,47862.597202872115,3.735442857810689e-11,3.479961378616281e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.387537216541613e-11,1.1937686082708066e-11,1.7399806893081404e-05,5.672291166679701e-37,0.5,1.7995576361135564e-16,2.9699798687943257e-05,1.4849899343971629e-05,1.7995576361135564e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.8136568542104214e-05,9.068284271052107e-06,1.557267161851275e-16,-1.0136514902114868e-05,5.354901986720506e-06,0.5,209,860160,924.2926784260198,860160,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.44958722591400146,-0.435987263917923,-0.44859540462493896,-0.4656409025192261,1.5669702406739816e-05
13,13,-0.44165170192718506,-0.4116630256175995,-0.44168180227279663,-0.4699191153049469,9.902043530019e-06,0.0,1.0,1.0,512,0.5,1.680745495037661e-12,1000.0,0.0,936,4.343608088674955e-05,0.01,541.041919621649,8.238134571938203e-37,1.9485775493304522e-24,0.9727880358695984,3.158594219510036e-11,1.9485775333936226e-26,7.346986907741382e-10,1.0542621291989033e-21,541.041919621649,1.0,0.01,1.614383171306149e-16,0,1.0,3.6400913533407575e-11,0.9999999403953552,0.00031002602190710604,22.627416610717773,5263.20703125,54104.19196216489,1.7056436124596175e-11,4.343608088674955e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.6500521652154654e-12,8.250260826077327e-13,2.1718040443374775e-05,1.0297668214922753e-37,0.5,1.614383171306149e-16,3.694666156661697e-05,1.8473330783308484e-05,1.614383171306149e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,2.2839381927042268e-05,1.1419690963521134e-05,7.243494892673755e-17,-6.659887731075287e-06,1.0156807547900826e-05,0.5,219,901120,968.2803695942275,901120,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.4381580948829651,-0.4177967607975006,-0.43752560019493103,-0.4548409581184387,1.4304087017080747e-05
13,13,-0.43045851588249207,-0.4246560037136078,-0.4303407073020935,-0.4553954303264618,9.786017471924424e-07,0.0,1.0,1.0,512,0.5,1.8496258669641052e-13,1000.0,0.0,934,8.746586900088005e-06,0.01,530.358722973366,1.6914863568095218e-39,1.632889072215425e-25,0.9825262427330017,9.143517540333157e-12,1.6328890683905258e-27,2.1057081078801332e-10,8.660169610687685e-23,530.358722973366,1.0,0.01,1.4695776712894686e-16,0,1.0,5.864053166659833e-12,1.0,7.703227311139926e-05,22.627416610717773,5210.98486328125,53035.872297336595,5.326506163222389e-12,8.746586900088005e-06,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.5720246245308775e-12,1.2860123122654388e-12,4.373293450044002e-06,2.1143632008811435e-40,0.5,1.4695776712894686e-16,7.144109986256808e-06,3.572054993128404e-06,1.4695776712894686e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,5.0462344916013535e-06,2.5231172458006768e-06,-1.0877933771149034e-17,2.2069551050662994e-05,6.146744908619439e-07,0.5,229,942080,1012.2429340779781,942080,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.4274340271949768,-0.4215923547744751,-0.4269503951072693,-0.43400493264198303,9.870652320387308e-06
13,13,-0.42001059651374817,-0.3996029496192932,-0.4198363721370697,-0.4439988434314728,1.112079553422518e-05,0.0,1.0,1.0,512,0.5,1.8456889662454845e-12,1000.0,0.0,933,3.9071732317097485e-05,0.01,496.763224697586,5.766971410824148e-37,1.9342626821290854e-24,1.0152170658111572,3.146970878331601e-11,1.934262721710417e-26,7.014026581764199e-10,9.608705870491961e-22,496.763224697586,1.0,0.01,1.6934420504527166e-16,0,1.0,7.388206713088152e-11,1.0,0.0003513317496981472,22.627416610717773,5043.24072265625,49676.3224697586,1.567897894849679e-11,3.9071732317097485e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,5.911296192123716e-12,2.955648096061858e-12,1.9535866158548743e-05,7.208714263530185e-38,0.5,1.6934420504527166e-16,3.498489240882918e-05,1.749244620441459e-05,1.6934420504527166e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.7397056581103243e-05,8.698528290551621e-06,4.428518535328017e-17,3.67872416973114e-06,1.197606798086781e-05,0.5,239,983040,1056.3505454189144,983040,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.41526275873184204,-0.4018668830394745,-0.41578635573387146,-0.4301875829696655,2.588070674391929e-05
