19314824	19319678	bigfish-easy-0-10	0	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/bigfish-easy-0-10/seed0/6m
19314825	19319679	bigfish-easy-0-10	1	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/bigfish-easy-0-10/seed1/6m
19314826	19319680	bossfight-easy-0-10	0	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/bossfight-easy-0-10/seed0/6m
19314827	19319681	bossfight-easy-0-10	1	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/bossfight-easy-0-10/seed1/6m
19314828	19319682	caveflyer-easy-0-10	0	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/caveflyer-easy-0-10/seed0/6m
19314829	19319683	caveflyer-easy-0-10	1	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/caveflyer-easy-0-10/seed1/6m
19314830	19319684	coinrun-easy-0-10	0	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/coinrun-easy-0-10/seed0/6m
19314831	19319685	coinrun-easy-0-10	1	/scratch/h99859yz/procgen_gae_ggn_head_widentity_6m_s0_20260825_33/runs/DET_GAE_GGN_HEAD_WIDENTITY_V1/coinrun-easy-0-10/seed1/6m
