action_max,action_min,actor_direction_l2,actor_history_projection_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,combined_clip_scale,critic_cholesky_info_max,critic_cross_blocks,critic_curvature_coef,critic_direction_l2,critic_ggn_quadratic,critic_history_projection_l2,critic_jacobi_scale_max,critic_jacobi_scale_min,critic_kernel_mode,critic_linear_solve_dtype,critic_objective_coef,critic_relative_solve_residual,critic_solve_residual,critic_solver_mode,critic_system_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
13,1,0.6585172414779663,330.1755676269531,paper_sampled_score_separate_b,0.00014309401740320027,512,-1.2206261157989502,-0.7651141285896301,-1.2081564664840698,-1.702318787574768,0.00684178015217185,0.0,0.7159304618835449,0,0,0.1,0.22927121818065643,46.59960174560547,32.965084075927734,0.5993016350114604,0.3243237069575112,deterministic_value_jacobian_separate_b,torch.float64,1.0,8.192775502141754e-15,4.0360691809355117e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.2969462275505066,754.59,0.3,1512,0.698391854763031,0.08093835413455963,-0.26515620946884155,0.056644782423973083,0.0001,209,860160,576.003114243038,860160,1.0,1e-06,6.4146928787231445,0.10000000149011612,-0.9124320149421692,-0.24942487478256226,-0.8878088593482971,-1.6110738515853882,0.12860578298568726
14,1,0.47691187262535095,259.5869445800781,paper_sampled_score_separate_b,0.0008150076027959585,512,-1.146566390991211,-0.783921480178833,-1.1463505029678345,-1.5609201192855835,0.00297779799439013,0.0,0.9140944480895996,0,0,0.1,0.28326672315597534,30.414833068847656,38.061222076416016,0.7743223180305967,0.2861609282184586,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.4139030903896286e-14,5.668773106349959e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.37926554679870605,715.99,0.16,1509,0.5469894409179688,0.037716642022132874,-0.034765902906656265,0.006720703095197678,0.0001,219,901120,603.3738960791379,901120,1.0,1e-06,1.752426266670227,0.11696257442235947,-0.8907909393310547,-0.18956118822097778,-0.984727680683136,-1.404125690460205,0.09809159487485886
13,1,0.797481894493103,438.8916931152344,paper_sampled_score_separate_b,0.0040248786099255085,512,-1.205998420715332,-0.07627446949481964,-1.1498639583587646,-3.643289566040039,0.08652064949274063,0.0,0.587464451789856,0,0,0.1,0.3369861841201782,22.118484497070312,36.60069274902344,0.4745292532423064,0.29264079861504877,deterministic_value_jacobian_separate_b,torch.float64,1.0,6.196675014468476e-14,2.272892828316687e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.48852062225341797,785.59,0.32,1430,0.8511152863502502,0.15803655982017517,-0.13857150077819824,0.06458525359630585,0.0001,229,942080,630.7912061391398,942080,1.0,1e-06,10.0,0.10000000149011612,-0.13071659207344055,1.3512489795684814,-0.2930941581726074,-1.133062481880188,0.33709409832954407
13,2,0.764570415019989,271.95526123046875,paper_sampled_score_separate_b,0.0012586008524522185,512,-1.1661032438278198,-0.6740550994873047,-1.1294149160385132,-3.5508463382720947,0.0315062552690506,0.0,0.553900420665741,0,0,0.1,0.44838932156562805,39.215946197509766,41.42776870727539,0.8029043723489017,0.2872463058431034,deterministic_value_jacobian_separate_b,torch.float64,1.0,4.436251283916529e-14,2.0771291427716317e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.4109627306461334,780.53,0.26,1520,0.9026893377304077,0.12815722823143005,-0.2666490077972412,0.04109853878617287,0.0001,239,983040,657.9889174047858,983040,1.0,1e-06,10.0,0.1124594584107399,-0.7231037616729736,1.1675176620483398,-0.7157737612724304,-1.5789003372192383,0.4359518885612488
14,0,0.5691049098968506,548.8211669921875,paper_sampled_score_separate_b,0.00048113783122971654,512,-1.111000657081604,-0.2948736548423767,-1.1042143106460571,-1.8301112651824951,0.00670442171394825,0.0,0.7622619271278381,0,0,0.1,0.2956145107746124,157.10818481445312,83.8297348022461,0.9878189521057807,0.3056932283504911,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.95508368926333e-15,3.5600862366255616e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.4526347517967224,725.77,0.03,1512,0.6559424996376038,0.051029544323682785,-0.01885939948260784,0.013537689112126827,0.0001,249,1024000,685.1818494079635,1024000,1.0,1e-06,3.4770405292510986,0.10000000149011612,-0.8490335941314697,0.048070259392261505,-0.8908807039260864,-1.2019752264022827,0.048468951135873795
13,1,0.5231959223747253,1064.5245361328125,paper_sampled_score_separate_b,0.003167692106217146,512,-1.0722529888153076,-0.24245192110538483,-1.067480206489563,-1.9005404710769653,0.011008631438016891,0.0,0.7743552923202515,0,0,0.1,0.2857837378978729,538.7982177734375,158.98367309570312,0.7530076758185154,0.27947600218183966,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.5538715649570546e-15,9.234134362396267e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.30405646562576294,800.85,0.25,1520,0.6456984281539917,0.055685702711343765,-0.11410996317863464,0.01827843114733696,0.0001,259,1064960,712.6067227460444,1064960,1.0,1e-06,5.198836326599121,0.11860743165016174,-0.8393845558166504,0.1285850554704666,-0.8759304881095886,-1.541626214981079,0.21359680593013763
13,1,0.2664225101470947,168.6139678955078,paper_sampled_score_separate_b,0.0021518070716410875,512,-0.9819480776786804,7.937838554382324,-1.0274574756622314,-1.5518649816513062,0.2205922156572342,0.0,0.7712565660476685,0,0,0.1,0.6362671256065369,10.176864624023438,24.69268226623535,0.6529962666874092,0.2553594102351287,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.2844621131707796e-13,4.68846227922793e-12,symmetric_jacobi_cholesky_fp64,512,0.0057665039062500005,0.49731913208961487,833.06,0.47,1512,0.6482927203178406,0.04450174421072006,-0.016403766348958015,0.16039301455020905,0.0038443359375000003,269,1105920,739.8821810907684,1105920,1.0,1e-06,2.9655444622039795,0.10000000149011612,-1.0243008136749268,8.904693603515625,-1.0717581510543823,-2.2114875316619873,0.41565558314323425
14,0,0.46574461460113525,1006.7796020507812,paper_sampled_score_separate_b,0.0011913180351257324,512,-0.9583194851875305,-0.6159809827804565,-0.9577887058258057,-1.4885005950927734,0.006829653400927782,0.0,0.8204047083854675,0,0,0.1,0.3809654414653778,613.448974609375,155.69708251953125,1.288789358323221,0.32042666182336177,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.6934337518627026e-15,3.0055796060753114e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.4620804190635681,845.81,0.31,1517,0.6094552874565125,0.1021493524312973,-0.13412544131278992,0.09840941429138184,0.0001,279,1146880,767.1230780850165,1146880,1.0,1e-06,2.352510452270508,0.10000000149011612,-1.391848087310791,-0.5371535420417786,-1.4896904230117798,-2.0304365158081055,0.1024705246090889
12,1,0.7416366338729858,419.80084228515625,paper_sampled_score_separate_b,0.0031080851331353188,512,-0.9364283084869385,-0.2867017984390259,-0.9282185435295105,-2.343445301055908,0.015204137191176414,0.0,0.6334527730941772,0,0,0.1,0.28641536831855774,95.99713134765625,61.52739334106445,0.5086668783736032,0.2955666676237076,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.744469179191069e-14,1.2344644847237304e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.47569596767425537,892.11,0.25,1540,0.7893248200416565,0.09062935411930084,-0.1754896193742752,0.02651483193039894,0.0001,289,1187840,794.2423355178908,1187840,1.0,1e-06,10.0,0.10000000149011612,-0.7484345436096191,0.35674619674682617,-0.9764259457588196,-1.6035284996032715,0.22956041991710663
14,1,0.47367995977401733,498.8190002441406,paper_sampled_score_separate_b,0.000499277375638485,512,-0.8156847953796387,5.992679595947266,-0.8749707937240601,-1.3152836561203003,0.1932465136051178,0.0,0.7009854912757874,0,0,0.1,0.5182511210441589,8.159743309020996,21.7313175201416,0.90716832035392,0.21319592937537227,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.2001500713341594e-13,3.189555428222015e-12,symmetric_jacobi_cholesky_fp64,512,0.002562890625,0.3446357846260071,873.35,0.49,1537,0.713281512260437,0.05060073360800743,0.12687090039253235,0.13708847761154175,0.00170859375,299,1228800,821.5556284729391,1228800,1.0,1e-06,3.3282694816589355,0.10000000149011612,-1.2333827018737793,8.769968032836914,-1.3434548377990723,-1.9485489130020142,0.511299192905426
14,0,0.5379145741462708,344.4165344238281,paper_sampled_score_separate_b,0.0011438041692599654,512,-0.8778076767921448,-0.17125153541564941,-0.8801714777946472,-1.5310299396514893,0.01194489374756813,0.0,0.8623884916305542,0,0,0.1,0.20299558341503143,30.881263732910156,30.13629150390625,1.3677681462885374,0.24951190295413817,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.5281551711805985e-14,6.148044824408769e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7062559127807617,853.72,0.65,1552,0.5797851085662842,0.06239764764904976,-0.040055401623249054,0.041779763996601105,0.0001,309,1269760,848.573893099092,1269760,1.0,1e-06,4.644618034362793,0.1130644828081131,-0.5575287342071533,0.29652178287506104,-0.6819829940795898,-1.640998363494873,0.1488714963197708
14,1,0.41935813426971436,393.8180236816406,paper_sampled_score_separate_b,0.00023654101823922247,512,-0.8527500629425049,-0.12239647656679153,-0.8559240698814392,-1.3437708616256714,0.006202987860888243,0.0,1.0,0,0,0.1,0.23218382894992828,71.06696319580078,59.18601608276367,0.8309080507778879,0.2616464823936854,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.5793202026127886e-14,9.594004456425472e-13,symmetric_jacobi_cholesky_fp64,512,0.0017085937499999998,0.5853227376937866,880.59,0.45,1550,0.494844913482666,0.03830178081989288,-0.034412942826747894,0.017927616834640503,0.0017085937499999998,319,1310720,875.651648900006,1310720,1.0,1e-06,2.2196555137634277,0.3992804288864136,-0.8230136632919312,0.1752908080816269,-0.9515395164489746,-1.550025224685669,0.28497645258903503
14,1,0.26082634925842285,741.584228515625,paper_sampled_score_separate_b,0.005375318229198456,512,-0.7804511189460754,4.61891508102417,-0.8218739628791809,-1.2230302095413208,0.0984998419880867,0.0,1.0,0,0,0.1,0.4057670533657074,323.56756591796875,114.99275207519531,0.6356217686549674,0.2081868187423622,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.756520807656023e-14,3.577002268583332e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6439409852027893,890.32,0.46,1390,0.4927935302257538,0.070781409740448,-0.027104435488581657,0.08042387664318085,0.0001,329,1351680,902.8444007127546,1351680,1.0,1e-06,2.1273436546325684,0.15456043183803558,-1.0364965200424194,8.820812225341797,-1.135093092918396,-2.383976936340332,1.0387133359909058
